event pre_time(s) post_time(s) val
rssi -6519637631 -6517015884 11116
rssi -6517013159 -6514384532 11055
rssi -6514360882 -6511802639 11055
rssi -6511799618 -6509129344 11055
rssi -6509126638 -6506497335 10955
rssi -6506494615 -6503867762 10955
rssi -6503864906 -6501244467 10955
rssi -6501241736 -6498615254 10867
rssi -6498612553 -6495982188 10867
rssi -6495979492 -6493363382 10867
rssi -6493360712 -6490730352 10933
rssi -6490727636 -6488100488 10933
rssi -6488097737 -6485478545 10933
rssi -6485475669 -6482845004 10938
rssi -6482842143 -6480176965 10938
rssi -6480174516 -6477602544 10938
rssi -6477600090 -6474971136 10905
rssi -6474968339 -6472347505 10905
rssi -6472345042 -6469721411 10905
rssi -6469718712 -6467179030 10861
rssi -6467176887 -6464556228 10861
rssi -6464553965 -6461863454 10916
rssi -6461861246 -6459293885 10916
rssi -6459291877 -6456673740 10916
rssi -6456671550 -6454044853 10839
rssi -6454042677 -6451410325 10839
rssi -6451408226 -6448796240 10839
rssi -6448794039 -6446158760 10911
rssi -6446156330 -6443528263 10911
rssi -6443526255 -6440906056 10911
rssi -6440903895 -6438276051 10856
rssi -6438273475 -6435646555 10856
rssi -6435644477 -6433023615 10856
rssi -6433021468 -6430391353 10812
rssi -6430389313 -6427762958 10812
rssi -6427760717 -6425082960 10812
rssi -6425080501 -6422513138 10790
rssi -6422510609 -6419820049 10790
rssi -6419817378 -6417260207 10790
rssi -6417258042 -6414570297 10752
rssi -6414568300 -6412001358 10752
rssi -6411999302 -6409318765 10752
rssi -6409316437 -6406743796 10774
rssi -6406741638 -6404058594 10774
rssi -6404056484 -6401435050 10774
rssi -6401432619 -6398868454 10774
rssi -6398866319 -6396169241 10774
rssi -6396166905 -6393624036 10774
rssi -6393622316 -6390996837 10801
rssi -6390995270 -6388371696 10801
rssi -6388370114 -6385741788 10801
rssi -6385739802 -6383131600 10709
rssi -6383130237 -6380505045 10709
rssi -6380503693 -6377879449 10709
rssi -6377878105 -6375218506 10714
rssi -6375216628 -6372594798 10714
rssi -6372592949 -6369966440 10828
rssi -6369964587 -6367335177 10828
rssi -6367333293 -6364713678 10828
rssi -6364711819 -6362083045 10916
rssi -6362081227 -6359454021 10916
rssi -6359452157 -6356835760 10916
rssi -6356833921 -6354105151 10839
rssi -6354102441 -6351537181 10839
rssi -6351533874 -6348928975 10839
rssi -6348926851 -6346215774 10861
rssi -6346212983 -6343587266 10861
rssi -6343584465 -6341013753 10861
rssi -6341011053 -6338415840 10856
rssi -6338413760 -6335787051 10856
rssi -6335784926 -6333081801 10856
rssi -6333079126 -6330455648 11005
rssi -6330452998 -6327822475 11005
rssi -6327819614 -6325200335 11005
rssi -6325197640 -6322572433 10905
rssi -6322569703 -6319936805 10905
rssi -6319934099 -6317320017 10905
rssi -6317317351 -6314690156 10927
rssi -6314687220 -6312058947 10927
rssi -6312056412 -6309437313 10927
rssi -6309434472 -6306801440 10961
rssi -6306798794 -6304148440 10961
rssi -6304146004 -6301560963 10961
rssi -6301558330 -6298928278 10977
rssi -6298925829 -6296302070 10977
rssi -6296299612 -6293674922 10977
rssi -6293672392 -6291040946 11011
rssi -6291038301 -6288419610 11011
rssi -6288417187 -6285788008 10883
rssi -6285785149 -6283156709 10883
rssi -6283154104 -6280537997 10883
rssi -6280535543 -6277905482 11038
rssi -6277902859 -6275272183 11038
rssi -6275269694 -6272645885 11038
rssi -6272643058 -6270014845 10955
rssi -6270012248 -6267387109 10955
rssi -6267384615 -6264761230 10955
rssi -6264758674 -6262128978 10961
rssi -6262126542 -6259501665 10961
rssi -6259499233 -6256882641 10961
rssi -6256880187 -6254251026 10994
rssi -6254248362 -6251619058 10994
rssi -6251616600 -6248996413 10994
rssi -6248993982 -6246363146 11022
rssi -6246360522 -6243729526 11022
rssi -6243727036 -6241104832 11022
rssi -6241102383 -6238472945 11038
rssi -6238470496 -6235839424 11038
rssi -6235836970 -6233213242 11038
rssi -6233210792 -6230579102 10977
rssi -6230576452 -6227946325 10977
rssi -6227943820 -6225325578 10977
rssi -6225322908 -6222685896 11011
rssi -6222682960 -6220061071 11011
rssi -6220058431 -6217437193 11011
rssi -6217434462 -6214802061 10944
rssi -6214799380 -6212141921 10944
rssi -6212139472 -6209559792 10944
rssi -6209557365 -6206925630 10983
rssi -6206923020 -6204344721 10983
rssi -6204342249 -6201669917 11049
rssi -6201667481 -6199036155 11049
rssi -6199033657 -6196413078 11049
rssi -6196410410 -6193778781 11116
rssi -6193775958 -6191144106 11116
rssi -6191141790 -6188519310 11116
rssi -6188516851 -6185890723 11055
rssi -6185888131 -6183255376 11055
rssi -6183252971 -6180635344 11055
rssi -6180632872 -6177999655 11089
rssi -6177997200 -6175367669 11089
rssi -6175365255 -6172829905 11089
rssi -6172828173 -6170106069 10999
rssi -6170103637 -6167474333 10999
rssi -6167471879 -6164855829 10999
rssi -6164853397 -6162224072 11100
rssi -6162221667 -6159594697 11100
rssi -6159592235 -6157031324 11100
rssi -6157028928 -6154404318 11116
rssi -6154401668 -6151750861 11116
rssi -6151748269 -6149075964 11116
rssi -6149073305 -6146448312 11161
rssi -6146445725 -6143815620 11161
rssi -6143813143 -6141192854 11161
rssi -6141190222 -6138621316 11100
rssi -6138618600 -6135922595 11100
rssi -6135919904 -6133302334 11100
rssi -6133299683 -6130663995 11083
rssi -6130661325 -6128057057 11083
rssi -6128054166 -6125414915 11083
rssi -6125412055 -6122774332 11044
rssi -6122771707 -6120132155 11044
rssi -6120129189 -6117523008 10999
rssi -6117520332 -6114886788 10999
rssi -6114884097 -6112224064 10999
rssi -6112221583 -6109636421 11033
rssi -6109633963 -6107003328 11033
rssi -6107000891 -6104381519 11033
rssi -6104379204 -6101744016 10983
rssi -6101741580 -6099114655 10983
rssi -6099111947 -6096491600 10983
rssi -6096489012 -6093860051 10850
rssi -6093857606 -6091232779 10850
rssi -6091230333 -6088610610 10850
rssi -6088607768 -6085980415 10933
rssi -6085977756 -6083347255 10933
rssi -6083344809 -6080728493 10933
rssi -6080726039 -6078098441 11011
rssi -6078095880 -6075462849 11011
rssi -6075460394 -6072843308 11011
rssi -6072840858 -6070250601 10999
rssi -6070248133 -6067675130 10999
rssi -6067673487 -6064953704 10999
rssi -6064937189 -6062321060 10889
rssi -6062318588 -6059688296 10889
rssi -6059685832 -6057065994 10889
rssi -6057062823 -6054504664 10850
rssi -6054502281 -6051809346 10850
rssi -6051806704 -6049186851 10850
rssi -6049184255 -6046553949 10900
rssi -6046551093 -6043925115 10900
rssi -6043922599 -6041308151 10900
rssi -6041305506 -6038670243 10856
rssi -6038667563 -6036044586 10856
rssi -6036041930 -6033423669 10845
rssi -6033421018 -6030790726 10845
rssi -6030787966 -6028137764 10845
rssi -6028135346 -6025590874 10818
rssi -6025588353 -6022915268 10818
rssi -6022912761 -6020272915 10818
rssi -6020270399 -6017659823 10905
rssi -6017657369 -6015029660 10905
rssi -6015027086 -6012411299 10905
rssi -6012408729 -6009783937 10938
rssi -6009781301 -6007151796 10938
rssi -6007149213 -6004529739 10938
rssi -6004527218 -6001894654 10911
rssi -6001892133 -5999267818 10911
rssi -5999265409 -5996641859 10911
rssi -5996639405 -5994037875 10944
rssi -5994035524 -5991380263 10944
rssi -5991377836 -5988760464 10944
rssi -5988758028 -5986128559 10999
rssi -5986126248 -5983498703 10999
rssi -5983496231 -5980875198 10999
rssi -5980872611 -5978242327 10999
rssi -5978239860 -5975612102 10999
rssi -5975609652 -5972986263 10999
rssi -5972983657 -5970355485 11022
rssi -5970352906 -5967721540 11022
rssi -5967719059 -5965097260 11022
rssi -5965094806 -5962445376 11044
rssi -5962442913 -5959830828 11044
rssi -5959828351 -5957206441 11044
rssi -5957203608 -5954572077 11072
rssi -5954569376 -5951938794 11072
rssi -5951936113 -5949316388 11167
rssi -5949313602 -5946676341 11167
rssi -5946673685 -5944045658 11167
rssi -5944042897 -5941423493 11184
rssi -5941420797 -5938786577 11184
rssi -5938783611 -5936127077 11184
rssi -5936124498 -5933530214 11184
rssi -5933527903 -5931018846 11184
rssi -5931017055 -5928425291 11184
rssi -5928423684 -5925785632 11223
rssi -5925784514 -5923100432 11223
rssi -5923098776 -5920476781 11223
rssi -5920475177 -5917845566 11139
rssi -5917843945 -5915213653 11139
rssi -5915212027 -5912587801 11139
rssi -5912586162 -5909961984 11190
rssi -5909960336 -5907291202 11190
rssi -5907288587 -5904677857 11190
rssi -5904675950 -5902100992 11173
rssi -5902099193 -5899430032 11173
rssi -5899428401 -5896804167 11173
rssi -5896802546 -5894079649 11206
rssi -5894077195 -5891447134 11206
rssi -5891444520 -5888827651 11206
rssi -5888825059 -5886322291 11212
rssi -5886320381 -5883565756 11212
rssi -5883563084 -5880936938 11212
rssi -5880934484 -5878301974 11190
rssi -5878299444 -5875667864 11190
rssi -5875665241 -5873045058 11190
rssi -5873042613 -5870410865 11263
rssi -5870408433 -5867785097 11263
rssi -5867782452 -5865156016 11150
rssi -5865153504 -5862522076 11150
rssi -5862519435 -5859939048 11150
rssi -5859936179 -5857267709 11178
rssi -5857265259 -5854628464 11178
rssi -5854626019 -5851997686 11178
rssi -5851995094 -5849393056 11055
rssi -5849390700 -5846741092 11055
rssi -5846738669 -5844111316 11055
rssi -5844108853 -5841490920 11089
rssi -5841488452 -5838852365 11089
rssi -5838849862 -5836136263 11089
rssi -5836133532 -5833593164 10988
rssi -5833590153 -5830957491 10988
rssi -5830954304 -5828335772 10988
rssi -5828333227 -5825704698 11022
rssi -5825701918 -5823070633 11022
rssi -5823067938 -5820448383 11022
rssi -5820445743 -5817815085 11044
rssi -5817812435 -5815178545 11044
rssi -5815176025 -5812555764 11044
rssi -5812552908 -5809921143 11049
rssi -5809918222 -5807286788 11049
rssi -5807284142 -5804664638 11049
rssi -5804662028 -5802031084 11077
rssi -5802028103 -5799399379 11077
rssi -5799396348 -5796776929 11077
rssi -5796774233 -5794110170 11161
rssi -5794107640 -5791620088 11161
rssi -5791618250 -5789048826 11161
rssi -5789047729 -5786344238 11133
rssi -5786342418 -5783712117 11133
rssi -5783710258 -5780990933 11072
rssi -5780988293 -5778360411 11072
rssi -5778357760 -5775726256 11072
rssi -5775723615 -5773082060 11049
rssi -5773079159 -5770469380 11049
rssi -5770466474 -5767774662 11049
rssi -5767771601 -5765299291 11049
rssi -5765297508 -5762576936 11049
rssi -5762574080 -5759984639 11049
rssi -5759982008 -5757320796 11033
rssi -5757318116 -5754685439 11033
rssi -5754682703 -5752051955 11033
rssi -5752049300 -5749432621 10933
rssi -5749429976 -5746800776 10933
rssi -5746798065 -5744137447 10933
rssi -5744134980 -5741551635 10966
rssi -5741548856 -5738919116 10966
rssi -5738916644 -5736300755 10966
rssi -5736298261 -5733666152 10999
rssi -5733663666 -5731036086 10999
rssi -5731033587 -5728412617 10999
rssi -5728409945 -5725780057 10966
rssi -5725777630 -5723150855 10966
rssi -5723148419 -5720527961 10966
rssi -5720525530 -5717894573 11027
rssi -5717891736 -5715260847 11027
rssi -5715258393 -5712638665 11027
rssi -5712635957 -5710003077 11027
rssi -5710000619 -5707370017 11027
rssi -5707367546 -5704749867 11033
rssi -5704747405 -5702110726 11033
rssi -5702108271 -5699483016 11033
rssi -5699480585 -5696856073 11027
rssi -5696853298 -5694222712 11027
rssi -5694220253 -5691589177 11027
rssi -5691586607 -5688964220 11077
rssi -5688961739 -5686398530 11077
rssi -5686395662 -5683763263 11077
rssi -5683760880 -5681076844 11022
rssi -5681074385 -5678509715 11022
rssi -5678507377 -5675889168 11022
rssi -5675887284 -5673243629 11027
rssi -5673241113 -5670626265 11027
rssi -5670624160 -5668003458 11027
rssi -5668001344 -5665368376 11044
rssi -5665366327 -5662730719 11044
rssi -5662728429 -5660175325 11044
rssi -5660173491 -5657499302 10894
rssi -5657497488 -5654772667 10894
rssi -5654769956 -5652140115 10894
rssi -5652137595 -5649639491 10961
rssi -5649636795 -5646890018 10961
rssi -5646887368 -5644218842 10961
rssi -5644216388 -5641638298 11038
rssi -5641635867 -5639001406 11038
rssi -5638998947 -5636383419 11038
rssi -5636380992 -5633747368 11044
rssi -5633744709 -5631191138 11044
rssi -5631189263 -5628569557 11044
rssi -5628567686 -5625985086 10994
rssi -5625983197 -5623225209 10994
rssi -5623222764 -5620605819 10994
rssi -5620603374 -5618038932 10994
rssi -5618036522 -5615344696 10994
rssi -5615328470 -5612718608 11027
rssi -5612716158 -5610085607 11027
rssi -5610083024 -5607454357 11027
rssi -5607451903 -5604831458 11066
rssi -5604828982 -5602195606 11066
rssi -5602193143 -5599556701 11066
rssi -5599554283 -5596936069 10977
rssi -5596933392 -5594309348 10977
rssi -5594306542 -5591678139 10977
rssi -5591675644 -5589054887 11061
rssi -5589052313 -5586422537 11061
rssi -5586420239 -5583772341 11061
rssi -5583769709 -5581167213 11027
rssi -5581164767 -5578528744 11027
rssi -5578525928 -5575889413 11027
rssi -5575886542 -5573270625 10994
rssi -5573268020 -5570635493 10994
rssi -5570632827 -5568007962 10994
rssi -5568005201 -5565388157 11027
rssi -5565385411 -5562748390 11027
rssi -5562745479 -5560116019 11027
rssi -5560113223 -5557496781 10944
rssi -5557494110 -5554858832 10944
rssi -5554856046 -5552196129 10944
rssi -5552193461 -5549619639 10922
rssi -5549617198 -5546986518 10922
rssi -5546984073 -5544364670 10922
rssi -5544362042 -5541738025 11005
rssi -5541735607 -5539101052 11005
rssi -5539098571 -5536544470 11033
rssi -5536542016 -5533847883 11033
rssi -5533845428 -5531278674 11033
rssi -5531276256 -5528591916 10994
rssi -5528589475 -5525959156 10994
rssi -5525956368 -5523326855 10994
rssi -5523324415 -5520704121 11038
rssi -5520701426 -5518071530 11038
rssi -5518068947 -5515437069 11038
rssi -5515434592 -5512812767 11038
rssi -5512810339 -5510173375 11038
rssi -5510170641 -5507541448 11038
rssi -5507538985 -5504920419 10977
rssi -5504917961 -5502287829 10977
rssi -5502285379 -5499657679 10977
rssi -5499655261 -5497035635 10894
rssi -5497033047 -5494407316 10894
rssi -5494404741 -5491773647 10894
rssi -5491771220 -5489153639 10977
rssi -5489151153 -5486521623 10977
rssi -5486519173 -5483889740 10977
rssi -5483886988 -5481267607 10950
rssi -5481265010 -5478637755 10950
rssi -5478634985 -5476008817 10950
rssi -5476006367 -5473389334 10856
rssi -5473386880 -5470755046 10856
rssi -5470752641 -5468127105 10856
rssi -5468124656 -5465506620 10725
rssi -5465504171 -5462868235 10725
rssi -5462865647 -5460200276 10725
rssi -5460197590 -5457713170 10703
rssi -5457711246 -5454990163 10703
rssi -5454987497 -5452365072 10698
rssi -5452362407 -5449735091 10698
rssi -5449732405 -5447100330 10698
rssi -5447097589 -5444482384 10730
rssi -5444479723 -5441848294 10730
rssi -5441845448 -5439217441 10730
rssi -5439214705 -5436599450 10752
rssi -5436596779 -5434040693 10752
rssi -5434038068 -5431336787 10752
rssi -5431334131 -5428717974 10779
rssi -5428715303 -5426086449 10779
rssi -5426083548 -5423499451 10779
rssi -5423496675 -5420834634 10900
rssi -5420831773 -5418203312 10900
rssi -5418200461 -5415576095 10900
rssi -5415573339 -5412957561 10850
rssi -5412954840 -5410329101 10850
rssi -5410326235 -5407697485 10850
rssi -5407694779 -5405077242 10878
rssi -5405074561 -5402446042 10878
rssi -5402443386 -5399812476 10878
rssi -5399809811 -5397191913 10922
rssi -5397189233 -5394542560 10922
rssi -5394539849 -5391929873 10922
rssi -5391927192 -5389313319 10938
rssi -5389310673 -5386677408 10938
rssi -5386674843 -5384114336 10938
rssi -5384111650 -5381426992 10988
rssi -5381424307 -5378787850 10988
rssi -5378785164 -5376137595 10988
rssi -5376135168 -5373548048 10966
rssi -5373545581 -5370910583 10966
rssi -5370908116 -5368272009 10944
rssi -5368269582 -5365660892 10944
rssi -5365658434 -5363028959 10944
rssi -5363026491 -5360404093 10950
rssi -5360401261 -5357773580 10950
rssi -5357771117 -5355147183 10950
rssi -5355144595 -5352527029 10983
rssi -5352524567 -5349893639 10983
rssi -5349891052 -5347262508 10983
rssi -5347260053 -5344638804 11011
rssi -5344636342 -5342004399 11011
rssi -5342001949 -5339373743 11011
rssi -5339371258 -5336747497 11055
rssi -5336745061 -5334114815 11055
rssi -5334112379 -5331539223 11055
rssi -5331536769 -5328927272 11049
rssi -5328924814 -5326342187 11049
rssi -5326340313 -5323747614 11049
rssi -5323746526 -5321060450 11145
rssi -5321058611 -5318424094 11145
rssi -5318422250 -5315790809 11145
rssi -5315788955 -5313136896 11089
rssi -5313134170 -5310436735 11089
rssi -5310433799 -5307866979 11089
rssi -5307864263 -5305179580 11072
rssi -5305176929 -5302617530 11072
rssi -5302615201 -5299985766 11072
rssi -5299983285 -5297361025 11038
rssi -5297358540 -5294723965 11038
rssi -5294721498 -5292092664 11038
rssi -5292090192 -5289480309 11077
rssi -5289478425 -5286845837 11077
rssi -5286843957 -5284186483 10972
rssi -5284184760 -5281609500 10972
rssi -5281607817 -5278975435 10972
rssi -5278973715 -5276347402 10933
rssi -5276345610 -5273645367 10933
rssi -5273642854 -5271016585 10933
rssi -5271014412 -5268454393 11016
rssi -5268451920 -5265824532 11016
rssi -5265822628 -5263127610 11016
rssi -5263125345 -5260501842 10983
rssi -5260499008 -5257873214 10983
rssi -5257870925 -5255238383 10983
rssi -5255236122 -5252654762 10911
rssi -5252652485 -5250070435 10911
rssi -5250068347 -5247435640 10911
rssi -5247433680 -5244736726 10900
rssi -5244734329 -5242108902 10900
rssi -5242106661 -5239483721 10900
rssi -5239481228 -5236858907 10916
rssi -5236856658 -5234230658 10916
rssi -5234228377 -5231601266 10916
rssi -5231599125 -5228977881 10834
rssi -5228975608 -5226344276 10834
rssi -5226341980 -5223714704 10834
rssi -5223712235 -5221093105 10922
rssi -5221090556 -5218459701 10922
rssi -5218457035 -5215828995 10922
rssi -5215826846 -5213206179 10916
rssi -5213203485 -5210553488 10916
rssi -5210550792 -5207967337 10916
rssi -5207964622 -5205425625 10812
rssi -5205423727 -5202828993 10812
rssi -5202827339 -5200216397 10834
rssi -5200215264 -5197525801 10834
rssi -5197523972 -5194884118 10834
rssi -5194882250 -5192220420 10828
rssi -5192218776 -5189637674 10828
rssi -5189636026 -5187005847 10828
rssi -5187004199 -5184382318 10839
rssi -5184380674 -5181751876 10839
rssi -5181750246 -5179125443 10839
rssi -5179123786 -5176497152 10812
rssi -5176495509 -5173867517 10812
rssi -5173865909 -5171146213 10812
rssi -5171143777 -5168525823 10752
rssi -5168504703 -5165959366 10752
rssi -5165956689 -5163330345 10752
rssi -5163327886 -5160708615 10807
rssi -5160706161 -5158097957 10807
rssi -5158096064 -5155465489 10807
rssi -5155463582 -5152842365 10796
rssi -5152840490 -5150221722 10796
rssi -5150219793 -5147599707 10796
rssi -5147598059 -5144975011 10922
rssi -5144973403 -5142252744 10922
rssi -5142250130 -5139619007 10922
rssi -5139616562 -5136996983 10856
rssi -5136994395 -5134358725 10856
rssi -5134356284 -5131762975 10856
rssi -5131760490 -5129208592 10944
rssi -5129206190 -5126513293 10944
rssi -5126511139 -5123910192 10944
rssi -5123908027 -5121266209 10900
rssi -5121264051 -5118632844 10900
rssi -5118630654 -5116006396 10900
rssi -5116003838 -5113382007 10818
rssi -5113379988 -5110748777 10818
rssi -5110746182 -5108122321 10872
rssi -5108119319 -5105501999 10872
rssi -5105499936 -5102866157 10872
rssi -5102863559 -5100217761 10988
rssi -5100216233 -5097661489 10988
rssi -5097659760 -5095027250 10988
rssi -5095025734 -5092402257 10867
rssi -5092400662 -5089771948 10867
rssi -5089770455 -5087141833 10867
rssi -5087140292 -5084519406 10872
rssi -5084517905 -5081887679 10872
rssi -5081886181 -5079260956 10872
rssi -5079259433 -5076633616 10933
rssi -5076632110 -5074008762 10933
rssi -5074007251 -5071377506 10933
rssi -5071375978 -5068751048 10922
rssi -5068749339 -5066123170 10922
rssi -5066121536 -5063494369 10922
rssi -5063492841 -5060871519 10883
rssi -5060869995 -5058244823 10883
rssi -5058243177 -5055614905 10883
rssi -5055613500 -5052992197 10845
rssi -5052990699 -5050359739 10845
rssi -5050358214 -5047729982 10845
rssi -5047728456 -5045104714 10894
rssi -5045103213 -5042479083 10894
rssi -5042477559 -5039843966 10894
rssi -5039842205 -5037224180 10950
rssi -5037222659 -5034519603 10950
rssi -5034516892 -5031883457 10950
rssi -5031880736 -5029261521 10966
rssi -5029258865 -5026629268 10966
rssi -5026626492 -5024000212 10983
rssi -5023997697 -5021380005 10983
rssi -5021377369 -5018720124 10983
rssi -5018717388 -5016118801 11005
rssi -5016115990 -5013495903 11005
rssi -5013493228 -5010859357 11005
rssi -5010856646 -5008194040 10944
rssi -5008191479 -5005615566 10944
rssi -5005613112 -5002980813 10944
rssi -5002978363 -5000359457 10894
rssi -5000356789 -4997726820 10894
rssi -4997724241 -4995096877 10894
rssi -4995094214 -4992474960 10872
rssi -4992472390 -4989844073 10872
rssi -4989841410 -4987215048 10872
rssi -4987212625 -4984594030 10889
rssi -4984591540 -4981959603 10889
rssi -4981956993 -4979330475 10889
rssi -4979327998 -4976706593 10850
rssi -4976704166 -4974077711 10850
rssi -4974075043 -4971450663 10850
rssi -4971448222 -4968835632 10922
rssi -4968833044 -4966197400 10922
rssi -4966194813 -4963567248 10922
rssi -4963564803 -4960944561 10938
rssi -4960942129 -4958314983 10938
rssi -4958312333 -4955744623 10938
rssi -4955742027 -4953134888 10900
rssi -4953132144 -4950500491 10900
rssi -4950497663 -4947870058 10900
rssi -4947867617 -4945248551 10916
rssi -4945245990 -4942645857 10916
rssi -4942644222 -4940018069 10839
rssi -4940016444 -4937394919 10839
rssi -4937393280 -4934760531 10839
rssi -4934758897 -4932140975 10883
rssi -4932139353 -4929511401 10883
rssi -4929509758 -4926880719 10883
rssi -4926879058 -4924145933 10905
rssi -4924143167 -4921536037 10905
rssi -4921533579 -4918903939 10905
rssi -4918901493 -4916407388 10883
rssi -4916405531 -4913651108 10883
rssi -4913648525 -4911019962 10883
rssi -4911017495 -4908400990 10927
rssi -4908398567 -4905767462 10927
rssi -4905764829 -4903138895 10927
rssi -4903136463 -4900514078 10972
rssi -4900511455 -4897886692 10972
rssi -4897884104 -4895254095 10972
rssi -4895251783 -4892631777 10922
rssi -4892629296 -4890002151 10922
rssi -4889999571 -4887373535 10922
rssi -4887371076 -4884752068 10922
rssi -4884749636 -4882121283 10922
rssi -4882118446 -4879492302 10922
rssi -4879489728 -4876865735 10889
rssi -4876863094 -4874238313 10889
rssi -4874235726 -4871607008 10889
rssi -4871604540 -4868986151 10955
rssi -4868983719 -4866356841 10955
rssi -4866354257 -4863723072 10955
rssi -4863720631 -4861103395 10922
rssi -4861100928 -4858473038 10922
rssi -4858470464 -4855840361 10933
rssi -4855837907 -4853221152 10933
rssi -4853218724 -4850579905 10933
rssi -4850577054 -4847952763 10922
rssi -4847950123 -4845332115 10922
rssi -4845329414 -4842731434 10922
rssi -4842728397 -4840172215 10867
rssi -4840170346 -4837513266 10867
rssi -4837510425 -4834818527 10867
rssi -4834815781 -4832128794 10790
rssi -4832126349 -4829546669 10790
rssi -4829543956 -4826990872 10790
rssi -4826988454 -4824312126 10834
rssi -4824309680 -4821682257 10834
rssi -4821679674 -4819050824 10834
rssi -4819048169 -4816429495 10818
rssi -4816427058 -4813798416 10818
rssi -4813795624 -4811163129 10818
rssi -4811160612 -4808545095 10807
rssi -4808542494 -4805914934 10807
rssi -4805912494 -4803285022 10807
rssi -4803282555 -4800663003 10741
rssi -4800660558 -4798037007 10741
rssi -4798034557 -4795405906 10741
rssi -4795403416 -4792783860 10622
rssi -4792781396 -4790152389 10622
rssi -4790149970 -4787523707 10622
rssi -4787521279 -4784902591 10633
rssi -4784900133 -4782273085 10633
rssi -4782270618 -4779640501 10633
rssi -4779638047 -4777021608 10654
rssi -4777019159 -4774391625 10654
rssi -4774389176 -4771760284 10617
rssi -4771757799 -4769136572 10617
rssi -4769134127 -4766508304 10617
rssi -4766505845 -4763899067 10649
rssi -4763896555 -4761257495 10649
rssi -4761255037 -4758619592 10649
rssi -4758616996 -4755994808 10692
rssi -4755992349 -4753438683 10692
rssi -4753436229 -4750738824 10692
rssi -4750736379 -4748145431 10741
rssi -4748142630 -4745553248 10741
rssi -4745550572 -4742918480 10741
rssi -4742915619 -4740271135 10839
rssi -4740268650 -4737693678 10839
rssi -4737691839 -4735065549 10839
rssi -4735063705 -4732443067 10911
rssi -4732441218 -4729813901 10911
rssi -4729812102 -4727184334 10911
rssi -4727182500 -4724608079 10927
rssi -4724606255 -4721787329 10927
rssi -4721784639 -4719196369 10927
rssi -4719179283 -4716645498 10966
rssi -4716642827 -4713950989 10966
rssi -4713948103 -4711320054 10966
rssi -4711317142 -4708698684 10972
rssi -4708695998 -4706067293 10972
rssi -4706064597 -4703435015 10972
rssi -4703432284 -4700815439 10950
rssi -4700812719 -4698266417 10950
rssi -4698264218 -4695634520 10950
rssi -4695632110 -4693011507 11022
rssi -4693009393 -4690299461 11022
rssi -4690296796 -4687662679 10977
rssi -4687659978 -4685112319 10977
rssi -4685109598 -4682414693 10977
rssi -4682411978 -4679781915 10999
rssi -4679779053 -4677158836 10999
rssi -4677155820 -4674526223 10999
rssi -4674523081 -4671942668 10977
rssi -4671939897 -4669277416 10977
rssi -4669274715 -4666709904 10977
rssi -4666706833 -4664098010 10867
rssi -4664095755 -4661468087 10867
rssi -4661465947 -4658839532 10867
rssi -4658837427 -4656127917 10933
rssi -4656125186 -4653508301 10933
rssi -4653505580 -4650876619 10933
rssi -4650873788 -4648408563 10905
rssi -4648407285 -4645623052 10905
rssi -4645620291 -4642996571 10905
rssi -4642993745 -4640350420 10961
rssi -4640347714 -4637740299 10961
rssi -4637737598 -4635111323 10961
rssi -4635108542 -4632488269 10845
rssi -4632485594 -4629853998 10845
rssi -4629851302 -4627230258 10845
rssi -4627227577 -4624607194 10911
rssi -4624604534 -4622017326 10911
rssi -4622014716 -4619345685 10911
rssi -4619343040 -4616724471 10900
rssi -4616721790 -4614097880 10900
rssi -4614094999 -4611467662 10900
rssi -4611465132 -4608908704 11022
rssi -4608905988 -4606210707 11022
rssi -4606208037 -4603643381 10994
rssi -4603640335 -4601028485 10994
rssi -4601025850 -4598392229 10994
rssi -4598389564 -4595757291 10972
rssi -4595754610 -4593152922 10972
rssi -4593150817 -4590522719 10972
rssi -4590520569 -4587872964 10938
rssi -4587870243 -4585268996 10938
rssi -4585266897 -4582634904 10938
rssi -4582632820 -4580007276 10933
rssi -4580005167 -4577386839 10933
rssi -4577384785 -4574753739 10933
rssi -4574751650 -4572042495 10905
rssi -4572039634 -4569424177 10905
rssi -4569421526 -4566920440 10905
rssi -4566918115 -4564133110 10938
rssi -4564130264 -4561580305 10938
rssi -4561577695 -4558908805 10938
rssi -4558905813 -4556261355 10961
rssi -4556258409 -4553652146 10961
rssi -4553649260 -4551022103 10961
rssi -4551019457 -4548403820 10988
rssi -4548401129 -4545771547 10988
rssi -4545768826 -4543139885 10988
rssi -4543137130 -4540514422 11033
rssi -4540511746 -4537882450 11033
rssi -4537879759 -4535254321 11033
rssi -4535251595 -4532622209 11027
rssi -4532619328 -4529993308 11027
rssi -4529990602 -4527359948 11027
rssi -4527357232 -4524736083 11077
rssi -4524733347 -4522102102 11077
rssi -4522099396 -4519469894 10977
rssi -4519467128 -4516849506 10977
rssi -4516846861 -4514219879 10977
rssi -4514217204 -4511583017 11061
rssi -4511580336 -4508964383 11061
rssi -4508961707 -4506331820 11061
rssi -4506329119 -4503697633 10933
rssi -4503694822 -4501142899 10933
rssi -4501140013 -4498444356 10933
rssi -4498441676 -4495813110 11005
rssi -4495810395 -4493195714 11005
rssi -4493193018 -4490563346 11005
rssi -4490560661 -4487930768 11016
rssi -4487928047 -4485308396 11016
rssi -4485305725 -4482670271 11016
rssi -4482667565 -4480038304 11083
