PARAMS map_range=100 map_step=1
H_Delta V_Delta RSSI
-97 -96 0.03
-97 -95 0.03
-97 -94 0.03
-97 -93 0.04
-97 -92 0.04
-97 -91 0.05
-97 -90 0.06
-97 -89 0.06
-97 -88 0.07
-97 -87 0.08
-97 -86 0.09
-97 -85 0.1
-97 -84 0.11
-97 -83 0.13
-97 -82 0.14
-97 -81 0.16
-97 -80 0.18
-97 -79 0.2
-97 -78 0.22
-97 -77 0.25
-97 -76 0.28
-97 -75 0.31
-97 -74 0.34
-97 -73 0.38
-97 -72 0.42
-97 -71 0.46
-97 -70 0.51
-97 -69 0.56
-97 -68 0.62
-97 -67 0.68
-97 -66 0.74
-97 -65 0.81
-97 -64 0.89
-97 -63 0.97
-97 -62 1.06
-97 -61 1.15
-97 -60 1.25
-97 -59 1.36
-97 -58 1.47
-97 -57 1.59
-97 -56 1.72
-97 -55 1.86
-97 -54 2.01
-97 -53 2.16
-97 -52 2.32
-97 -51 2.49
-97 -50 2.67
-97 -49 2.86
-97 -48 3.06
-97 -47 3.27
-97 -46 3.49
-97 -45 3.71
-97 -44 3.95
-97 -43 4.19
-97 -42 4.45
-97 -41 4.71
-97 -40 4.98
-97 -39 5.26
-97 -38 5.55
-97 -37 5.84
-97 -36 6.14
-97 -35 6.45
-97 -34 6.77
-97 -33 7.09
-97 -32 7.41
-97 -31 7.74
-97 -30 8.08
-97 -29 8.41
-97 -28 8.75
-97 -27 9.09
-97 -26 9.43
-97 -25 9.77
-97 -24 10.1
-97 -23 10.44
-97 -22 10.77
-97 -21 11.09
-97 -20 11.41
-97 -19 11.72
-97 -18 12.03
-97 -17 12.32
-97 -16 12.6
-97 -15 12.88
-97 -14 13.14
-97 -13 13.38
-97 -12 13.62
-97 -11 13.84
-97 -10 14.04
-97 -9 14.22
-97 -8 14.39
-97 -7 14.54
-97 -6 14.67
-97 -5 14.78
-97 -4 14.88
-97 -3 14.95
-97 -2 15
-97 -1 15.03
-97 0 15.04
-97 1 15.03
-97 2 15
-97 3 14.95
-97 4 14.88
-97 5 14.78
-97 6 14.67
-97 7 14.54
-97 8 14.39
-97 9 14.22
-97 10 14.04
-97 11 13.84
-97 12 13.62
-97 13 13.38
-97 14 13.14
-97 15 12.88
-97 16 12.6
-97 17 12.32
-97 18 12.03
-97 19 11.72
-97 20 11.41
-97 21 11.09
-97 22 10.77
-97 23 10.44
-97 24 10.1
-97 25 9.77
-97 26 9.43
-97 27 9.09
-97 28 8.75
-97 29 8.41
-97 30 8.08
-97 31 7.74
-97 32 7.41
-97 33 7.09
-97 34 6.77
-97 35 6.45
-97 36 6.14
-97 37 5.84
-97 38 5.55
-97 39 5.26
-97 40 4.98
-97 41 4.71
-97 42 4.45
-97 43 4.19
-97 44 3.95
-97 45 3.71
-97 46 3.49
-97 47 3.27
-97 48 3.06
-97 49 2.86
-97 50 2.67
-97 51 2.49
-97 52 2.32
-97 53 2.16
-97 54 2.01
-97 55 1.86
-97 56 1.72
-97 57 1.59
-97 58 1.47
-97 59 1.36
-97 60 1.25
-97 61 1.15
-97 62 1.06
-97 63 0.97
-97 64 0.89
-97 65 0.81
-97 66 0.74
-97 67 0.68
-97 68 0.62
-97 69 0.56
-97 70 0.51
-97 71 0.46
-97 72 0.42
-97 73 0.38
-97 74 0.34
-97 75 0.31
-97 76 0.28
-97 77 0.25
-97 78 0.22
