PARAMS map_range=100 map_step=5
-75 100 1
-70 -100 1
-70 -95 1
-70 -90 1
-70 -85 1
-70 -80 1
-70 -75 1
-70 -70 1
-70 -65 1
-70 -60 1
-70 -55 1
-70 -50 1
-70 -45 1
-70 -40 1
-70 -35 1
-70 -30 1
-70 -25 1
-70 -20 1
-70 -15 1
-70 -10 1
-70 -5 1
-70 0 1
-70 5 1
-70 10 1
-70 15 1
-70 20 1
-70 25 1
-70 30 1
-70 35 1
-70 40 1
-70 45 1
-70 50 1
-70 55 1
-70 60 1
-70 65 1
-70 70 1
-70 75 1
-70 80 1
-70 85 1
-70 90 1
-70 95 1
-70 100 1
-65 -100 1
-65 -95 1
-65 -90 1
-65 -85 1
-65 -80 1
-65 -75 1
-65 -70 1
-65 -65 1
-65 -60 1
-65 -55 1
-65 -50 1
-65 -45 1
-65 -40 1
-65 -35 1
-65 -30 1
-65 -25 1
-65 -20 1
-65 -15 1
-65 -10 1
-65 -5 1
-65 0 1
-65 5 1
-65 10 1
-65 15 1
-65 20 1
-65 25 1
-65 30 1
-65 35 1
-65 40 1
-65 45 1
-65 50 1
-65 55 1
-65 60 1
-65 65 1
-65 70 1
-65 75 1
-65 80 1
-65 85 1
-65 90 1
-65 95 1
-65 100 1
-60 -100 1
-60 -95 1
-60 -90 1
-60 -85 1
-60 -80 1
-60 -75 1
-60 -70 1
-60 -65 1
-60 -60 1
-60 -55 1
-60 -50 1
-60 -45 1
-60 -40 1
-60 -35 1
-60 -30 1
-60 -25 1
-60 -20 1
-60 -15 1
-60 -10 1
-60 -5 1
-60 0 1
-60 5 1
-60 10 1
-60 15 1
-60 20 1
-60 25 1
-60 30 1
-60 35 1
-60 40 1
-60 45 1
-60 50 1
-60 55 1
-60 60 1
-60 65 1
-60 70 1
-60 75 1
-60 80 1
-60 85 1
-60 90 1
-60 95 1
-60 100 1
-55 -100 1
-55 -95 1
-55 -90 1
-55 -85 1
-55 -80 1
-55 -75 1
-55 -70 1
-55 -65 1
-55 -60 1
-55 -55 1
-55 -50 1
-55 -45 1
-55 -40 1
-55 -35 1
-55 -30 1
-55 -25 1
-55 -20 1
-55 -15 1
-55 -10 1
-55 -5 1
-55 0 1
-55 5 1
-55 10 1
-55 15 1
-55 20 1
-55 25 1
-55 30 1
-55 35 1
-55 40 1
-55 45 1
-55 50 1
-55 55 1
-55 60 1
-55 65 10
-55 70 11
-55 75 13
-55 80 13
-55 85 14
-55 90 13
-55 95 12
-55 100 10
-50 -100 11
-50 -95 1
-50 -90 1
-50 -85 1
-50 -80 1
-50 -75 1
-50 -70 1
-50 -65 1
-50 -60 1
-50 -55 1
-50 -50 1
-50 -45 1
-50 -40 1
-50 -35 1
-50 -30 1
-50 -25 1
-50 -20 1
-50 -15 1
-50 -10 1
-50 -5 1
-50 0 1
-50 5 1
-50 10 1
-50 15 1
-50 20 1
-50 25 1
-50 30 1
-50 35 1
-50 40 1
-50 45 1
-50 50 1
-50 55 10
-50 60 10
-50 65 14
-50 70 17
-50 75 20
-50 80 21
-50 85 22
-50 90 21
-50 95 19
-50 100 16
-45 -100 13
-45 -95 12
-45 -90 1
-45 -85 1
-45 -80 1
-45 -75 1
-45 -70 1
-45 -65 1
-45 -60 1
-45 -55 1
-45 -50 1
-45 -45 1
-45 -40 1
-45 -35 1
-45 -30 1
-45 -25 1
-45 -20 1
-45 -15 1
-45 -10 1
-45 -5 1
-45 0 1
-45 5 1
-45 10 1
-45 15 1
-45 20 1
-45 25 1
-45 30 1
-45 35 1
-45 40 1
-45 45 1
-45 50 13
-45 55 20
-45 60 29
-45 65 35
-45 70 43
-45 75 51
-45 80 56
-45 85 52
-45 90 50
-45 95 38
-45 100 28
-40 -100 23
-40 -95 16
-40 -90 12
-40 -85 1
-40 -80 1
-40 -75 1
-40 -70 1
-40 -65 1
-40 -60 1
-40 -55 1
-40 -50 1
-40 -45 1
-40 -40 1
-40 -35 1
-40 -30 1
-40 -25 1
-40 -20 1
-40 -15 1
-40 -10 1
-40 -5 1
-40 0 1
-40 5 1
-40 10 1
-40 15 1
-40 20 1
-40 25 1
-40 30 1
-40 35 1
-40 40 1
-40 45 11
-40 50 22
-40 55 36
-40 60 74
-40 65 98
-40 70 134
-40 75 172
-40 80 207
-40 85 207
-40 90 227
-40 95 196
-40 100 126
-35 -100 95
-35 -95 55
-35 -90 29
-35 -85 18
-35 -80 11
-35 -75 1
-35 -70 1
-35 -65 1
-35 -60 1
-35 -55 1
-35 -50 1
-35 -45 1
-35 -40 1
-35 -35 1
-35 -30 1
-35 -25 1
-35 -20 1
-35 -15 1
-35 -10 1
-35 -5 1
-35 0 1
-35 5 1
-35 10 1
-35 15 1
-35 20 1
-35 25 1
-35 30 1
-35 35 1
-35 40 11
-35 45 21
-35 50 55
-35 55 113
-35 60 216
-35 65 328
-35 70 423
-35 75 524
-35 80 541
-35 85 547
-35 90 538
-35 95 494
-35 100 395
-30 -100 272
-30 -95 176
-30 -90 87
-30 -85 45
-30 -80 24
-30 -75 12
-30 -70 1
-30 -65 1
-30 -60 1
-30 -55 1
-30 -50 1
-30 -45 1
-30 -40 1
-30 -35 1
-30 -30 1
-30 -25 1
-30 -20 1
-30 -15 1
-30 -10 1
-30 -5 1
-30 0 1
-30 5 1
-30 10 1
-30 15 1
-30 20 1
-30 25 1
-30 30 10
-30 35 18
-30 40 46
-30 45 105
-30 50 224
-30 55 369
-30 60 565
-30 65 719
-30 70 972
-30 75 1219
-30 80 1264
-30 85 1350
-30 90 1329
-30 95 1157
-30 100 972
-25 -100 719
-25 -95 548
-25 -90 324
-25 -85 150
-25 -80 67
-25 -75 28
-25 -70 13
-25 -65 10
-25 -60 10
-25 -55 1
-25 -50 1
-25 -45 1
-25 -40 1
-25 -35 1
-25 -30 1
-25 -25 1
-25 -20 1
-25 -15 1
-25 -10 1
-25 -5 1
-25 0 1
-25 5 1
-25 10 1
-25 15 1
-25 20 1
-25 25 1
-25 30 13
-25 35 41
-25 40 95
-25 45 234
-25 50 443
-25 55 779
-25 60 1141
-25 65 1612
-25 70 2036
-25 75 2276
-25 80 2340
-25 85 2617
-25 90 2518
-25 95 2274
-25 100 1965
-20 -100 1600
-20 -95 1173
-20 -90 735
-20 -85 406
-20 -80 200
-20 -75 87
-20 -70 32
-20 -65 16
-20 -60 11
-20 -55 1
-20 -50 1
-20 -45 1
-20 -40 1
-20 -35 1
-20 -30 1
-20 -25 1
-20 -20 1
-20 -15 1
-20 -10 1
-20 -5 1
-20 0 1
-20 5 1
-20 10 1
-20 15 1
-20 20 1
-20 25 13
-20 30 34
-20 35 98
-20 40 262
-20 45 642
-20 50 1169
-20 55 1994
-20 60 2839
-20 65 3338
-20 70 4110
-20 75 4552
-20 80 4791
-20 85 4959
-20 90 4703
-20 95 4198
-20 100 3801
-15 -100 2948
-15 -95 2150
-15 -90 1417
-15 -85 884
-15 -80 505
-15 -75 242
-15 -70 93
-15 -65 30
-15 -60 15
-15 -55 10
-15 -50 1
-15 -45 1
-15 -40 1
-15 -35 1
-15 -30 1
-15 -25 1
-15 -20 1
-15 -15 1
-15 -10 1
-15 -5 1
-15 0 1
-15 5 1
-15 10 1
-15 15 10
-15 20 11
-15 25 23
-15 30 72
-15 35 199
-15 40 519
-15 45 1020
-15 50 2100
-15 55 3108
-15 60 4127
-15 65 5117
-15 70 5494
-15 75 5927
-15 80 6232
-15 85 6131
-15 90 6261
-15 95 5635
-15 100 5336
-10 -100 4328
-10 -95 3599
-10 -90 2699
-10 -85 1724
-10 -80 1051
-10 -75 529
-10 -70 229
-10 -65 73
-10 -60 25
-10 -55 11
-10 -50 1
-10 -45 1
-10 -40 1
-10 -35 1
-10 -30 1
-10 -25 1
-10 -20 1
-10 -15 1
-10 -10 1
-10 -5 1
-10 0 1
-10 5 1
-10 10 10
-10 15 11
-10 20 15
-10 25 42
-10 30 164
-10 35 477
-10 40 1009
-10 45 1953
-10 50 3483
-10 55 4804
-10 60 5861
-10 65 6749
-10 70 7292
-10 75 7626
-10 80 7874
-10 85 8206
-10 90 8175
-10 95 7626
-10 100 6849
-5 -100 5882
-5 -95 5168
-5 -90 4042
-5 -85 2671
-5 -80 1870
-5 -75 901
-5 -70 351
-5 -65 122
-5 -60 39
-5 -55 15
-5 -50 10
-5 -45 1
-5 -40 1
-5 -35 1
-5 -30 1
-5 -25 1
-5 -20 1
-5 -15 1
-5 -10 1
-5 -5 1
-5 0 1
-5 5 10
-5 10 10
-5 15 12
-5 20 34
-5 25 110
-5 30 399
-5 35 1007
-5 40 2137
-5 45 3594
-5 50 5435
-5 55 6903
-5 60 7887
-5 65 8612
-5 70 9104
-5 75 9515
-5 80 9981
-5 85 10115
-5 90 9874
-5 95 9446
-5 100 8653
0 -100 7602
0 -95 6483
0 -90 5307
0 -85 3823
0 -80 2715
0 -75 1432
0 -70 620
0 -65 227
0 -60 67
0 -55 22
0 -50 11
0 -45 1
0 -40 1
0 -35 1
0 -30 1
0 -25 1
0 -20 61
0 -15 1
0 -10 1
0 -5 1
0 0 1
0 5 10
0 10 10
0 15 12
0 20 46
0 25 212
0 30 801
0 35 2032
0 40 3914
0 45 5598
0 50 7204
0 55 8245
0 60 9047
0 65 9723
0 70 10424
0 75 10823
0 80 11263
0 85 11503
0 90 11331
0 95 10709
0 100 9935
5 -100 8786
5 -95 7577
5 -90 6286
5 -85 4794
5 -80 3320
5 -75 2028
5 -70 863
5 -65 348
5 -60 113
5 -55 34
5 -50 13
5 -45 1
5 -40 1
5 -35 1
5 -30 1
5 -25 1
5 -20 1
5 -15 1
5 -10 1
5 -5 1
5 0 1
5 5 11
5 10 10
5 15 19
5 20 73
5 25 319
5 30 952
5 35 2468
5 40 4345
5 45 6576
5 50 8298
5 55 9466
5 60 9930
5 65 10563
5 70 11572
5 75 12220
5 80 12440
5 85 12440
5 90 12440
5 95 11919
5 100 11083
10 -100 9824
10 -95 8698
10 -90 7401
10 -85 5871
10 -80 4342
10 -75 2829
10 -70 1443
10 -65 590
10 -60 200
10 -55 50
10 -50 15
10 -45 10
10 -40 1
10 -35 1
10 -30 1
10 -25 1
10 -20 1
10 -15 1
10 -10 1
10 -5 1
10 0 1
10 5 1
10 10 10
10 15 28
10 20 142
10 25 574
10 30 1760
10 35 3525
10 40 5837
10 45 7998
10 50 9427
10 55 10058
10 60 10366
10 65 11173
10 70 12299
10 75 12440
10 80 12440
10 85 12440
10 90 12440
10 95 12440
10 100 11919
15 -100 10714
15 -95 9554
15 -90 8241
15 -85 6833
15 -80 5181
15 -75 3554
15 -70 1872
15 -65 833
15 -60 283
15 -55 88
15 -50 23
15 -45 12
15 -40 1
15 -35 1
15 -30 1
15 -25 1
15 -20 1
15 -15 1
15 -10 1
15 -5 1
15 0 1
15 5 1
15 10 11
15 15 38
15 20 219
15 25 743
15 30 1932
15 35 3928
15 40 6232
15 45 8289
15 50 10048
15 55 10703
15 60 11100
15 65 11895
15 70 12440
15 75 12440
15 80 12440
15 85 12440
15 90 12440
15 95 12440
15 100 12385
20 -100 11561
20 -95 10419
20 -90 9109
20 -85 7487
20 -80 5927
20 -75 3958
20 -70 2272
20 -65 1049
20 -60 390
20 -55 121
20 -50 32
20 -45 14
20 -40 1
20 -35 1
20 -30 1
20 -25 1
20 -20 1
20 -15 1
20 -10 1
20 -5 1
20 0 1
20 5 1
20 10 15
20 15 72
20 20 345
20 25 1249
20 30 2782
20 35 4654
20 40 7090
20 45 9344
20 50 10845
20 55 11538
20 60 11985
20 65 12440
20 70 12440
20 75 12440
20 80 12440
20 85 12440
20 90 12440
20 95 12440
20 100 12440
25 -100 12111
25 -95 11269
25 -90 10012
25 -85 8422
25 -80 6359
25 -75 4454
25 -70 2532
25 -65 1357
25 -60 535
25 -55 181
25 -50 41
25 -45 15
25 -40 11
25 -35 1
25 -30 1
25 -25 1
25 -20 1
25 -15 1
25 -10 1
25 -5 1
25 0 1
25 5 1
25 10 17
25 15 78
25 20 444
25 25 1298
25 30 2725
25 35 4924
25 40 7548
25 45 9824
25 50 11555
25 55 12201
25 60 12440
25 65 12440
25 70 12440
25 75 12440
25 80 12440
25 85 12440
25 90 12440
25 95 12440
25 100 12440
30 -100 12226
30 -95 11654
30 -90 10382
30 -85 8603
30 -80 6384
30 -75 4337
30 -70 2534
30 -65 1239
30 -60 462
30 -55 147
30 -50 42
30 -45 15
30 -40 11
30 -35 1
30 -30 1
30 -25 1
30 -20 1
30 -15 1
30 -10 1
30 -5 1
30 0 1
30 5 10
30 10 24
30 15 117
30 20 493
30 25 1394
30 30 3016
30 35 5242
30 40 7836
30 45 10110
30 50 11925
30 55 12440
30 60 12440
30 65 12440
30 70 12440
30 75 12440
30 80 12440
30 85 12440
30 90 12440
30 95 12440
30 100 12440
35 -100 12330
35 -95 11919
35 -90 11066
35 -85 9349
35 -80 7153
35 -75 5120
35 -70 3133
35 -65 1738
35 -60 837
35 -55 281
35 -50 84
35 -45 23
35 -40 13
35 -35 10
35 -30 1
35 -25 1
35 -20 1
35 -15 1
35 -10 1
35 -5 1
35 0 1
35 5 10
35 10 21
35 15 116
35 20 443
35 25 1286
35 30 2610
35 35 5178
35 40 7668
35 45 9961
35 50 11955
35 55 12440
35 60 12440
35 65 12440
35 70 12440
35 75 12440
35 80 12440
35 85 12440
35 90 12440
35 95 12440
35 100 12440
40 -100 12409
40 -95 11973
40 -90 10861
40 -85 9061
40 -80 6949
40 -75 4971
40 -70 3006
40 -65 1718
40 -60 754
40 -55 253
40 -50 71
40 -45 20
40 -40 12
40 -35 1
40 -30 1
40 -25 1
40 -20 1
40 -15 1
40 -10 1
40 -5 1
40 0 1
40 5 11
40 10 17
40 15 92
40 20 394
40 25 1171
40 30 2834
40 35 4878
40 40 7614
40 45 9733
40 50 11765
40 55 12440
40 60 12440
40 65 12440
40 70 12440
40 75 12440
40 80 12440
40 85 12440
40 90 12440
40 95 12440
40 100 12379
45 -100 12129
45 -95 11491
45 -90 10387
45 -85 8809
45 -80 6961
45 -75 4825
45 -70 2753
45 -65 1486
45 -60 595
45 -55 183
45 -50 41
45 -45 16
45 -40 12
45 -35 1
45 -30 1
45 -25 1
45 -20 1
45 -15 1
45 -10 1
45 -5 1
45 0 1
45 5 11
45 10 22
45 15 90
45 20 409
45 25 1155
45 30 2820
45 35 4844
45 40 7196
45 45 9095
45 50 11077
45 55 12062
45 60 12440
45 65 12440
45 70 12440
45 75 12440
45 80 12440
45 85 12440
45 90 12440
45 95 12440
45 100 12305
50 -100 11736
50 -95 10999
50 -90 9869
50 -85 8276
50 -80 6647
50 -75 4600
50 -70 2815
50 -65 1450
50 -60 618
50 -55 195
50 -50 47
50 -45 18
50 -40 12
50 -35 1
50 -30 1
50 -25 1
50 -20 1
50 -15 1
50 -10 1
50 -5 1
50 0 1
50 5 11
50 10 19
50 15 68
50 20 292
50 25 876
50 30 2210
50 35 4003
50 40 6046
50 45 8084
50 50 9713
50 55 10823
50 60 11677
50 65 12201
50 70 12440
50 75 12440
50 80 12440
50 85 12440
50 90 12440
50 95 12440
50 100 12105
55 -100 11360
55 -95 10440
55 -90 9276
55 -85 7752
55 -80 5927
55 -75 4310
55 -70 2459
55 -65 1240
55 -60 502
55 -55 146
55 -50 36
55 -45 14
55 -40 12
55 -35 1
55 -30 1
55 -25 1
55 -20 1
55 -15 1
55 -10 1
55 -5 1
55 0 1
55 5 11
55 10 15
55 15 41
55 20 174
55 25 651
55 30 1674
55 35 3155
55 40 4943
55 45 6795
55 50 8436
55 55 9976
55 60 10834
55 65 11212
55 70 11631
55 75 12002
55 80 12422
55 85 12440
55 90 12440
55 95 12336
55 100 11491
60 -100 10483
60 -95 9397
60 -90 7916
60 -85 6681
60 -80 5098
60 -75 3671
60 -70 2045
60 -65 938
60 -60 374
60 -55 99
60 -50 29
60 -45 12
60 -40 11
60 -35 1
60 -30 1
60 -25 1
60 -20 1
60 -15 1
60 -10 1
60 -5 1
60 0 1
60 5 10
60 10 14
60 15 28
60 20 113
60 25 403
60 30 1067
60 35 2302
60 40 3749
60 45 5271
60 50 7109
60 55 8409
60 60 9358
60 65 9920
60 70 10408
60 75 10834
60 80 11451
60 85 11895
60 90 11949
60 95 11549
60 100 10568
65 -100 9339
65 -95 8228
65 -90 6573
65 -85 5003
65 -80 3722
65 -75 2432
65 -70 1293
65 -65 537
65 -60 196
65 -55 56
65 -50 18
65 -45 12
65 -40 10
65 -35 1
65 -30 1
65 -25 1
65 -20 1
65 -15 1
65 -10 1
65 -5 1
65 0 1
65 5 1
65 10 12
65 15 19
65 20 56
65 25 222
65 30 698
65 35 1445
65 40 2583
65 45 3809
65 50 5353
65 55 6734
65 60 7908
65 65 8481
65 70 8948
65 75 9594
65 80 10058
65 85 10366
65 90 10568
65 95 10110
65 100 9339
70 -100 8405
70 -95 7125
70 -90 5816
70 -85 4305
70 -80 3173
70 -75 1980
70 -70 1004
70 -65 455
70 -60 145
70 -55 47
70 -50 16
70 -45 12
70 -40 1
70 -35 1
70 -30 1
70 -25 1
70 -20 1
70 -15 1
70 -10 1
70 -5 1
70 0 1
70 5 1
70 10 10
70 15 15
70 20 41
70 25 141
70 30 417
70 35 881
70 40 1742
70 45 2933
70 50 4062
70 55 5300
70 60 6472
70 65 7296
70 70 7865
70 75 8294
70 80 8813
70 85 9033
70 90 9080
70 95 8795
70 100 8215
75 -100 7292
75 -95 5778
75 -90 4537
75 -85 3305
75 -80 2230
75 -75 1333
75 -70 644
75 -65 286
75 -60 83
75 -55 32
75 -50 13
75 -45 10
75 -40 1
75 -35 1
75 -30 1
75 -25 1
75 -20 18
75 -15 1
75 -10 1
75 -5 1
75 0 1
75 5 1
75 10 1
75 15 13
75 20 26
75 25 90
75 30 297
75 35 657
75 40 1210
75 45 2256
75 50 3249
75 55 4192
75 60 5091
75 65 5916
75 70 6576
75 75 7097
75 80 7280
75 85 7532
75 90 7532
75 95 7169
75 100 6502
80 -100 5581
80 -95 4451
80 -90 3302
80 -85 2322
80 -80 1507
80 -75 834
80 -70 383
80 -65 144
80 -60 49
80 -55 17
80 -50 12
80 -45 1
80 -40 1
80 -35 1
80 -30 1
80 -25 1
80 -20 1
80 -15 1
80 -10 1
80 -5 1
80 0 1
80 5 1
80 10 1
80 15 10
80 20 15
80 25 39
80 30 124
80 35 334
80 40 706
80 45 1363
80 50 2147
80 55 2882
80 60 3741
80 65 4594
80 70 5082
80 75 5524
80 80 5775
80 85 5686
80 90 5608
80 95 5239
80 100 4770
85 -100 3969
85 -95 3108
85 -90 2115
85 -85 1445
85 -80 785
85 -75 398
85 -70 171
85 -65 67
85 -60 22
85 -55 11
85 -50 1
85 -45 1
85 -40 1
85 -35 1
85 -30 1
85 -25 1
85 -20 1
85 -15 1
85 -10 1
85 -5 1
85 0 1
85 5 1
85 10 1
85 15 1
85 20 10
85 25 19
85 30 55
85 35 147
85 40 361
85 45 723
85 50 1182
85 55 1790
85 60 2371
85 65 2953
85 70 3583
85 75 3953
85 80 3947
85 85 4022
85 90 4045
85 95 3900
85 100 3623
90 -100 3002
90 -95 2126
90 -90 1428
90 -85 892
90 -80 519
90 -75 223
90 -70 99
90 -65 36
90 -60 16
90 -55 1
90 -50 1
90 -45 1
90 -40 1
90 -35 1
90 -30 1
90 -25 1
90 -20 1
90 -15 1
90 -10 1
90 -5 1
90 0 1
90 5 1
90 10 1
90 15 1
90 20 1
90 25 12
90 30 26
90 35 72
90 40 188
90 45 390
90 50 686
90 55 1017
90 60 1392
90 65 1797
90 70 2223
90 75 2495
90 80 2525
90 85 2560
90 90 2634
90 95 2507
90 100 2202
95 -100 1847
95 -95 1329
95 -90 980
95 -85 554
95 -80 302
95 -75 171
95 -70 71
95 -65 27
95 -60 13
95 -55 1
95 -50 1
95 -45 1
95 -40 1
95 -35 1
95 -30 1
95 -25 1
95 -20 1
95 -15 1
95 -10 1
95 -5 1
95 0 1
95 5 1
95 10 1
95 15 1
95 20 1
95 25 1
95 30 18
95 35 43
95 40 93
95 45 201
95 50 375
95 55 571
95 60 844
95 65 987
95 70 1175
95 75 1282
95 80 1418
95 85 1483
95 90 1320
95 95 1221
95 100 1000
100 -100 828
100 -95 557
100 -90 390
100 -85 220
100 -80 111
100 -75 44
100 -70 22
100 -65 11
100 -60 1
100 -55 1
100 -50 1
100 -45 1
100 -40 1
100 -35 1
100 -30 1
100 -25 1
100 -20 1
100 -15 1
100 -10 1
100 -5 1
100 0 1
100 5 1
100 10 1
100 15 1
100 20 1
100 25 1
100 30 10
100 35 21
100 40 49
100 45 92
100 50 173
100 55 268
100 60 401
100 65 501
100 70 608
100 75 666
100 80 686
100 85 672
100 90 565
100 95 554
100 100 522
