PARAMS map_range=60 map_step=1
-58 53 35
-58 54 28
-58 55 25
-58 56 23
-58 57 21
-58 58 19
-58 59 17
-58 60 15
-57 -60 78
-57 -59 12
-57 -58 15
-57 -57 17
-57 -56 18
-57 -55 21
-57 -54 27
-57 -53 28
-57 -52 30
-57 -51 32
-57 -50 37
-57 -49 44
-57 -48 54
-57 -47 63
-57 -46 71
-57 -45 81
-57 -44 105
-57 -43 117
-57 -42 136
-57 -41 161
-57 -40 202
-57 -39 246
-57 -38 255
-57 -37 300
-57 -36 320
-57 -35 370
-57 -34 409
-57 -33 452
-57 -32 483
-57 -31 538
-57 -30 635
-57 -29 738
-57 -28 831
-57 -27 845
-57 -26 927
-57 -25 1039
-57 -24 1138
-57 -23 1228
-57 -22 1293
-57 -21 1407
-57 -20 1485
-57 -19 1582
-57 -18 1724
-57 -17 1764
-57 -16 1901
-57 -15 1992
-57 -14 2034
-57 -13 2009
-57 -12 2034
-57 -11 2202
-57 -10 2210
-57 -9 2167
-57 -8 2208
-57 -7 2128
-57 -6 2160
-57 -5 2245
-57 -4 2347
-57 -3 2305
-57 -2 2223
-57 -1 2325
-57 0 2250
-57 1 2217
-57 2 2313
-57 3 2398
-57 4 2254
-57 5 2263
-57 6 2171
-57 7 2143
-57 8 2081
-57 9 1996
-57 10 1976
-57 11 1965
-57 12 1860
-57 13 1833
-57 14 1860
-57 15 1736
-57 16 1718
-57 17 1696
-57 18 1712
-57 19 1532
-57 20 1449
-57 21 1304
-57 22 1194
-57 23 1127
-57 24 1060
-57 25 945
-57 26 982
-57 27 909
-57 28 796
-57 29 713
-57 30 681
-57 31 605
-57 32 474
-57 33 472
-57 34 406
-57 35 362
-57 36 336
-57 37 287
-57 38 239
-57 39 216
-57 40 180
-57 41 172
-57 42 124
-57 43 126
-57 44 97
-57 45 76
-57 46 65
-57 47 54
-57 48 48
-57 49 42
-57 50 43
-57 51 44
-57 52 35
-57 53 34
-57 54 27
-57 55 24
-57 56 22
-57 57 19
-57 58 16
-57 59 15
-57 60 14
-56 -60 20
-56 -59 14
-56 -58 15
-56 -57 18
-56 -56 22
-56 -55 27
-56 -54 32
-56 -53 38
-56 -52 42
-56 -51 54
-56 -50 50
-56 -49 57
-56 -48 74
-56 -47 84
-56 -46 98
-56 -45 109
-56 -44 149
-56 -43 174
-56 -42 186
-56 -41 205
-56 -40 220
-56 -39 257
-56 -38 319
-56 -37 358
-56 -36 401
-56 -35 443
-56 -34 510
-56 -33 565
-56 -32 675
-56 -31 747
-56 -30 818
-56 -29 935
-56 -28 999
-56 -27 1099
-56 -26 1203
-56 -25 1304
-56 -24 1413
-56 -23 1610
-56 -22 1552
-56 -21 1750
-56 -20 1928
-56 -19 1992
-56 -18 2163
-56 -17 2197
-56 -16 2356
-56 -15 2511
-56 -14 2530
-56 -13 2767
-56 -12 2863
-56 -11 2858
-56 -10 3046
-56 -9 3038
-56 -8 3155
-56 -7 3325
-56 -6 3353
-56 -5 3402
-56 -4 3499
-56 -3 3364
-56 -2 3436
-56 -1 3538
-56 0 3369
-56 1 3575
-56 2 3473
-56 3 3565
-56 4 3486
-56 5 3528
-56 6 3428
-56 7 3434
-56 8 3320
-56 9 3317
-56 10 3118
-56 11 2987
-56 12 2861
-56 13 2758
-56 14 2765
-56 15 2827
-56 16 2676
-56 17 2631
-56 18 2351
-56 19 2278
-56 20 2219
-56 21 2024
-56 22 1905
-56 23 1890
-56 24 1712
-56 25 1614
-56 26 1486
-56 27 1432
-56 28 1368
-56 29 1262
-56 30 1096
-56 31 1031
-56 32 870
-56 33 799
-56 34 736
-56 35 690
-56 36 567
-56 37 501
-56 38 469
-56 39 388
-56 40 338
-56 41 282
-56 42 223
-56 43 174
-56 44 150
-56 45 122
-56 46 106
-56 47 91
-56 48 81
-56 49 67
-56 50 56
-56 51 52
-56 52 47
-56 53 40
-56 54 36
-56 55 30
-56 56 26
-56 57 22
-56 58 20
-56 59 19
-56 60 17
-55 -60 24
-55 -59 19
-55 -58 20
-55 -57 24
-55 -56 30
-55 -55 34
-55 -54 36
-55 -53 43
-55 -52 51
-55 -51 62
-55 -50 68
-55 -49 71
-55 -48 99
-55 -47 103
-55 -46 131
-55 -45 153
-55 -44 167
-55 -43 202
-55 -42 229
-55 -41 273
-55 -40 288
-55 -39 337
-55 -38 384
-55 -37 407
-55 -36 493
-55 -35 564
-55 -34 620
-55 -33 650
-55 -32 777
-55 -31 837
-55 -30 940
-55 -29 1031
-55 -28 1171
-55 -27 1287
-55 -26 1428
-55 -25 1592
-55 -24 1750
-55 -23 1856
-55 -22 2058
-55 -21 2081
-55 -20 2243
-55 -19 2258
-55 -18 2425
-55 -17 2443
-55 -16 2725
-55 -15 2711
-55 -14 3004
-55 -13 2904
-55 -12 3083
-55 -11 3173
-55 -10 3241
-55 -9 3279
-55 -8 3323
-55 -7 3449
-55 -6 3530
-55 -5 3621
-55 -4 3599
-55 -3 3457
-55 -2 3502
-55 -1 3573
-55 0 3538
-55 1 3581
-55 2 3546
-55 3 3562
-55 4 3530
-55 5 3473
-55 6 3515
-55 7 3379
-55 8 3361
-55 9 3221
-55 10 3100
-55 11 2987
-55 12 3009
-55 13 2914
-55 14 2987
-55 15 2827
-55 16 2775
-55 17 2664
-55 18 2610
-55 19 2518
-55 20 2358
-55 21 2283
-55 22 2124
-55 23 2073
-55 24 1915
-55 25 1837
-55 26 1710
-55 27 1619
-55 28 1486
-55 29 1359
-55 30 1278
-55 31 1166
-55 32 1120
-55 33 972
-55 34 907
-55 35 807
-55 36 743
-55 37 650
-55 38 545
-55 39 472
-55 40 414
-55 41 342
-55 42 297
-55 43 276
-55 44 225
-55 45 201
-55 46 191
-55 47 149
-55 48 129
-55 49 106
-55 50 90
-55 51 85
-55 52 76
-55 53 64
-55 54 54
-55 55 44
-55 56 38
-55 57 34
-55 58 25
-55 59 24
-55 60 20
-54 -60 36
-54 -59 25
-54 -58 26
-54 -57 33
-54 -56 36
-54 -55 41
-54 -54 47
-54 -53 54
-54 -52 70
-54 -51 76
-54 -50 93
-54 -49 111
-54 -48 137
-54 -47 144
-54 -46 169
-54 -45 181
-54 -44 241
-54 -43 252
-54 -42 309
-54 -41 315
-54 -40 405
-54 -39 456
-54 -38 525
-54 -37 615
-54 -36 689
-54 -35 743
-54 -34 904
-54 -33 995
-54 -32 1111
-54 -31 1205
-54 -30 1331
-54 -29 1534
-54 -28 1659
-54 -27 1760
-54 -26 2102
-54 -25 2176
-54 -24 2382
-54 -23 2599
-54 -22 2851
-54 -21 2822
-54 -20 3024
-54 -19 3246
-54 -18 3346
-54 -17 3559
-54 -16 3618
-54 -15 3892
-54 -14 3905
-54 -13 3986
-54 -12 4212
-54 -11 4501
-54 -10 4564
-54 -9 4597
-54 -8 4764
-54 -7 4736
-54 -6 4831
-54 -5 4660
-54 -4 4678
-54 -3 4615
-54 -2 4486
-54 -1 4522
-54 0 4424
-54 1 4383
-54 2 4305
-54 3 4307
-54 4 4209
-54 5 4279
-54 6 4093
-54 7 4132
-54 8 3815
-54 9 3994
-54 10 3955
-54 11 3939
-54 12 3760
-54 13 3605
-54 14 3594
-54 15 3581
-54 16 3335
-54 17 3223
-54 18 3201
-54 19 3036
-54 20 2897
-54 21 2737
-54 22 2669
-54 23 2400
-54 24 2269
-54 25 2173
-54 26 2056
-54 27 1837
-54 28 1807
-54 29 1641
-54 30 1565
-54 31 1409
-54 32 1248
-54 33 1221
-54 34 1039
-54 35 860
-54 36 772
-54 37 668
-54 38 586
-54 39 552
-54 40 531
-54 41 437
-54 42 405
-54 43 350
-54 44 336
-54 45 281
-54 46 241
-54 47 202
-54 48 183
-54 49 162
-54 50 134
-54 51 116
-54 52 102
-54 53 80
-54 54 64
-54 55 60
-54 56 48
-54 57 43
-54 58 35
-54 59 32
-54 60 24
-53 -60 108
-53 -59 25
-53 -58 30
-53 -57 34
-53 -56 41
-53 -55 54
-53 -54 59
-53 -53 75
-53 -52 93
-53 -51 119
-53 -50 122
-53 -49 145
-53 -48 166
-53 -47 176
-53 -46 231
-53 -45 218
-53 -44 261
-53 -43 302
-53 -42 338
-53 -41 365
-53 -40 375
-53 -39 423
-53 -38 465
-53 -37 467
-53 -36 542
-53 -35 662
-53 -34 777
-53 -33 809
-53 -32 909
-53 -31 962
-53 -30 1145
-53 -29 1324
-53 -28 1413
-53 -27 1553
-53 -26 1774
-53 -25 1882
-53 -24 2195
-53 -23 2356
-53 -22 2615
-53 -21 2760
-53 -20 2936
-53 -19 3216
-53 -18 3504
-53 -17 3637
-53 -16 3889
-53 -15 4101
-53 -14 4241
-53 -13 4570
-53 -12 4534
-53 -11 4693
-53 -10 4940
-53 -9 4931
-53 -8 4887
-53 -7 5120
-53 -6 4974
-53 -5 5025
-53 -4 4903
-53 -3 5034
-53 -2 5085
-53 -1 5139
-53 0 5015
-53 1 5072
-53 2 4921
-53 3 4952
-53 4 4946
-53 5 4841
-53 6 4847
-53 7 4767
-53 8 4549
-53 9 4624
-53 10 4427
-53 11 4255
-53 12 4158
-53 13 4084
-53 14 4064
-53 15 3886
-53 16 3731
-53 17 3661
-53 18 3369
-53 19 3400
-53 20 3143
-53 21 2980
-53 22 2832
-53 23 2732
-53 24 2664
-53 25 2484
-53 26 2349
-53 27 2137
-53 28 1999
-53 29 1825
-53 30 1720
-53 31 1590
-53 32 1450
-53 33 1246
-53 34 1205
-53 35 1196
-53 36 1020
-53 37 902
-53 38 805
-53 39 749
-53 40 639
-53 41 573
-53 42 494
-53 43 476
-53 44 380
-53 45 341
-53 46 297
-53 47 262
-53 48 213
-53 49 192
-53 50 182
-53 51 138
-53 52 115
-53 53 95
-53 54 84
-53 55 72
-53 56 64
-53 57 50
-53 58 45
-53 59 38
-53 60 32
-52 -60 63
-52 -59 38
-52 -58 40
-52 -57 46
-52 -56 60
-52 -55 62
-52 -54 76
-52 -53 85
-52 -52 95
-52 -51 110
-52 -50 138
-52 -49 175
-52 -48 202
-52 -47 205
-52 -46 249
-52 -45 281
-52 -44 341
-52 -43 383
-52 -42 449
-52 -41 528
-52 -40 626
-52 -39 654
-52 -38 735
-52 -37 826
-52 -36 886
-52 -35 975
-52 -34 1084
-52 -33 1178
-52 -32 1348
-52 -31 1517
-52 -30 1604
-52 -29 1764
-52 -28 1917
-52 -27 2085
-52 -26 2340
-52 -25 2425
-52 -24 2751
-52 -23 2723
-52 -22 3038
-52 -21 3277
-52 -20 3447
-52 -19 3509
-52 -18 3647
-52 -17 3831
-52 -16 3989
-52 -15 4076
-52 -14 4328
-52 -13 4261
-52 -12 4555
-52 -11 4451
-52 -10 4639
-52 -9 4884
-52 -8 4993
-52 -7 4912
-52 -6 4822
-52 -5 5120
-52 -4 4934
-52 -3 4981
-52 -2 5152
-52 -1 4909
-52 0 4785
-52 1 4751
-52 2 4669
-52 3 4416
-52 4 4528
-52 5 4475
-52 6 4424
-52 7 4345
-52 8 4215
-52 9 4261
-52 10 4192
-52 11 4042
-52 12 3845
-52 13 3685
-52 14 3736
-52 15 3623
-52 16 3557
-52 17 3384
-52 18 3292
-52 19 3201
-52 20 3133
-52 21 2943
-52 22 2772
-52 23 2615
-52 24 2418
-52 25 2405
-52 26 2325
-52 27 2167
-52 28 2058
-52 29 1851
-52 30 1669
-52 31 1641
-52 32 1415
-52 33 1329
-52 34 1203
-52 35 1082
-52 36 1002
-52 37 899
-52 38 769
-52 39 710
-52 40 633
-52 41 521
-52 42 470
-52 43 407
-52 44 340
-52 45 318
-52 46 286
-52 47 234
-52 48 212
-52 49 175
-52 50 151
-52 51 138
-52 52 117
-52 53 100
-52 54 78
-52 55 70
-52 56 56
-52 57 50
-52 58 43
-52 59 37
-52 60 32
-51 -60 48
-51 -59 39
-51 -58 45
-51 -57 55
-51 -56 65
-51 -55 76
-51 -54 89
-51 -53 96
-51 -52 127
-51 -51 154
-51 -50 188
-51 -49 210
-51 -48 231
-51 -47 276
-51 -46 309
-51 -45 354
-51 -44 448
-51 -43 508
-51 -42 586
-51 -41 630
-51 -40 798
-51 -39 831
-51 -38 972
-51 -37 1044
-51 -36 1175
-51 -35 1269
-51 -34 1466
-51 -33 1473
-51 -32 1736
-51 -31 1803
-51 -30 2022
-51 -29 2195
-51 -28 2307
-51 -27 2525
-51 -26 2810
-51 -25 2943
-51 -24 3150
-51 -23 3436
-51 -22 3475
-51 -21 3782
-51 -20 3872
-51 -19 4130
-51 -18 4380
-51 -17 4392
-51 -16 4672
-51 -15 4745
-51 -14 4965
-51 -13 5174
-51 -12 5206
-51 -11 5432
-51 -10 5300
-51 -9 5475
-51 -8 5639
-51 -7 5768
-51 -6 5840
-51 -5 6043
-51 -4 5948
-51 -3 6099
-51 -2 5920
-51 -1 5792
-51 0 5885
-51 1 5744
-51 2 5785
-51 3 5578
-51 4 5568
-51 5 5379
-51 6 5261
-51 7 5088
-51 8 5060
-51 9 5069
-51 10 4834
-51 11 4591
-51 12 4531
-51 13 4351
-51 14 4410
-51 15 4255
-51 16 4073
-51 17 3953
-51 18 3774
-51 19 3763
-51 20 3575
-51 21 3454
-51 22 3305
-51 23 3061
-51 24 2999
-51 25 2822
-51 26 2813
-51 27 2518
-51 28 2387
-51 29 2141
-51 30 2051
-51 31 1890
-51 32 1760
-51 33 1696
-51 34 1534
-51 35 1344
-51 36 1223
-51 37 1153
-51 38 1096
-51 39 878
-51 40 810
-51 41 733
-51 42 632
-51 43 608
-51 44 465
-51 45 441
-51 46 399
-51 47 361
-51 48 309
-51 49 240
-51 50 212
-51 51 169
-51 52 143
-51 53 124
-51 54 106
-51 55 86
-51 56 64
-51 57 62
-51 58 48
-51 59 41
-51 60 35
-50 -60 85
-50 -59 51
-50 -58 56
-50 -57 62
-50 -56 70
-50 -55 85
-50 -54 95
-50 -53 122
-50 -52 142
-50 -51 169
-50 -50 195
-50 -49 218
-50 -48 230
-50 -47 280
-50 -46 344
-50 -45 374
-50 -44 444
-50 -43 498
-50 -42 522
-50 -41 593
-50 -40 692
-50 -39 785
-50 -38 870
-50 -37 891
-50 -36 1015
-50 -35 1162
-50 -34 1253
-50 -33 1389
-50 -32 1623
-50 -31 1811
-50 -30 1905
-50 -29 2163
-50 -28 2477
-50 -27 2589
-50 -26 2767
-50 -25 3076
-50 -24 3223
-50 -23 3465
-50 -22 3701
-50 -21 3919
-50 -20 4209
-50 -19 4522
-50 -18 4621
-50 -17 4767
-50 -16 4974
-50 -15 5079
-50 -14 5399
-50 -13 5693
-50 -12 5826
-50 -11 5937
-50 -10 5986
-50 -9 6153
-50 -8 6171
-50 -7 6206
-50 -6 6250
-50 -5 6242
-50 -4 6214
-50 -3 6217
-50 -2 6128
-50 -1 6146
-50 0 6138
-50 1 6156
-50 2 6171
-50 3 6064
-50 4 5979
-50 5 5809
-50 6 5792
-50 7 5622
-50 8 5432
-50 9 5349
-50 10 5174
-50 11 4853
-50 12 4721
-50 13 4727
-50 14 4483
-50 15 4579
-50 16 4307
-50 17 4261
-50 18 4093
-50 19 3980
-50 20 3928
-50 21 3583
-50 22 3462
-50 23 3325
-50 24 3312
-50 25 3021
-50 26 2863
-50 27 2734
-50 28 2518
-50 29 2358
-50 30 2208
-50 31 2126
-50 32 1961
-50 33 1786
-50 34 1730
-50 35 1553
-50 36 1322
-50 37 1017
-50 38 933
-50 39 889
-50 40 823
-50 41 758
-50 42 750
-50 43 648
-50 44 630
-50 45 510
-50 46 413
-50 47 345
-50 48 262
-50 49 201
-50 50 155
-50 51 125
-50 52 106
-50 53 91
-50 54 86
-50 55 90
-50 56 80
-50 57 64
-50 58 58
-50 59 59
-50 60 45
-49 -60 49
-49 -59 42
-49 -58 48
-49 -57 65
-49 -56 76
-49 -55 92
-49 -54 124
-49 -53 139
-49 -52 174
-49 -51 193
-49 -50 218
-49 -49 256
-49 -48 314
-49 -47 329
-49 -46 362
-49 -45 486
-49 -44 542
-49 -43 626
-49 -42 757
-49 -41 783
-49 -40 886
-49 -39 988
-49 -38 1164
-49 -37 1239
-49 -36 1404
-49 -35 1544
-49 -34 1563
-49 -33 1829
-49 -32 1946
-49 -31 2182
-49 -30 2256
-49 -29 2578
-49 -28 2933
-49 -27 2911
-49 -26 3031
-49 -25 3310
-49 -24 3589
-49 -23 3650
-49 -22 3944
-49 -21 4031
-49 -20 4319
-49 -19 4588
-49 -18 4773
-49 -17 4770
-49 -16 5075
-49 -15 5216
-49 -14 5313
-49 -13 5639
-49 -12 5795
-49 -11 5934
-49 -10 6224
-49 -9 6293
-49 -8 6443
-49 -7 6554
-49 -6 6591
-49 -5 6602
-49 -4 6629
-49 -3 6636
-49 -2 6727
-49 -1 6674
-49 0 6606
-49 1 6428
-49 2 6235
-49 3 6106
-49 4 5782
-49 5 5686
-49 6 5362
-49 7 5079
-49 8 5006
-49 9 5009
-49 10 4924
-49 11 5117
-49 12 4909
-49 13 4946
-49 14 4807
-49 15 4878
-49 16 4773
-49 17 4591
-49 18 4386
-49 19 4410
-49 20 4307
-49 21 4059
-49 22 3894
-49 23 3650
-49 24 3428
-49 25 3226
-49 26 3105
-49 27 2972
-49 28 2767
-49 29 2641
-49 30 2311
-49 31 2193
-49 32 2077
-49 33 1884
-49 34 1702
-49 35 1596
-49 36 1534
-49 37 1306
-49 38 1237
-49 39 1157
-49 40 1044
-49 41 902
-49 42 801
-49 43 724
-49 44 651
-49 45 574
-49 46 483
-49 47 419
-49 48 376
-49 49 314
-49 50 267
-49 51 257
-49 52 210
-49 53 172
-49 54 144
-49 55 124
-49 56 99
-49 57 83
-49 58 70
-49 59 63
-49 60 52
-48 -60 161
-48 -59 73
-48 -58 83
-48 -57 102
-48 -56 111
-48 -55 149
-48 -54 169
-48 -53 174
-48 -52 217
-48 -51 245
-48 -50 329
-48 -49 345
-48 -48 410
-48 -47 458
-48 -46 561
-48 -45 612
-48 -44 700
-48 -43 793
-48 -42 866
-48 -41 972
-48 -40 1196
-48 -39 1322
-48 -38 1432
-48 -37 1538
-48 -36 1718
-48 -35 1917
-48 -34 2003
-48 -33 2302
-48 -32 2418
-48 -31 2687
-48 -30 2734
-48 -29 3014
-48 -28 3218
-48 -27 3335
-48 -26 3599
-48 -25 3947
-48 -24 4107
-48 -23 4175
-48 -22 4421
-48 -21 4868
-48 -20 5174
-48 -19 5161
-48 -18 5278
-48 -17 5412
-48 -16 5632
-48 -15 5955
-48 -14 6099
-48 -13 6131
-48 -12 6369
-48 -11 6483
-48 -10 6502
-48 -9 6472
-48 -8 6487
-48 -7 6599
-48 -6 6546
-48 -5 6693
-48 -4 6784
-48 -3 6934
-48 -2 6945
-48 -1 7035
-48 0 6996
-48 1 6968
-48 2 6659
-48 3 6749
-48 4 6640
-48 5 6595
-48 6 6318
-48 7 6239
-48 8 6253
-48 9 6171
-48 10 5802
-48 11 5927
-48 12 5782
-48 13 5565
-48 14 5635
-48 15 5538
-48 16 5451
-48 17 5126
-48 18 5028
-48 19 4937
-48 20 4797
-48 21 4534
-48 22 4261
-48 23 4138
-48 24 4005
-48 25 3779
-48 26 3544
-48 27 3395
-48 28 3163
-48 29 2962
-48 30 2926
-48 31 2645
-48 32 2479
-48 33 2283
-48 34 2124
-48 35 2009
-48 36 1788
-48 37 1696
-48 38 1496
-48 39 1304
-48 40 1205
-48 41 1039
-48 42 958
-48 43 807
-48 44 749
-48 45 700
-48 46 577
-48 47 529
-48 48 428
-48 49 354
-48 50 328
-48 51 283
-48 52 256
-48 53 211
-48 54 202
-48 55 176
-48 56 146
-48 57 109
-48 58 105
-48 59 96
-48 60 64
-47 -60 96
-47 -59 79
-47 -58 98
-47 -57 121
-47 -56 139
-47 -55 169
-47 -54 185
-47 -53 195
-47 -52 229
-47 -51 287
-47 -50 338
-47 -49 384
-47 -48 472
-47 -47 527
-47 -46 592
-47 -45 733
-47 -44 902
-47 -43 907
-47 -42 1103
-47 -41 1205
-47 -40 1317
-47 -39 1527
-47 -38 1594
-47 -37 1847
-47 -36 1965
-47 -35 2178
-47 -34 2450
-47 -33 2692
-47 -32 3036
-47 -31 3123
-47 -30 3203
-47 -29 3400
-47 -28 3788
-47 -27 3911
-47 -26 4017
-47 -25 4218
-47 -24 4549
-47 -23 4585
-47 -22 4828
-47 -21 5072
-47 -20 5458
-47 -19 5802
-47 -18 6092
-47 -17 6322
-47 -16 6399
-47 -15 6666
-47 -14 6937
-47 -13 7228
-47 -12 7288
-47 -11 7328
-47 -10 7701
-47 -9 7853
-47 -8 7857
-47 -7 7647
-47 -6 7815
-47 -5 8036
-47 -4 7942
-47 -3 7955
-47 -2 7777
-47 -1 7681
-47 0 7626
-47 1 7442
-47 2 7188
-47 3 7094
-47 4 7007
-47 5 6788
-47 6 6625
-47 7 6587
-47 8 6498
-47 9 6257
-47 10 6060
-47 11 6067
-47 12 5833
-47 13 5713
-47 14 5696
-47 15 5578
-47 16 5683
-47 17 5346
-47 18 5274
-47 19 5044
-47 20 4890
-47 21 4591
-47 22 4454
-47 23 4255
-47 24 4232
-47 25 3848
-47 26 3701
-47 27 3434
-47 28 3185
-47 29 3374
-47 30 2999
-47 31 2938
-47 32 2739
-47 33 2418
-47 34 2371
-47 35 2165
-47 36 2003
-47 37 1772
-47 38 1732
-47 39 1700
-47 40 1464
-47 41 1268
-47 42 1132
-47 43 1068
-47 44 927
-47 45 809
-47 46 660
-47 47 603
-47 48 535
-47 49 473
-47 50 443
-47 51 388
-47 52 320
-47 53 282
-47 54 250
-47 55 199
-47 56 185
-47 57 146
-47 58 133
-47 59 108
-47 60 97
-46 -60 146
-46 -59 107
-46 -58 141
-46 -57 165
-46 -56 200
-46 -55 235
-46 -54 277
-46 -53 293
-46 -52 358
-46 -51 382
-46 -50 394
-46 -49 467
-46 -48 567
-46 -47 632
-46 -46 710
-46 -45 837
-46 -44 1010
-46 -43 1146
-46 -42 1221
-46 -41 1341
-46 -40 1525
-46 -39 1619
-46 -38 1921
-46 -37 2163
-46 -36 2239
-46 -35 2553
-46 -34 2546
-46 -33 2984
-46 -32 3105
-46 -31 3282
-46 -30 3481
-46 -29 3826
-46 -28 4147
-46 -27 4201
-46 -26 4594
-46 -25 4675
-46 -24 4962
-46 -23 5294
-46 -22 5481
-46 -21 5713
-46 -20 5993
-46 -19 6369
