PARAMS map_range=250 map_step=10
-170 90 1
-170 100 1
-170 110 1
-170 120 1
-170 130 1
-170 140 1
-170 150 1
-170 160 1
-170 170 1
-170 180 1
-170 190 1
-170 200 1
-170 210 1
-170 220 1
-170 230 1
-170 240 1
-170 250 1
-160 -250 1
-160 -240 1
-160 -230 1
-160 -220 1
-160 -210 1
-160 -200 1
-160 -190 1
-160 -180 1
-160 -170 1
-160 -160 1
-160 -150 1
-160 -140 1
-160 -130 1
-160 -120 1
-160 -110 1
-160 -100 1
-160 -90 1
-160 -80 1
-160 -70 1
-160 -60 1
-160 -50 1
-160 -40 1
-160 -30 1
-160 -20 1
-160 -10 1
-160 0 1
-160 10 1
-160 20 1
-160 30 1
-160 40 1
-160 50 1
-160 60 1
-160 70 1
-160 80 1
-160 90 1
-160 100 1
-160 110 1
-160 120 1
-160 130 1
-160 140 1
-160 150 1
-160 160 1
-160 170 1
-160 180 1
-160 190 1
-160 200 1
-160 210 1
-160 220 1
-160 230 1
-160 240 1
-160 250 1
-150 -250 1
-150 -240 1
-150 -230 1
-150 -220 1
-150 -210 1
-150 -200 1
-150 -190 1
-150 -180 1
-150 -170 1
-150 -160 1
-150 -150 1
-150 -140 1
-150 -130 1
-150 -120 1
-150 -110 1
-150 -100 1
-150 -90 1
-150 -80 1
-150 -70 1
-150 -60 1
-150 -50 1
-150 -40 1
-150 -30 1
-150 -20 1
-150 -10 1
-150 0 1
-150 10 1
-150 20 1
-150 30 1
-150 40 1
-150 50 1
-150 60 1
-150 70 1
-150 80 1
-150 90 1
-150 100 1
-150 110 1
-150 120 1
-150 130 1
-150 140 1
-150 150 1
-150 160 1
-150 170 1
-150 180 1
-150 190 1
-150 200 1
-150 210 1
-150 220 1
-150 230 1
-150 240 1
-150 250 1
-140 -250 1
-140 -240 1
-140 -230 1
-140 -220 1
-140 -210 1
-140 -200 1
-140 -190 1
-140 -180 1
-140 -170 1
-140 -160 1
-140 -150 1
-140 -140 1
-140 -130 1
-140 -120 1
-140 -110 1
-140 -100 1
-140 -90 1
-140 -80 1
-140 -70 1
-140 -60 1
-140 -50 1
-140 -40 1
-140 -30 1
-140 -20 1
-140 -10 1
-140 0 1
-140 10 1
-140 20 1
-140 30 1
-140 40 1
-140 50 1
-140 60 1
-140 70 1
-140 80 1
-140 90 1
-140 100 1
-140 110 1
-140 120 1
-140 130 1
-140 140 1
-140 150 1
-140 160 1
-140 170 1
-140 180 1
-140 190 1
-140 200 1
-140 210 1
-140 220 1
-140 230 1
-140 240 1
-140 250 1
-130 -250 1
-130 -240 1
-130 -230 1
-130 -220 1
-130 -210 1
-130 -200 1
-130 -190 1
-130 -180 1
-130 -170 1
-130 -160 1
-130 -150 1
-130 -140 1
-130 -130 1
-130 -120 1
-130 -110 1
-130 -100 1
-130 -90 1
-130 -80 1
-130 -70 1
-130 -60 1
-130 -50 1
-130 -40 1
-130 -30 1
-130 -20 1
-130 -10 1
-130 0 1
-130 10 1
-130 20 1
-130 30 1
-130 40 1
-130 50 1
-130 60 1
-130 70 1
-130 80 1
-130 90 1
-130 100 1
-130 110 1
-130 120 1
-130 130 1
-130 140 1
-130 150 1
-130 160 1
-130 170 1
-130 180 1
-130 190 1
-130 200 1
-130 210 1
-130 220 1
-130 230 1
-130 240 1
-130 250 1
-120 -250 1
-120 -240 1
-120 -230 1
-120 -220 1
-120 -210 1
-120 -200 1
-120 -190 1
-120 -180 1
-120 -170 1
-120 -160 1
-120 -150 1
-120 -140 1
-120 -130 1
-120 -120 1
-120 -110 1
-120 -100 1
-120 -90 1
-120 -80 1
-120 -70 1
-120 -60 1
-120 -50 1
-120 -40 1
-120 -30 1
-120 -20 1
-120 -10 1
-120 0 1
-120 10 1
-120 20 1
-120 30 1
-120 40 1
-120 50 1
-120 60 1
-120 70 1
-120 80 1
-120 90 1
-120 100 1
-120 110 1
-120 120 1
-120 130 1
-120 140 1
-120 150 1
-120 160 1
-120 170 1
-120 180 1
-120 190 1
-120 200 1
-120 210 1
-120 220 1
-120 230 1
-120 240 1
-120 250 1
-110 -250 1
-110 -240 1
-110 -230 1
-110 -220 1
-110 -210 1
-110 -200 1
-110 -190 1
-110 -180 1
-110 -170 1
-110 -160 1
-110 -150 1
-110 -140 1
-110 -130 1
-110 -120 1
-110 -110 1
-110 -100 1
-110 -90 1
-110 -80 1
-110 -70 1
-110 -60 1
-110 -50 1
-110 -40 1
-110 -30 1
-110 -20 1
-110 -10 1
-110 0 1
-110 10 1
-110 20 1
-110 30 1
-110 40 1
-110 50 1
-110 60 1
-110 70 1
-110 80 1
-110 90 1
-110 100 1
-110 110 1
-110 120 1
-110 130 1
-110 140 1
-110 150 1
-110 160 1
-110 170 1
-110 180 1
-110 190 1
-110 200 1
-110 210 1
-110 220 1
-110 230 1
-110 240 1
-110 250 1
-100 -250 1
-100 -240 1
-100 -230 1
-100 -220 1
-100 -210 1
-100 -200 1
-100 -190 1
-100 -180 1
-100 -170 1
-100 -160 1
-100 -150 1
-100 -140 1
-100 -130 1
-100 -120 1
-100 -110 1
-100 -100 1
-100 -90 1
-100 -80 1
-100 -70 1
-100 -60 1
-100 -50 1
-100 -40 1
-100 -30 1
-100 -20 1
-100 -10 1
-100 0 1
-100 10 1
-100 20 1
-100 30 1
-100 40 1
-100 50 1
-100 60 1
-100 70 1
-100 80 1
-100 90 1
-100 100 1
-100 110 1
-100 120 1
-100 130 1
-100 140 1
-100 150 1
-100 160 1
-100 170 1
-100 180 1
-100 190 1
-100 200 1
-100 210 1
-100 220 1
-100 230 1
-100 240 1
-100 250 1
-90 -250 1
-90 -240 1
-90 -230 1
-90 -220 1
-90 -210 1
-90 -200 1
-90 -190 1
-90 -180 1
-90 -170 1
-90 -160 1
-90 -150 1
-90 -140 1
-90 -130 1
-90 -120 1
-90 -110 1
-90 -100 1
-90 -90 1
-90 -80 1
-90 -70 1
-90 -60 1
-90 -50 1
-90 -40 1
-90 -30 1
-90 -20 1
-90 -10 1
-90 0 1
-90 10 1
-90 20 1
-90 30 1
-90 40 1
-90 50 1
-90 60 1
-90 70 1
-90 80 1
-90 90 1
-90 100 1
-90 110 1
-90 120 1
-90 130 1
-90 140 1
-90 150 1
-90 160 1
-90 170 1
-90 180 1
-90 190 1
-90 200 1
-90 210 1
-90 220 1
-90 230 1
-90 240 1
-90 250 1
-80 -250 1
-80 -240 1
-80 -230 1
-80 -220 1
-80 -210 1
-80 -200 1
-80 -190 1
-80 -180 1
-80 -170 1
-80 -160 1
-80 -150 1
-80 -140 1
-80 -130 1
-80 -120 1
-80 -110 1
-80 -100 1
-80 -90 1
-80 -80 1
-80 -70 1
-80 -60 1
-80 -50 1
-80 -40 1
-80 -30 1
-80 -20 1
-80 -10 10
-80 0 1
-80 10 11
-80 20 1
-80 30 10
-80 40 1
-80 50 1
-80 60 1
-80 70 1
-80 80 1
-80 90 1
-80 100 1
-80 110 1
-80 120 1
-80 130 1
-80 140 1
-80 150 1
-80 160 1
-80 170 1
-80 180 1
-80 190 1
-80 200 1
-80 210 1
-80 220 1
-80 230 1
-80 240 1
-80 250 1
-70 -250 1
-70 -240 1
-70 -230 1
-70 -220 1
-70 -210 1
-70 -200 1
-70 -190 1
-70 -180 1
-70 -170 1
-70 -160 1
-70 -150 1
-70 -140 1
-70 -130 1
-70 -120 1
-70 -110 1
-70 -100 1
-70 -90 1
-70 -80 1
-70 -70 1
-70 -60 1
-70 -50 1
-70 -40 11
-70 -30 17
-70 -20 41
-70 -10 89
-70 0 119
-70 10 99
-70 20 81
-70 30 42
-70 40 22
-70 50 12
-70 60 1
-70 70 1
-70 80 1
-70 90 1
-70 100 1
-70 110 1
-70 120 1
-70 130 1
-70 140 1
-70 150 1
-70 160 1
-70 170 1
-70 180 1
-70 190 1
-70 200 1
-70 210 1
-70 220 1
-70 230 1
-70 240 1
-70 250 1
-60 -250 1
-60 -240 1
-60 -230 1
-60 -220 1
-60 -210 1
-60 -200 1
-60 -190 1
-60 -180 1
-60 -170 1
-60 -160 1
-60 -150 1
-60 -140 1
-60 -130 1
-60 -120 1
-60 -110 1
-60 -100 1
-60 -90 1
-60 -80 1
-60 -70 1
-60 -60 1
-60 -50 19
-60 -40 65
-60 -30 242
-60 -20 710
-60 -10 1370
-60 0 1596
-60 10 1430
-60 20 1007
-60 30 510
-60 40 172
-60 50 57
-60 60 15
-60 70 1
-60 80 1
-60 90 1
-60 100 1
-60 110 1
-60 120 1
-60 130 1
-60 140 1
-60 150 1
-60 160 1
-60 170 1
-60 180 1
-60 190 1
-60 200 1
-60 210 1
-60 220 1
-60 230 1
-60 240 1
-60 250 1
-50 -250 1
-50 -240 1
-50 -230 1
-50 -220 1
-50 -210 1
-50 -200 1
-50 -190 1
-50 -180 1
-50 -170 1
-50 -160 1
-50 -150 1
-50 -140 1
-50 -130 1
-50 -120 1
-50 -110 1
-50 -100 1
-50 -90 1
-50 -80 1
-50 -70 10
-50 -60 27
-50 -50 141
-50 -40 590
-50 -30 1774
-50 -20 3717
-50 -10 5343
-50 0 6174
-50 10 5382
-50 20 4276
-50 30 2904
-50 40 1271
-50 50 405
-50 60 81
-50 70 19
-50 80 1
-50 90 1
-50 100 1
-50 110 1
-50 120 1
-50 130 1
-50 140 1
-50 150 1
-50 160 1
-50 170 1
-50 180 1
-50 190 1
-50 200 1
-50 210 1
-50 220 1
-50 230 1
-50 240 1
-50 250 1
-40 -250 1
-40 -240 1
-40 -230 1
-40 -220 1
-40 -210 1
-40 -200 1
-40 -190 1
-40 -180 1
-40 -170 1
-40 -160 1
-40 -150 1
-40 -140 1
-40 -130 1
-40 -120 1
-40 -110 1
-40 -100 1
-40 -90 10
-40 -80 12
-40 -70 23
-40 -60 128
-40 -50 436
-40 -40 2041
-40 -30 4510
-40 -20 7768
-40 -10 10043
-40 0 10509
-40 10 9554
-40 20 8201
-40 30 5930
-40 40 3562
-40 50 1466
-40 60 462
-40 70 67
-40 80 16
-40 90 1
-40 100 1
-40 110 1
-40 120 1
-40 130 1
-40 140 1
-40 150 1
-40 160 1
-40 170 1
-40 180 1
-40 190 1
-40 200 1
-40 210 1
-40 220 1
-40 230 1
-40 240 1
-40 250 1
-30 -250 12
-30 -240 1
-30 -230 1
-30 -220 1
-30 -210 1
-30 -200 1
-30 -190 1
-30 -180 1
-30 -170 1
-30 -160 1
-30 -150 1
-30 -140 1
-30 -130 1
-30 -120 1
-30 -110 10
-30 -100 11
-30 -90 14
-30 -80 21
-30 -70 62
-30 -60 504
-30 -50 2079
-30 -40 5548
-30 -30 8800
-30 -20 11596
-30 -10 12440
-30 0 12440
-30 10 12440
-30 20 11824
-30 30 9123
-30 40 5885
-30 50 3287
-30 60 1122
-30 70 228
-30 80 38
-30 90 14
-30 100 1
-30 110 1
-30 120 1
-30 130 1
-30 140 1
-30 150 1
-30 160 1
-30 170 1
-30 180 1
-30 190 1
-30 200 1
-30 210 1
-30 220 1
-30 230 1
-30 240 1
-30 250 1
-20 -250 1
-20 -240 1
-20 -230 1
-20 -220 1
-20 -210 1
-20 -200 1
-20 -190 1
-20 -180 1
-20 -170 1
-20 -160 1
-20 -150 1
-20 -140 1
-20 -130 1
-20 -120 10
-20 -110 11
-20 -100 14
-20 -90 18
-20 -80 36
-20 -70 178
-20 -60 930
-20 -50 3110
-20 -40 6454
-20 -30 8944
-20 -20 11382
-20 -10 12440
-20 0 12440
-20 10 12440
-20 20 12440
-20 30 10790
-20 40 7454
-20 50 4436
-20 60 1845
-20 70 346
-20 80 50
-20 90 11
-20 100 1
-20 110 1
-20 120 1
-20 130 1
-20 140 1
-20 150 1
-20 160 1
-20 170 1
-20 180 1
-20 190 1
-20 200 1
-20 210 1
-20 220 1
-20 230 1
-20 240 1
-20 250 1
-10 -250 1
-10 -240 1
-10 -230 1
-10 -220 1
-10 -210 1
-10 -200 1
-10 -190 1
-10 -180 1
-10 -170 1
-10 -160 1
-10 -150 1
-10 -140 1
-10 -130 1
-10 -120 10
-10 -110 12
-10 -100 16
-10 -90 22
-10 -80 44
-10 -70 235
-10 -60 927
-10 -50 3491
-10 -40 6708
-10 -30 9986
-10 -20 12434
-10 -10 12440
-10 0 12440
-10 10 12440
-10 20 12440
-10 30 12117
-10 40 9456
-10 50 6696
-10 60 3395
-10 70 763
-10 80 147
-10 90 26
-10 100 1
-10 110 1
-10 120 1
-10 130 1
-10 140 1
-10 150 1
-10 160 1
-10 170 1
-10 180 1
-10 190 1
-10 200 1
-10 210 1
-10 220 1
-10 230 1
-10 240 1
-10 250 1
0 -250 1
0 -240 1
0 -230 1
0 -220 1
0 -210 1
0 -200 1
0 -190 1
0 -180 1
0 -170 1
0 -160 1
0 -150 1
0 -140 1
0 -130 1
0 -120 10
0 -110 13
0 -100 19
0 -90 24
0 -80 61
0 -70 293
0 -60 1289
0 -50 4319
0 -40 8019
0 -30 11377
0 -20 12440
0 -10 12440
0 0 12342
0 10 11280
0 20 11503
0 30 11497
0 40 9554
0 50 6410
0 60 2617
0 70 593
0 80 112
0 90 15
0 100 1
0 110 1
0 120 1
0 130 1
0 140 1
0 150 1
0 160 1
0 170 1
0 180 1
0 190 1
0 200 1
0 210 1
0 220 1
0 230 1
0 240 1
0 250 1
10 -250 1
10 -240 1
10 -230 1
10 -220 1
10 -210 1
10 -200 1
10 -190 1
10 -180 1
10 -170 1
10 -160 1
10 -150 1
10 -140 1
10 -130 1
10 -120 10
10 -110 12
10 -100 18
10 -90 25
10 -80 56
10 -70 263
10 -60 1115
10 -50 3300
10 -40 7043
10 -30 9628
10 -20 12440
10 -10 12440
10 0 12434
10 10 11860
10 20 11642
10 30 11388
10 40 9461
10 50 6018
10 60 2322
10 70 551
10 80 75
10 90 15
10 100 1
10 110 1
10 120 1
10 130 1
10 140 1
10 150 1
10 160 1
10 170 1
10 180 1
10 190 1
10 200 1
10 210 1
10 220 1
10 230 1
10 240 1
10 250 1
20 -250 1
20 -240 1
20 -230 1
20 -220 1
20 -210 1
20 -200 1
20 -190 1
20 -180 1
20 -170 1
20 -160 1
20 -150 1
20 -140 1
20 -130 1
20 -120 1
20 -110 11
20 -100 14
20 -90 17
20 -80 29
20 -70 165
20 -60 763
20 -50 2594
20 -40 5565
20 -30 8680
20 -20 10944
20 -10 12440
20 0 12409
20 10 12238
20 20 11901
20 30 10741
20 40 8071
20 50 4212
20 60 1635
20 70 401
20 80 37
20 90 1
20 100 1
20 110 1
20 120 1
20 130 1
20 140 1
20 150 1
20 160 1
20 170 1
20 180 1
20 190 1
20 200 1
20 210 1
20 220 1
20 230 1
20 240 1
20 250 1
30 -250 44
30 -240 1
30 -230 1
30 -220 1
30 -210 1
30 -200 1
30 -190 1
30 -180 1
30 -170 1
30 -160 1
30 -150 1
30 -140 1
30 -130 1
30 -120 1
30 -110 10
30 -100 11
30 -90 12
30 -80 19
30 -70 74
30 -60 396
30 -50 1366
30 -40 3530
30 -30 6769
30 -20 9320
30 -10 10146
30 0 10017
30 10 10007
30 20 9713
30 30 7946
30 40 5129
30 50 1799
30 60 508
30 70 70
30 80 16
30 90 1
30 100 1
30 110 1
30 120 1
30 130 1
30 140 1
30 150 1
30 160 1
30 170 1
30 180 1
30 190 1
30 200 1
30 210 1
30 220 1
30 230 1
30 240 1
30 250 1
40 -250 1
40 -240 1
40 -230 1
40 -220 1
40 -210 1
40 -200 1
40 -190 1
40 -180 1
40 -170 1
40 -160 1
40 -150 1
40 -140 1
40 -130 1
40 -120 1
40 -110 1
40 -100 1
40 -90 10
40 -80 11
40 -70 20
40 -60 117
40 -50 617
40 -40 2090
40 -30 4436
40 -20 6472
40 -10 7706
40 0 7656
40 10 7499
40 20 6853
40 30 5395
40 40 3048
40 50 1271
40 60 270
40 70 39
40 80 11
40 90 1
40 100 1
40 110 1
40 120 1
40 130 1
40 140 1
40 150 1
40 160 1
40 170 1
40 180 1
40 190 1
40 200 1
40 210 1
40 220 1
40 230 1
40 240 1
40 250 1
50 -250 1
50 -240 1
50 -230 1
50 -220 1
50 -210 1
50 -200 1
50 -190 1
50 -180 1
50 -170 1
50 -160 1
50 -150 1
50 -140 1
50 -130 1
50 -120 1
50 -110 1
50 -100 1
50 -90 1
50 -80 1
50 -70 10
50 -60 21
50 -50 108
50 -40 465
50 -30 1324
50 -20 2541
50 -10 3462
50 0 3798
50 10 3509
50 20 2970
50 30 2276
50 40 617
50 50 167
50 60 29
50 70 1
50 80 1
50 90 1
50 100 1
50 110 1
50 120 1
50 130 1
50 140 1
50 150 1
50 160 1
50 170 1
50 180 1
50 190 1
50 200 1
50 210 1
50 220 1
50 230 1
50 240 1
50 250 1
60 -250 1
60 -240 1
60 -230 1
60 -220 1
60 -210 1
60 -200 1
60 -190 1
60 -180 1
60 -170 1
60 -160 1
60 -150 1
60 -140 1
60 -130 1
60 -120 1
60 -110 1
60 -100 1
60 -90 1
60 -80 1
60 -70 1
60 -60 10
60 -50 1
60 -40 58
60 -30 199
60 -20 463
60 -10 839
60 0 1024
60 10 1012
60 20 692
60 30 319
60 40 87
60 50 25
60 60 10
60 70 1
60 80 1
60 90 1
60 100 1
60 110 1
60 120 1
60 130 1
60 140 1
60 150 1
60 160 1
60 170 1
60 180 1
60 190 1
60 200 1
60 210 1
60 220 1
60 230 1
60 240 1
60 250 1
70 -250 1
70 -240 1
70 -230 1
70 -220 1
70 -210 1
70 -200 1
70 -190 1
70 -180 1
70 -170 1
70 -160 1
70 -150 1
70 -140 1
70 -130 1
70 -120 1
70 -110 1
70 -100 1
70 -90 1
70 -80 1
70 -70 1
70 -60 1
70 -50 1
70 -40 10
70 -30 15
70 -20 29
70 -10 51
70 0 63
70 10 58
70 20 42
70 30 22
70 40 12
70 50 1
70 60 1
70 70 1
70 80 1
70 90 1
70 100 1
70 110 1
70 120 1
70 130 1
70 140 1
70 150 1
70 160 1
70 170 1
70 180 1
70 190 1
70 200 1
70 210 1
70 220 1
70 230 1
70 240 1
70 250 1
80 -250 1
80 -240 1
80 -230 1
80 -220 1
80 -210 1
80 -200 1
80 -190 1
80 -180 1
80 -170 1
80 -160 1
80 -150 1
80 -140 1
80 -130 1
80 -120 1
80 -110 1
80 -100 1
80 -90 1
80 -80 1
80 -70 1
80 -60 1
80 -50 1
80 -40 1
80 -30 10
80 -20 1
80 -10 11
80 0 10
80 10 11
80 20 10
80 30 1
80 40 1
80 50 1
80 60 1
80 70 1
80 80 1
80 90 1
80 100 1
80 110 1
80 120 1
80 130 1
80 140 1
80 150 1
80 160 1
80 170 1
80 180 1
80 190 1
80 200 1
80 210 1
80 220 1
80 230 1
80 240 1
80 250 1
90 -250 1
90 -240 1
90 -230 1
90 -220 1
90 -210 1
90 -200 1
90 -190 1
90 -180 1
90 -170 1
90 -160 1
90 -150 1
90 -140 1
90 -130 1
90 -120 1
90 -110 1
90 -100 1
90 -90 1
90 -80 1
90 -70 1
90 -60 1
90 -50 1
90 -40 1
90 -30 1
90 -20 1
90 -10 1
90 0 1
90 10 1
90 20 1
90 30 1
90 40 1
90 50 1
90 60 1
90 70 1
90 80 1
90 90 1
90 100 1
90 110 1
90 120 1
90 130 1
90 140 1
90 150 1
90 160 1
90 170 1
90 180 1
90 190 1
90 200 1
90 210 1
90 220 1
90 230 1
90 240 1
90 250 1
100 -250 1
100 -240 1
100 -230 1
100 -220 1
100 -210 1
100 -200 1
100 -190 1
100 -180 1
100 -170 1
100 -160 1
100 -150 1
100 -140 1
100 -130 1
100 -120 1
100 -110 1
100 -100 1
100 -90 1
100 -80 1
100 -70 1
100 -60 1
100 -50 1
100 -40 1
100 -30 1
100 -20 1
100 -10 1
100 0 1
100 10 1
100 20 1
100 30 1
100 40 1
100 50 1
100 60 1
100 70 1
100 80 1
100 90 1
100 100 1
100 110 1
100 120 1
100 130 1
100 140 1
100 150 1
100 160 1
100 170 1
100 180 1
100 190 1
100 200 1
100 210 1
100 220 1
100 230 1
100 240 1
100 250 1
110 -250 1
110 -240 1
110 -230 1
110 -220 1
110 -210 1
110 -200 1
110 -190 1
110 -180 1
110 -170 1
110 -160 1
110 -150 1
110 -140 1
110 -130 1
110 -120 1
110 -110 1
110 -100 1
110 -90 1
110 -80 1
110 -70 1
110 -60 1
110 -50 1
110 -40 1
110 -30 1
110 -20 1
110 -10 1
110 0 1
110 10 1
110 20 1
110 30 1
110 40 1
110 50 1
110 60 1
110 70 1
110 80 1
110 90 1
110 100 1
110 110 1
110 120 1
110 130 1
110 140 1
110 150 1
110 160 1
110 170 1
110 180 1
110 190 1
110 200 1
110 210 1
110 220 1
110 230 1
110 240 1
110 250 1
120 -250 1
120 -240 1
120 -230 1
120 -220 1
120 -210 1
120 -200 1
120 -190 1
120 -180 1
120 -170 1
120 -160 1
120 -150 1
120 -140 1
120 -130 1
120 -120 1
120 -110 1
120 -100 1
120 -90 1
120 -80 1
120 -70 1
120 -60 1
120 -50 1
120 -40 1
120 -30 1
120 -20 1
120 -10 1
120 0 1
120 10 1
120 20 1
120 30 1
120 40 1
120 50 1
120 60 1
120 70 1
120 80 1
120 90 1
120 100 1
120 110 1
120 120 1
120 130 1
120 140 1
120 150 1
120 160 1
120 170 1
120 180 1
120 190 1
120 200 1
