PARAMS map_range=60 map_step=1
-57 -17 459
-57 -16 504
-57 -15 511
-57 -14 544
-57 -13 577
-57 -12 609
-57 -11 635
-57 -10 665
-57 -9 772
-57 -8 735
-57 -7 812
-57 -6 826
-57 -5 879
-57 -4 933
-57 -3 909
-57 -2 907
-57 -1 927
-57 0 948
-57 1 947
-57 2 938
-57 3 960
-57 4 978
-57 5 927
-57 6 975
-57 7 960
-57 8 910
-57 9 896
-57 10 876
-57 11 899
-57 12 910
-57 13 834
-57 14 790
-57 15 771
-57 16 729
-57 17 716
-57 18 696
-57 19 666
-57 20 615
-57 21 612
-57 22 548
-57 23 550
-57 24 542
-57 25 493
-57 26 452
-57 27 398
-57 28 394
-57 29 363
-57 30 353
-57 31 293
-57 32 273
-57 33 255
-57 34 249
-57 35 207
-57 36 185
-57 37 174
-57 38 160
-57 39 137
-57 40 133
-57 41 125
-57 42 116
-57 43 97
-57 44 79
-57 45 78
-57 46 77
-57 47 71
-57 48 60
-57 49 54
-57 50 50
-57 51 47
-57 52 44
-57 53 37
-57 54 33
-57 55 30
-57 56 26
-57 57 22
-57 58 21
-57 59 20
-57 60 18
-56 -60 37
-56 -59 1
-56 -58 10
-56 -57 1
-56 -56 10
-56 -55 11
-56 -54 10
-56 -53 11
-56 -52 10
-56 -51 11
-56 -50 10
-56 -49 11
-56 -48 13
-56 -47 14
-56 -46 16
-56 -45 21
-56 -44 20
-56 -43 24
-56 -42 27
-56 -41 35
-56 -40 42
-56 -39 47
-56 -38 58
-56 -37 62
-56 -36 76
-56 -35 83
-56 -34 88
-56 -33 96
-56 -32 102
-56 -31 120
-56 -30 137
-56 -29 169
-56 -28 183
-56 -27 224
-56 -26 225
-56 -25 253
-56 -24 281
-56 -23 340
-56 -22 391
-56 -21 440
-56 -20 505
-56 -19 571
-56 -18 532
-56 -17 564
-56 -16 642
-56 -15 700
-56 -14 749
-56 -13 727
-56 -12 780
-56 -11 863
-56 -10 820
-56 -9 912
-56 -8 1026
-56 -7 982
-56 -6 1075
-56 -5 1089
-56 -4 1169
-56 -3 1101
-56 -2 1110
-56 -1 1178
-56 0 1187
-56 1 1162
-56 2 1212
-56 3 1235
-56 4 1183
-56 5 1117
-56 6 1176
-56 7 1132
-56 8 1122
-56 9 1079
-56 10 1108
-56 11 1091
-56 12 1014
-56 13 1027
-56 14 1010
-56 15 902
-56 16 871
-56 17 889
-56 18 853
-56 19 823
-56 20 777
-56 21 733
-56 22 677
-56 23 662
-56 24 629
-56 25 587
-56 26 525
-56 27 480
-56 28 455
-56 29 406
-56 30 380
-56 31 334
-56 32 316
-56 33 309
-56 34 295
-56 35 255
-56 36 233
-56 37 200
-56 38 179
-56 39 166
-56 40 151
-56 41 149
-56 42 136
-56 43 110
-56 44 97
-56 45 90
-56 46 86
-56 47 83
-56 48 73
-56 49 61
-56 50 57
-56 51 51
-56 52 46
-56 53 42
-56 54 36
-56 55 32
-56 56 30
-56 57 26
-56 58 22
-56 59 21
-56 60 18
-55 -60 64
-55 -59 10
-55 -58 11
-55 -57 10
-55 -56 11
-55 -55 10
-55 -54 11
-55 -53 10
-55 -52 11
-55 -51 12
-55 -50 13
-55 -49 14
-55 -48 15
-55 -47 18
-55 -46 21
-55 -45 23
-55 -44 24
-55 -43 28
-55 -42 40
-55 -41 47
-55 -40 54
-55 -39 59
-55 -38 67
-55 -37 83
-55 -36 89
-55 -35 108
-55 -34 103
-55 -33 124
-55 -32 147
-55 -31 174
-55 -30 208
-55 -29 240
-55 -28 257
-55 -27 280
-55 -26 316
-55 -25 361
-55 -24 380
-55 -23 456
-55 -22 500
-55 -21 581
-55 -20 624
-55 -19 626
-55 -18 733
-55 -17 788
-55 -16 775
-55 -15 884
-55 -14 870
-55 -13 1060
-55 -12 1103
-55 -11 1175
-55 -10 1183
-55 -9 1273
-55 -8 1344
-55 -7 1331
-55 -6 1418
-55 -5 1519
-55 -4 1530
-55 -3 1488
-55 -2 1511
-55 -1 1575
-55 0 1515
-55 1 1610
-55 2 1592
-55 3 1708
-55 4 1581
-55 5 1616
-55 6 1621
-55 7 1492
-55 8 1483
-55 9 1460
-55 10 1471
-55 11 1348
-55 12 1337
-55 13 1400
-55 14 1302
-55 15 1219
-55 16 1169
-55 17 1189
-55 18 1117
-55 19 1032
-55 20 1020
-55 21 963
-55 22 883
-55 23 798
-55 24 823
-55 25 757
-55 26 704
-55 27 647
-55 28 592
-55 29 558
-55 30 490
-55 31 480
-55 32 441
-55 33 388
-55 34 387
-55 35 313
-55 36 272
-55 37 245
-55 38 220
-55 39 210
-55 40 183
-55 41 172
-55 42 145
-55 43 119
-55 44 113
-55 45 108
-55 46 110
-55 47 103
-55 48 80
-55 49 76
-55 50 68
-55 51 60
-55 52 54
-55 53 44
-55 54 46
-55 55 38
-55 56 34
-55 57 30
-55 58 26
-55 59 24
-55 60 23
-54 -60 11
-54 -59 10
-54 -58 11
-54 -57 10
-54 -56 11
-54 -55 1
-54 -54 12
-54 -53 11
-54 -52 12
-54 -51 13
-54 -50 15
-54 -49 16
-54 -48 20
-54 -47 21
-54 -46 26
-54 -45 27
-54 -44 36
-54 -43 42
-54 -42 57
-54 -41 61
-54 -40 68
-54 -39 81
-54 -38 98
-54 -37 101
-54 -36 121
-54 -35 158
-54 -34 150
-54 -33 199
-54 -32 212
-54 -31 241
-54 -30 257
-54 -29 281
-54 -28 307
-54 -27 341
-54 -26 396
-54 -25 441
-54 -24 525
-54 -23 537
-54 -22 618
-54 -21 668
-54 -20 788
-54 -19 783
-54 -18 842
-54 -17 907
-54 -16 987
-54 -15 1068
-54 -14 1132
-54 -13 1228
-54 -12 1226
-54 -11 1271
-54 -10 1447
-54 -9 1390
-54 -8 1511
-54 -7 1500
-54 -6 1521
-54 -5 1590
-54 -4 1649
-54 -3 1651
-54 -2 1639
-54 -1 1720
-54 0 1696
-54 1 1756
-54 2 1782
-54 3 1801
-54 4 1669
-54 5 1684
-54 6 1639
-54 7 1667
-54 8 1635
-54 9 1690
-54 10 1584
-54 11 1569
-54 12 1443
-54 13 1548
-54 14 1557
-54 15 1385
-54 16 1430
-54 17 1342
-54 18 1271
-54 19 1196
-54 20 1242
-54 21 1108
-54 22 1058
-54 23 1012
-54 24 1002
-54 25 952
-54 26 933
-54 27 847
-54 28 736
-54 29 727
-54 30 648
-54 31 647
-54 32 541
-54 33 531
-54 34 497
-54 35 417
-54 36 398
-54 37 355
-54 38 344
-54 39 300
-54 40 267
-54 41 240
-54 42 200
-54 43 173
-54 44 154
-54 45 150
-54 46 141
-54 47 138
-54 48 109
-54 49 101
-54 50 95
-54 51 78
-54 52 67
-54 53 60
-54 54 59
-54 55 51
-54 56 44
-54 57 39
-54 58 37
-54 59 32
-54 60 28
-53 -60 19
-53 -59 10
-53 -58 11
-53 -57 10
-53 -56 11
-53 -55 11
-53 -54 12
-53 -53 13
-53 -52 14
-53 -51 15
-53 -50 17
-53 -49 20
-53 -48 23
-53 -47 27
-53 -46 37
-53 -45 43
-53 -44 52
-53 -43 63
-53 -42 79
-53 -41 86
-53 -40 91
-53 -39 124
-53 -38 141
-53 -37 175
-53 -36 189
-53 -35 236
-53 -34 247
-53 -33 297
-53 -32 318
-53 -31 382
-53 -30 445
-53 -29 497
-53 -28 500
-53 -27 635
-53 -26 723
-53 -25 761
-53 -24 847
-53 -23 853
-53 -22 948
-53 -21 1077
-53 -20 1233
-53 -19 1311
-53 -18 1342
-53 -17 1400
-53 -16 1555
-53 -15 1511
-53 -14 1477
-53 -13 1581
-53 -12 1671
-53 -11 1641
-53 -10 1788
-53 -9 1730
-53 -8 1710
-53 -7 1790
-53 -6 1928
-53 -5 2051
-53 -4 2036
-53 -3 2167
-53 -2 2180
-53 -1 2158
-53 0 2221
-53 1 2245
-53 2 2258
-53 3 2269
-53 4 2232
-53 5 2291
-53 6 2221
-53 7 2199
-53 8 2186
-53 9 2171
-53 10 2132
-53 11 2032
-53 12 2066
-53 13 2043
-53 14 1965
-53 15 1992
-53 16 1847
-53 17 1762
-53 18 1710
-53 19 1712
-53 20 1598
-53 21 1532
-53 22 1500
-53 23 1339
-53 24 1286
-53 25 1173
-53 26 1101
-53 27 973
-53 28 920
-53 29 881
-53 30 775
-53 31 710
-53 32 602
-53 33 571
-53 34 544
-53 35 476
-53 36 405
-53 37 380
-53 38 344
-53 39 336
-53 40 315
-53 41 260
-53 42 247
-53 43 217
-53 44 186
-53 45 159
-53 46 173
-53 47 142
-53 48 131
-53 49 121
-53 50 108
-53 51 89
-53 52 87
-53 53 83
-53 54 73
-53 55 60
-53 56 52
-53 57 45
-53 58 41
-53 59 38
-53 60 33
-52 -60 34
-52 -59 11
-52 -58 12
-52 -57 11
-52 -56 12
-52 -55 11
-52 -54 13
-52 -53 14
-52 -52 16
-52 -51 19
-52 -50 24
-52 -49 29
-52 -48 32
-52 -47 44
-52 -46 58
-52 -45 72
-52 -44 90
-52 -43 111
-52 -42 149
-52 -41 157
-52 -40 181
-52 -39 187
-52 -38 228
-52 -37 222
-52 -36 266
-52 -35 307
-52 -34 283
-52 -33 351
-52 -32 355
-52 -31 436
-52 -30 415
-52 -29 500
-52 -28 535
-52 -27 589
-52 -26 648
-52 -25 749
-52 -24 834
-52 -23 914
-52 -22 915
-52 -21 1070
-52 -20 1039
-52 -19 1111
-52 -18 1242
-52 -17 1387
-52 -16 1561
-52 -15 1619
-52 -14 1673
-52 -13 1740
-52 -12 1839
-52 -11 1860
-52 -10 2085
-52 -9 2020
-52 -8 2060
-52 -7 2115
-52 -6 2171
-52 -5 2367
-52 -4 2342
-52 -3 2347
-52 -2 2409
-52 -1 2516
-52 0 2367
-52 1 2452
-52 2 2543
-52 3 2505
-52 4 2537
-52 5 2464
-52 6 2527
-52 7 2387
-52 8 2320
-52 9 2349
-52 10 2409
-52 11 2276
-52 12 2287
-52 13 2269
-52 14 2252
-52 15 2236
-52 16 2135
-52 17 2045
-52 18 1969
-52 19 1936
-52 20 1870
-52 21 1831
-52 22 1686
-52 23 1575
-52 24 1496
-52 25 1527
-52 26 1398
-52 27 1262
-52 28 1175
-52 29 1024
-52 30 947
-52 31 940
-52 32 865
-52 33 844
-52 34 693
-52 35 654
-52 36 561
-52 37 504
-52 38 479
-52 39 407
-52 40 371
-52 41 353
-52 42 327
-52 43 276
-52 44 241
-52 45 219
-52 46 218
-52 47 191
-52 48 174
-52 49 157
-52 50 135
-52 51 121
-52 52 101
-52 53 89
-52 54 78
-52 55 72
-52 56 60
-52 57 50
-52 58 48
-52 59 43
-52 60 40
-51 -60 41
-51 -59 11
-51 -58 12
-51 -57 13
-51 -56 12
-51 -55 14
-51 -54 15
-51 -53 18
-51 -52 19
-51 -51 22
-51 -50 29
-51 -49 33
-51 -48 39
-51 -47 44
-51 -46 60
-51 -45 73
-51 -44 90
-51 -43 105
-51 -42 129
-51 -41 147
-51 -40 168
-51 -39 219
-51 -38 247
-51 -37 287
-51 -36 320
-51 -35 391
-51 -34 366
-51 -33 419
-51 -32 477
-51 -31 542
-51 -30 632
-51 -29 672
-51 -28 774
-51 -27 862
-51 -26 928
-51 -25 1136
-51 -24 1266
-51 -23 1277
-51 -22 1398
-51 -21 1447
-51 -20 1485
-51 -19 1612
-51 -18 1860
-51 -17 1999
-51 -16 2041
-51 -15 2053
-51 -14 2041
-51 -13 2309
-51 -12 2305
-51 -11 2342
-51 -10 2329
-51 -9 2539
-51 -8 2685
-51 -7 2787
-51 -6 2834
-51 -5 2868
-51 -4 2885
-51 -3 2926
-51 -2 2902
-51 -1 2955
-51 0 2861
-51 1 2921
-51 2 3029
-51 3 2958
-51 4 2923
-51 5 2853
-51 6 2919
-51 7 2825
-51 8 2756
-51 9 2841
-51 10 2645
-51 11 2652
-51 12 2599
-51 13 2537
-51 14 2525
-51 15 2461
-51 16 2470
-51 17 2298
-51 18 2223
-51 19 2167
-51 20 2013
-51 21 2039
-51 22 1884
-51 23 1827
-51 24 1663
-51 25 1600
-51 26 1498
-51 27 1515
-51 28 1390
-51 29 1215
-51 30 1092
-51 31 945
-51 32 907
-51 33 860
-51 34 707
-51 35 627
-51 36 574
-51 37 578
-51 38 502
-51 39 497
-51 40 380
-51 41 379
-51 42 332
-51 43 283
-51 44 260
-51 45 235
-51 46 233
-51 47 204
-51 48 169
-51 49 166
-51 50 145
-51 51 124
-51 52 115
-51 53 106
-51 54 84
-51 55 79
-51 56 66
-51 57 60
-51 58 56
-51 59 48
-51 60 45
-50 -60 304
-50 -59 12
-50 -58 13
-50 -57 14
-50 -56 15
-50 -55 16
-50 -54 18
-50 -53 20
-50 -52 26
-50 -51 25
-50 -50 37
-50 -49 42
-50 -48 49
-50 -47 58
-50 -46 96
-50 -45 108
-50 -44 121
-50 -43 149
-50 -42 162
-50 -41 186
-50 -40 242
-50 -39 256
-50 -38 331
-50 -37 355
-50 -36 390
-50 -35 488
-50 -34 502
-50 -33 578
-50 -32 635
-50 -31 754
-50 -30 769
-50 -29 855
-50 -28 912
-50 -27 1048
-50 -26 1152
-50 -25 1350
-50 -24 1331
-50 -23 1479
-50 -22 1586
-50 -21 1673
-50 -20 1748
-50 -19 1874
-50 -18 2013
-50 -17 2243
-50 -16 2064
-50 -15 2105
-50 -14 2365
-50 -13 2564
-50 -12 2652
-50 -11 2796
-50 -10 2911
-50 -9 3043
-50 -8 3063
-50 -7 3130
-50 -6 3266
-50 -5 3269
-50 -4 3441
-50 -3 3335
-50 -2 3457
-50 -1 3557
-50 0 3502
-50 1 3573
-50 2 3720
-50 3 3736
-50 4 3922
-50 5 3881
-50 6 3752
-50 7 3900
-50 8 3804
-50 9 3864
-50 10 3779
-50 11 3615
-50 12 3447
-50 13 3631
-50 14 3583
-50 15 3470
-50 16 3241
-50 17 3338
-50 18 3185
-50 19 2965
-50 20 2873
-50 21 2730
-50 22 2587
-50 23 2493
-50 24 2342
-50 25 2234
-50 26 2171
-50 27 1892
-50 28 1762
-50 29 1610
-50 30 1481
-50 31 1390
-50 32 1322
-50 33 1223
-50 34 1084
-50 35 962
-50 36 894
-50 37 825
-50 38 768
-50 39 701
-50 40 654
-50 41 561
-50 42 494
-50 43 387
-50 44 355
-50 45 338
-50 46 332
-50 47 283
-50 48 258
-50 49 229
-50 50 196
-50 51 182
-50 52 151
-50 53 134
-50 54 118
-50 55 112
-50 56 89
-50 57 79
-50 58 70
-50 59 64
-50 60 52
-49 -60 15
-49 -59 13
-49 -58 14
-49 -57 15
-49 -56 16
-49 -55 17
-49 -54 22
-49 -53 25
-49 -52 29
-49 -51 39
-49 -50 41
-49 -49 55
-49 -48 70
-49 -47 77
-49 -46 81
-49 -45 113
-49 -44 151
-49 -43 161
-49 -42 202
-49 -41 239
-49 -40 250
-49 -39 299
-49 -38 342
-49 -37 414
-49 -36 490
-49 -35 527
-49 -34 554
-49 -33 642
-49 -32 736
-49 -31 766
-49 -30 876
-49 -29 938
-49 -28 1067
-49 -27 1233
-49 -26 1352
-49 -25 1494
-49 -24 1657
-49 -23 1698
-49 -22 1892
-49 -21 2066
-49 -20 2165
-49 -19 2287
-49 -18 2450
-49 -17 2692
-49 -16 2772
-49 -15 2861
-49 -14 3024
-49 -13 3061
-49 -12 3178
-49 -11 3201
-49 -10 3465
-49 -9 3486
-49 -8 3502
-49 -7 3454
-49 -6 3523
-49 -5 3677
-49 -4 3755
-49 -3 3777
-49 -2 3834
-49 -1 3886
-49 0 3763
-49 1 3728
-49 2 3820
-49 3 3845
-49 4 3859
-49 5 3828
-49 6 3826
-49 7 3883
-49 8 3793
-49 9 3875
-49 10 3631
-49 11 3570
-49 12 3687
-49 13 3559
-49 14 3465
-49 15 3307
-49 16 3226
-49 17 3160
-49 18 3085
-49 19 2945
-49 20 2887
-49 21 2673
-49 22 2592
-49 23 2252
-49 24 2178
-49 25 2137
-49 26 2090
-49 27 1967
-49 28 1843
-49 29 1768
-49 30 1600
-49 31 1433
-49 32 1366
-49 33 1205
-49 34 1087
-49 35 992
-49 36 990
-49 37 863
-49 38 779
-49 39 707
-49 40 618
-49 41 581
-49 42 508
-49 43 448
-49 44 384
-49 45 327
-49 46 338
-49 47 287
-49 48 278
-49 49 235
-49 50 207
-49 51 176
-49 52 159
-49 53 139
-49 54 120
-49 55 108
-49 56 89
-49 57 85
-49 58 74
-49 59 64
-49 60 57
-48 -60 98
-48 -59 17
-48 -58 20
-48 -57 18
-48 -56 24
-48 -55 25
-48 -54 32
-48 -53 38
-48 -52 44
-48 -51 47
-48 -50 62
-48 -49 65
-48 -48 76
-48 -47 98
-48 -46 146
-48 -45 143
-48 -44 179
-48 -43 199
-48 -42 265
-48 -41 325
-48 -40 323
-48 -39 395
-48 -38 461
-48 -37 538
-48 -36 560
-48 -35 715
-48 -34 698
-48 -33 833
-48 -32 783
-48 -31 886
-48 -30 1005
-48 -29 1194
-48 -28 1291
-48 -27 1232
-48 -26 1400
-48 -25 1667
-48 -24 1730
-48 -23 1841
-48 -22 2032
-48 -21 2117
-48 -20 2294
-48 -19 2380
-48 -18 2516
-48 -17 2627
-48 -16 2697
-48 -15 2955
-48 -14 2911
-48 -13 3061
-48 -12 3145
-48 -11 3343
-48 -10 3499
-48 -9 3552
-48 -8 3704
-48 -7 3842
-48 -6 3677
-48 -5 3916
-48 -4 3955
-48 -3 3900
-48 -2 4039
-48 -1 4084
-48 0 4141
-48 1 4079
-48 2 4087
-48 3 4247
-48 4 4445
-48 5 4427
-48 6 4152
-48 7 4178
-48 8 4279
-48 9 4167
-48 10 4175
-48 11 4070
-48 12 4087
-48 13 3972
-48 14 3922
-48 15 3848
-48 16 3774
-48 17 3674
-48 18 3615
-48 19 3486
-48 20 3201
-48 21 3019
-48 22 2992
-48 23 2815
-48 24 2837
-48 25 2787
-48 26 2606
-48 27 2353
-48 28 2320
-48 29 2135
-48 30 1940
-48 31 1778
-48 32 1635
-48 33 1507
-48 34 1464
-48 35 1253
-48 36 1215
-48 37 1122
-48 38 973
-48 39 858
-48 40 825
-48 41 719
-48 42 650
-48 43 574
-48 44 493
-48 45 445
-48 46 462
-48 47 396
-48 48 374
-48 49 332
-48 50 314
-48 51 270
-48 52 225
-48 53 188
-48 54 169
-48 55 146
-48 56 125
-48 57 103
-48 58 99
-48 59 86
-48 60 84
-47 -60 27
-47 -59 18
-47 -58 19
-47 -57 21
-47 -56 24
-47 -55 27
-47 -54 37
-47 -53 40
-47 -52 49
-47 -51 59
-47 -50 81
-47 -49 90
-47 -48 112
-47 -47 124
-47 -46 178
-47 -45 183
-47 -44 236
-47 -43 270
-47 -42 322
-47 -41 432
-47 -40 447
-47 -39 524
-47 -38 614
-47 -37 715
-47 -36 761
-47 -35 912
-47 -34 889
-47 -33 987
-47 -32 1098
-47 -31 1232
-47 -30 1381
-47 -29 1561
-47 -28 1688
-47 -27 1790
-47 -26 1872
-47 -25 2150
-47 -24 2342
-47 -23 2459
-47 -22 2505
-47 -21 2832
-47 -20 2846
-47 -19 3021
-47 -18 3095
-47 -17 3325
-47 -16 3575
-47 -15 3586
-47 -14 3546
-47 -13 3837
-47 -12 3894
-47 -11 3925
-47 -10 4167
-47 -9 4212
-47 -8 4375
-47 -7 4427
-47 -6 4404
-47 -5 4480
-47 -4 4339
-47 -3 4585
-47 -2 4588
-47 -1 4621
-47 0 4703
-47 1 4718
-47 2 4736
-47 3 4810
-47 4 4761
-47 5 4709
-47 6 4564
-47 7 4591
-47 8 4439
-47 9 4369
-47 10 4334
-47 11 4366
-47 12 4270
-47 13 4101
-47 14 4107
-47 15 4003
-47 16 3845
-47 17 3804
-47 18 3785
-47 19 3591
-47 20 3320
-47 21 3310
-47 22 3228
-47 23 3085
-47 24 2885
-47 25 2751
-47 26 2671
-47 27 2464
-47 28 2296
-47 29 2272
-47 30 1994
-47 31 1892
-47 32 1837
-47 33 1738
-47 34 1573
-47 35 1376
-47 36 1217
-47 37 1124
-47 38 1010
-47 39 943
-47 40 878
-47 41 807
-47 42 735
-47 43 627
-47 44 565
-47 45 472
-47 46 477
-47 47 437
-47 48 383
-47 49 337
-47 50 315
-47 51 257
-47 52 234
-47 53 206
-47 54 178
-47 55 167
-47 56 131
-47 57 121
-47 58 98
-47 59 93
-47 60 73
-46 -60 32
-46 -59 18
-46 -58 21
-46 -57 23
-46 -56 26
-46 -55 32
-46 -54 44
-46 -53 51
-46 -52 52
-46 -51 65
-46 -50 75
-46 -49 83
-46 -48 107
-46 -47 129
-46 -46 165
-46 -45 194
-46 -44 235
-46 -43 268
-46 -42 310
-46 -41 382
-46 -40 449
-46 -39 501
-46 -38 632
-46 -37 749
-46 -36 847
-46 -35 957
-46 -34 902
-46 -33 1024
-46 -32 1085
-46 -31 1329
-46 -30 1481
-46 -29 1645
-46 -28 1819
-46 -27 1932
-46 -26 2039
-46 -25 2147
-46 -24 2285
-46 -23 2434
-46 -22 2697
-46 -21 2926
-46 -20 3056
-46 -19 3140
-46 -18 3282
-46 -17 3483
-46 -16 3645
-46 -15 3747
-46 -14 3922
-46 -13 4019
-46 -12 4036
-46 -11 4189
-46 -10 4175
-46 -9 4293
-46 -8 4463
-46 -7 4693
-46 -6 4657
-46 -5 4831
-46 -4 4782
-46 -3 4847
-46 -2 4984
-46 -1 5136
-46 0 5171
-46 1 5050
-46 2 5072
-46 3 4981
-46 4 4987
-46 5 5022
-46 6 4943
-46 7 4853
-46 8 4943
-46 9 5006
-46 10 4847
-46 11 4828
-46 12 4690
-46 13 4703
-46 14 4510
-46 15 4325
-46 16 4302
-46 17 4204
-46 18 4101
-46 19 3839
-46 20 3722
-46 21 3669
-46 22 3528
-46 23 3310
-46 24 3071
-46 25 2923
-46 26 3006
-46 27 2732
