PARAMS map_range=60 map_step=1
H_Delta V_Delta RSSI
-50 -28 2822
-50 -27 3043
-50 -26 3108
-50 -25 3266
-50 -24 3382
-50 -23 3655
-50 -22 3747
-50 -21 3986
-50 -20 4014
-50 -19 4172
-50 -18 4276
-50 -17 4337
-50 -16 4410
-50 -15 4463
-50 -14 4276
-50 -13 4588
-50 -12 4724
-50 -11 4859
-50 -10 4937
-50 -9 4868
-50 -8 4850
-50 -7 4868
-50 -6 5069
-50 -5 5056
-50 -4 4822
-50 -3 4834
-50 -2 4884
-50 -1 4890
-50 0 4893
-50 1 5294
-50 2 5465
-50 3 5392
-50 4 5149
-50 5 5465
-50 6 5281
-50 7 4949
-50 8 4810
-50 9 4645
-50 10 4696
-50 11 4712
-50 12 4472
-50 13 4161
-50 14 4235
-50 15 3900
-50 16 3629
-50 17 3377
-50 18 3434
-50 19 3100
-50 20 3068
-50 21 2829
-50 22 2560
-50 23 2477
-50 24 2305
-50 25 2105
-50 26 1994
-50 27 1790
-50 28 1639
-50 29 1337
-50 30 1237
-50 31 1162
-50 32 1024
-50 33 942
-50 34 881
-50 35 758
-50 36 757
-50 37 615
-50 38 548
-50 39 500
-50 40 421
-50 41 406
-50 42 361
-50 43 329
-50 44 270
-50 45 268
-50 46 253
-50 47 219
-50 48 174
-50 49 124
-50 50 92
-50 51 88
-50 52 96
-50 53 99
-50 54 88
-50 55 90
-50 56 73
-50 57 54
-50 58 37
-50 59 32
-50 60 33
-49 -60 81
-49 -59 83
-49 -58 112
-49 -57 107
-49 -56 181
-49 -55 214
-49 -54 214
-49 -53 318
-49 -52 342
-49 -51 402
-49 -50 411
-49 -49 517
-49 -48 527
-49 -47 671
-49 -46 790
-49 -45 1007
-49 -44 1060
-49 -43 1385
-49 -42 1286
-49 -41 1259
-49 -40 1418
-49 -39 1454
-49 -38 1573
-49 -37 1571
-49 -36 1724
-49 -35 1882
-49 -34 2087
-49 -33 2280
-49 -32 2374
-49 -31 2578
-49 -30 2673
-49 -29 3076
-49 -28 3249
-49 -27 3400
-49 -26 3460
-49 -25 3779
-49 -24 3867
-49 -23 4084
-49 -22 4224
-49 -21 4241
-49 -20 4395
-49 -19 4498
-49 -18 4745
-49 -17 4748
-49 -16 5000
-49 -15 4931
-49 -14 4853
-49 -13 5079
-49 -12 5200
-49 -11 5307
-49 -10 5343
-49 -9 5615
-49 -8 5754
-49 -7 5408
-49 -6 5639
-49 -5 5864
-49 -4 5771
-49 -3 5558
-49 -2 5471
-49 -1 5501
-49 0 5679
-49 1 5625
-49 2 5465
-49 3 5362
-49 4 5405
-49 5 5538
-49 6 5206
-49 7 5232
-49 8 5187
-49 9 4906
-49 10 4561
-49 11 4648
-49 12 4448
-49 13 4401
-49 14 4235
-49 15 4014
-49 16 3850
-49 17 3613
-49 18 3439
-49 19 3256
-49 20 2987
-49 21 2818
-49 22 2713
-49 23 2617
-49 24 2353
-49 25 2202
-49 26 2053
-49 27 1915
-49 28 1532
-49 29 1155
-49 30 1113
-49 31 1113
-49 32 1141
-49 33 1058
-49 34 942
-49 35 818
-49 36 807
-49 37 663
-49 38 577
-49 39 519
-49 40 437
-49 41 459
-49 42 448
-49 43 437
-49 44 382
-49 45 363
-49 46 341
-49 47 260
-49 48 214
-49 49 181
-49 50 147
-49 51 131
-49 52 112
-49 53 99
-49 54 95
-49 55 87
