PARAMS map_range=60 map_step=1
-55 -60 5.5
-55 -59 5.5
-55 -58 10.5
-55 -57 11.6
-55 -56 12.5
-55 -55 13.8
-55 -54 16.8
-55 -53 19.9
-55 -52 22.2
-55 -51 27.3
-55 -50 32.8
-55 -49 41.7
-55 -48 49.1
-55 -47 56.8
-55 -46 63.1
-55 -45 71.9
-55 -44 80.4
-55 -43 84.5
-55 -42 113.8
-55 -41 186.6
-55 -40 215.9
-55 -39 195.1
-55 -38 220.3
-55 -37 258.3
-55 -36 223
-55 -35 299.9
-55 -34 361.7
-55 -33 355.1
-55 -32 438.3
-55 -31 487.9
-55 -30 515.7
-55 -29 558
-55 -28 628.3
-55 -27 762.5
-55 -26 753.3
-55 -25 1142.8
-55 -24 968.9
-55 -23 1112.6
-55 -22 1114.5
-55 -21 1201.1
-55 -20 1350.1
-55 -19 1355.2
-55 -18 1548.5
-55 -17 1544.8
-55 -16 1485.3
-55 -15 1672.3
-55 -14 1781.1
-55 -13 1962.9
-55 -12 2035.4
-55 -11 2160.1
-55 -10 2162.7
-55 -9 2344.3
-55 -8 2432.4
-55 -7 2377.9
-55 -6 2161.3
-55 -5 2464
-55 -4 2409.8
-55 -3 2278.4
-55 -2 2572.4
-55 -1 2338.9
-55 0 2348.3
-55 1 2394.9
-55 2 2370.4
-55 3 2306.5
-55 4 2339.5
-55 5 2390.3
-55 6 2144.1
-55 7 2146.8
-55 8 2116.7
-55 9 2095.5
-55 10 2166
-55 11 2045.3
-55 12 1901.5
-55 13 1892.3
-55 14 1838.8
-55 15 1830.4
-55 16 1870.5
-55 17 1723
-55 18 1695.7
-55 19 1428.5
-55 20 1370.1
-55 21 1319.6
-55 22 1249.5
-55 23 1206.3
-55 24 1134.7
-55 25 1008.9
-55 26 1018.8
-55 27 1013
-55 28 856.8
-55 29 827.7
-55 30 763.5
-55 31 687.9
-55 32 635.7
-55 33 573.6
-55 34 514.6
-55 35 430.6
-55 36 383.5
-55 37 351.9
-55 38 317.2
-55 39 244
-55 40 213.7
-55 41 183.3
-55 42 183
-55 43 185.2
-55 44 164
-55 45 133
-55 46 107.7
-55 47 86.9
-55 48 91.7
-55 49 85.3
-55 50 75.4
-55 51 60.8
-55 52 50
-55 53 51.2
-55 54 51.7
-55 55 43.9
-55 56 33
-55 57 34.1
-55 58 26.2
-55 59 22.6
-55 60 21.2
-54 -60 11.5
-54 -59 13.1
-54 -58 15
-54 -57 16.5
-54 -56 22.6
-54 -55 34.3
-54 -54 34.7
-54 -53 39.5
-54 -52 43.6
-54 -51 45.5
-54 -50 50
-54 -49 50
-54 -48 74.4
-54 -47 95.8
-54 -46 89.6
-54 -45 110.9
-54 -44 134
-54 -43 199.3
-54 -42 245.4
-54 -41 242
-54 -40 320.1
-54 -39 293.6
-54 -38 333.2
-54 -37 372.9
-54 -36 323.9
-54 -35 449.7
-54 -34 503
-54 -33 545.5
-54 -32 599.6
-54 -31 684.1
-54 -30 745.8
-54 -29 798.6
-54 -28 870.7
-54 -27 1173.6
-54 -26 1140.9
-54 -25 1123.4
-54 -24 1329
-54 -23 1398.1
-54 -22 1592.4
-54 -21 1761.7
-54 -20 1683.8
-54 -19 1548
-54 -18 1575.6
-54 -17 1711.7
-54 -16 1850.3
-54 -15 2074.4
-54 -14 2317.6
-54 -13 2475.4
-54 -12 2358.9
-54 -11 2634.3
-54 -10 2791.1
-54 -9 2626.4
-54 -8 2563.2
-54 -7 2519.9
-54 -6 2590.7
-54 -5 2606.9
-54 -4 2768.7
-54 -3 2619.8
-54 -2 2794.5
-54 -1 2830.1
-54 0 2766.3
-54 1 2784.6
-54 2 2885.6
-54 3 2887.6
-54 4 2563
-54 5 2811.2
-54 6 2728.5
-54 7 2376.3
-54 8 2604.8
-54 9 2450.6
-54 10 2474.4
-54 11 2876.7
-54 12 2583.4
-54 13 2550
-54 14 2396.9
-54 15 2296.4
-54 16 2221.5
-54 17 2229.6
-54 18 2081.8
-54 19 2011.4
-54 20 1870.5
-54 21 1745
-54 22 1491.4
-54 23 1475.1
-54 24 1395.9
-54 25 1312.2
-54 26 1198.7
-54 27 1185.6
-54 28 1114
-54 29 985.5
-54 30 920.1
-54 31 768.9
-54 32 711
-54 33 626.3
-54 34 551.2
-54 35 491.9
-54 36 460.1
-54 37 405.5
-54 38 377.8
-54 39 345.8
-54 40 293
-54 41 297
-54 42 226.6
-54 43 211.4
-54 44 164.6
-54 45 156
-54 46 129.3
-54 47 133.9
-54 48 124.3
-54 49 91.5
-54 50 86.2
-54 51 84.6
-54 52 68.2
-54 53 54.6
-54 54 48.7
-54 55 38.3
-54 56 37.6
-54 57 33.3
-54 58 29.3
-54 59 27.6
-54 60 25.5
-53 -60 15.5
-53 -59 16.4
-53 -58 27.2
-53 -57 25.6
-53 -56 29.7
-53 -55 31.6
-53 -54 37
-53 -53 40.2
-53 -52 56.4
-53 -51 84.6
-53 -50 86
-53 -49 105.2
-53 -48 111.5
-53 -47 130.3
-53 -46 143.2
-53 -45 169.3
-53 -44 206.7
-53 -43 268.6
-53 -42 258.9
-53 -41 260.1
-53 -40 329.2
-53 -39 312
-53 -38 362.9
-53 -37 463.1
-53 -36 546.9
-53 -35 590.2
-53 -34 591.3
-53 -33 732.8
-53 -32 808.3
-53 -31 907.7
-53 -30 1074.4
-53 -29 1069.5
-53 -28 1188.6
-53 -27 1284.8
-53 -26 1425.5
-53 -25 1490.9
-53 -24 1815
-53 -23 1716.3
-53 -22 1812.9
-53 -21 2020.3
-53 -20 2109.8
-53 -19 2127.1
-53 -18 2250.5
-53 -17 2440.1
-53 -16 2075.7
-53 -15 1978.3
-53 -14 2454.1
-53 -13 2548.9
-53 -12 2557.7
-53 -11 2570.6
-53 -10 2898.7
-53 -9 2919.2
-53 -8 2928.8
-53 -7 2952.8
-53 -6 2861.5
-53 -5 3105.5
-53 -4 2946.9
-53 -3 3152.7
-53 -2 3019.7
-53 -1 2987.3
-53 0 3075
-53 1 2982.9
-53 2 3028.4
-53 3 3164.2
-53 4 3156.7
-53 5 3129.4
-53 6 3046.6
-53 7 3064.5
-53 8 2810.7
-53 9 2690.1
-53 10 2908.4
-53 11 2819.9
-53 12 2733.8
-53 13 2712.7
-53 14 2751.8
-53 15 2440.7
-53 16 2411.4
-53 17 2256.7
-53 18 2252.6
-53 19 2125.8
-53 20 2015.1
-53 21 1809.5
-53 22 1743.6
-53 23 1528.1
-53 24 1489.2
-53 25 1348.3
-53 26 1289.1
-53 27 1282.9
-53 28 1236.1
-53 29 1046.7
-53 30 930.6
-53 31 805.9
-53 32 695.6
-53 33 636.5
-53 34 585.7
-53 35 561.2
-53 36 528.5
-53 37 477.4
-53 38 405.3
-53 39 373
-53 40 357.7
-53 41 361.5
-53 42 297.3
-53 43 227.7
-53 44 218.1
-53 45 155.4
-53 46 179.5
-53 47 158.4
-53 48 128.7
-53 49 130.4
-53 50 96.3
-53 51 100.3
-53 52 82.1
-53 53 67.9
-53 54 59.5
-53 55 44.2
-53 56 52.1
-53 57 37.3
-53 58 40.7
-53 59 35.7
-53 60 32.1
-52 -60 16.4
-52 -59 17.3
-52 -58 22.4
-52 -57 23.9
-52 -56 31.9
-52 -55 41.7
-52 -54 48
-52 -53 44.8
-52 -52 69
-52 -51 94.1
-52 -50 97
-52 -49 126.3
-52 -48 134.6
-52 -47 147.4
-52 -46 170.5
-52 -45 179.3
-52 -44 215.5
-52 -43 267.7
-52 -42 355.1
-52 -41 338.3
-52 -40 382.6
-52 -39 464
-52 -38 535
-52 -37 544
-52 -36 584.9
-52 -35 736.3
-52 -34 783.9
-52 -33 1147.6
-52 -32 961.9
-52 -31 1000.6
-52 -30 991.8
-52 -29 1273.9
-52 -28 1330.1
-52 -27 1486.3
-52 -26 1549.4
-52 -25 1650.4
-52 -24 1663.4
-52 -23 1596.5
-52 -22 1936.3
-52 -21 2103.1
-52 -20 2145.2
-52 -19 2195.6
-52 -18 2405.4
-52 -17 2354.7
-52 -16 2662.7
-52 -15 2840.2
-52 -14 3016.4
-52 -13 3008
-52 -12 3175.7
-52 -11 3214.5
-52 -10 3263.1
-52 -9 3520.6
-52 -8 3338.9
-52 -7 3413.6
-52 -6 3408.5
-52 -5 3570.4
-52 -4 3316.3
-52 -3 3284.9
-52 -2 3381.1
-52 -1 3446.4
-52 0 3744.8
-52 1 3666
-52 2 3831.1
-52 3 3643.7
-52 4 3642.2
-52 5 3639
-52 6 3650.8
-52 7 3430.2
-52 8 3526.1
-52 9 3435.7
-52 10 3448.5
-52 11 3269.8
-52 12 3227.2
-52 13 3388.1
-52 14 2959.3
-52 15 2641.1
-52 16 2602.3
-52 17 2732.2
-52 18 2650
-52 19 2531.3
-52 20 2382.7
-52 21 2282.5
-52 22 2271.6
-52 23 2020.5
-52 24 1953.8
-52 25 1852.2
-52 26 1674.5
-52 27 1640.9
-52 28 1538
-52 29 1335
-52 30 1165.5
-52 31 1199.6
-52 32 1103.1
-52 33 885.3
-52 34 804.1
-52 35 817.8
-52 36 595.2
-52 37 576.5
-52 38 574.3
-52 39 517.7
-52 40 454.4
-52 41 381.3
-52 42 401.8
-52 43 371.2
-52 44 339.3
-52 45 281.9
-52 46 232.4
-52 47 207.2
-52 48 202.1
-52 49 161.5
-52 50 136.1
-52 51 122.2
-52 52 95.5
-52 53 91.7
-52 54 85.6
-52 55 73.3
-52 56 59.5
-52 57 51.1
-52 58 45
-52 59 40.2
-52 60 35.2
-51 -60 18.5
-51 -59 21.7
-51 -58 24.8
-51 -57 26.8
-51 -56 42.1
-51 -55 45.4
-51 -54 47.9
-51 -53 64.8
-51 -52 83.7
-51 -51 99
-51 -50 123.6
-51 -49 145.4
-51 -48 162.6
-51 -47 196.4
-51 -46 260.2
-51 -45 255.9
-51 -44 291.6
-51 -43 297.8
-51 -42 375.4
-51 -41 445.9
-51 -40 426.3
-51 -39 436.3
-51 -38 561.9
-51 -37 685.7
-51 -36 720.4
-51 -35 806
-51 -34 893.8
-51 -33 1230.4
-51 -32 1174.4
-51 -31 1335
-51 -30 1427.3
-51 -29 1442.2
-51 -28 1604.9
-51 -27 1728
-51 -26 1843
-51 -25 1989
-51 -24 2006.5
-51 -23 2274.6
-51 -22 2396.6
-51 -21 2699.2
-51 -20 2921.7
-51 -19 2928.3
-51 -18 2851.7
-51 -17 3045.1
-51 -16 3066.9
-51 -15 3308.9
-51 -14 3346
-51 -13 3385.7
-51 -12 3242.8
-51 -11 3068.4
-51 -10 3176.9
-51 -9 3412.2
-51 -8 3574.6
-51 -7 3754.4
-51 -6 3757.2
-51 -5 3842.7
-51 -4 3760.2
-51 -3 3688.4
-51 -2 3700.5
-51 -1 3911.6
-51 0 4009.1
-51 1 3683
-51 2 3786.3
-51 3 4014.8
-51 4 3979.2
-51 5 3378.5
-51 6 3731
-51 7 3610.1
-51 8 3679.5
-51 9 3790.4
-51 10 3729.7
-51 11 3648.4
-51 12 3517
-51 13 3150
-51 14 3184.8
-51 15 3436.1
-51 16 3202.3
-51 17 2841
-51 18 2711.4
-51 19 2677
-51 20 2567.3
-51 21 2311
-51 22 2307
-51 23 2227.2
-51 24 2253.3
-51 25 1989.4
-51 26 1863.1
-51 27 1672.2
-51 28 1567.1
-51 29 1384.1
-51 30 1351.5
-51 31 1220.3
-51 32 1147.8
-51 33 1235
-51 34 924.9
-51 35 927.7
-51 36 756.1
-51 37 709.9
-51 38 721.7
-51 39 506.4
-51 40 539.8
-51 41 343
-51 42 341.4
-51 43 355
-51 44 359.3
-51 45 322
-51 46 273.6
-51 47 256.9
-51 48 220.9
-51 49 204.4
-51 50 181
-51 51 150.3
-51 52 127
-51 53 111.7
-51 54 79.8
-51 55 78
-51 56 72.7
-51 57 74.8
-51 58 59.5
-51 59 50.6
-51 60 42.5
-50 -60 25.5
-50 -59 28.3
-50 -58 35.2
-50 -57 44.5
-50 -56 55.1
-50 -55 75.9
-50 -54 97.8
-50 -53 113.8
-50 -52 116.5
-50 -51 146.8
-50 -50 156.2
-50 -49 183.7
-50 -48 236.5
-50 -47 259.1
-50 -46 249.9
-50 -45 279.5
-50 -44 327.5
-50 -43 397.5
-50 -42 586.7
-50 -41 635.4
-50 -40 691.5
-50 -39 686.1
-50 -38 760.9
-50 -37 775.9
-50 -36 825
-50 -35 1022.6
-50 -34 1135.2
-50 -33 1325.4
-50 -32 1563.8
-50 -31 1534.7
-50 -30 1651.4
-50 -29 1794.9
-50 -28 1806.8
-50 -27 2010
-50 -26 2179.4
-50 -25 2192.9
-50 -24 2438.3
-50 -23 2561.5
-50 -22 2596.6
-50 -21 2797.2
-50 -20 2951.5
-50 -19 3313.4
-50 -18 3487.4
-50 -17 3666.7
-50 -16 3611.7
-50 -15 3820.1
-50 -14 3849.8
-50 -13 4040.8
-50 -12 3802.1
-50 -11 4122
-50 -10 4299.6
-50 -9 4258.9
-50 -8 4291.2
-50 -7 4394.1
-50 -6 4335.3
-50 -5 4430.9
-50 -4 4461.8
-50 -3 4246.4
-50 -2 4531.8
-50 -1 4629.3
-50 0 4726.2
-50 1 4453.1
-50 2 4467.9
-50 3 4398.1
-50 4 4544.6
-50 5 4410.5
-50 6 4320.1
-50 7 4459.9
-50 8 4432.9
-50 9 4329
-50 10 4453.7
-50 11 3979.1
-50 12 3965.5
-50 13 4047.7
-50 14 3839.7
-50 15 3823.4
-50 16 3779.8
-50 17 3439
-50 18 3311.6
-50 19 3194.4
-50 20 3139.2
-50 21 2884.1
-50 22 2669.8
-50 23 2631.9
-50 24 2533.5
-50 25 2327.4
-50 26 2028.8
-50 27 1387.9
-50 28 1457.7
-50 29 1466.4
-50 30 1501.1
-50 31 1432.7
-50 32 1292.6
-50 33 1145.5
-50 34 1078
-50 35 963.3
-50 36 916
-50 37 843.3
-50 38 756.6
-50 39 591.8
-50 40 559
-50 41 524.6
-50 42 548.8
-50 43 501.1
-50 44 459.6
-50 45 376.8
-50 46 320.5
-50 47 271.5
-50 48 227
-50 49 214
-50 50 158.9
-50 51 162.5
-50 52 132.7
-50 53 114.9
-50 54 98.3
-50 55 95.6
-50 56 69.2
-50 57 67.5
-50 58 64.4
-50 59 50.2
-50 60 47.1
-49 -60 37.4
-49 -59 40.1
-49 -58 46.8
-49 -57 65.7
-49 -56 76.9
-49 -55 91.2
-49 -54 99.4
-49 -53 143
-49 -52 157.3
-49 -51 165.2
-49 -50 220.9
-49 -49 228
-49 -48 230.6
-49 -47 256.9
-49 -46 278.5
-49 -45 309.9
-49 -44 420.2
-49 -43 487.7
-49 -42 595.5
-49 -41 655.4
-49 -40 744.7
-49 -39 739
-49 -38 810.7
-49 -37 844.3
-49 -36 977.2
-49 -35 1032.5
-49 -34 1262.8
-49 -33 1370.1
-49 -32 1753.8
-49 -31 1798
-49 -30 1997.1
-49 -29 2144.7
-49 -28 2226
-49 -27 2315.5
-49 -26 2599.4
-49 -25 2892.6
-49 -24 3081.1
-49 -23 3214.2
-49 -22 3282
-49 -21 3541.3
-49 -20 3699
-49 -19 3780.6
-49 -18 3780.5
-49 -17 4003.3
-49 -16 4073.1
-49 -15 3906.5
-49 -14 4133.6
-49 -13 4288.4
-49 -12 4212.3
-49 -11 4399.7
-49 -10 4411.7
-49 -9 4351.8
-49 -8 4491.7
-49 -7 4629.1
-49 -6 4827.8
-49 -5 4670.2
-49 -4 4830.3
-49 -3 4904.8
-49 -2 4760.1
-49 -1 4700.7
-49 0 4718.4
-49 1 4750.6
-49 2 4746.5
-49 3 4861.7
-49 4 5049.8
-49 5 5057.3
-49 6 4646.3
-49 7 4854.8
-49 8 4505.6
-49 9 4247.9
-49 10 4549.6
-49 11 4700.2
-49 12 4387.8
-49 13 4226
-49 14 4063.1
-49 15 3890.7
-49 16 3804.2
-49 17 3902.8
-49 18 3559.1
-49 19 3532.3
-49 20 3258.5
-49 21 3025.3
-49 22 3074.9
-49 23 2837.1
-49 24 2632
-49 25 2604.3
-49 26 2478
-49 27 2306.2
-49 28 2039.6
-49 29 1896.1
-49 30 1740.6
-49 31 1709.9
-49 32 1618.8
-49 33 1314.8
-49 34 1236
-49 35 1060.3
-49 36 965
-49 37 804.3
-49 38 764.7
-49 39 736
-49 40 572.8
-49 41 668.1
-49 42 493.5
-49 43 500.2
-49 44 301.8
-49 45 373
-49 46 354.6
-49 47 325.6
-49 48 237.2
-49 49 192.9
-49 50 182.4
-49 51 155.2
-49 52 142
-49 53 112.6
