PARAMS map_range=60 map_step=1
H_Delta V_Delta RSSI
21 -47 6450
22 -47 6257
23 -47 6089
24 -47 6092
25 -47 5920
26 -47 5830
27 -47 5491
28 -47 5366
29 -47 5291
30 -47 5025
31 -47 4642
32 -47 4489
33 -47 4433
34 -47 4158
35 -47 4501
36 -47 4059
37 -47 3685
38 -47 3538
39 -47 3120
40 -47 2928
41 -47 2734
42 -47 2583
43 -47 2289
44 -47 2135
45 -47 1870
46 -47 1764
47 -47 1673
48 -47 1483
49 -47 1426
50 -47 1341
51 -47 1248
52 -47 1125
53 -47 947
54 -47 700
55 -47 581
56 -47 463
57 -47 394
58 -47 314
59 -47 270
60 -47 201
-60 -46 50
-59 -46 61
-58 -46 87
-57 -46 96
-56 -46 121
-55 -46 195
-54 -46 225
-53 -46 295
-52 -46 481
-51 -46 494
-50 -46 623
-49 -46 683
-48 -46 713
-47 -46 805
-46 -46 958
-45 -46 1134
-44 -46 1326
-43 -46 1571
-42 -46 1690
-41 -46 1948
-40 -46 2163
-39 -46 2369
-38 -46 2723
-37 -46 2975
-36 -46 3098
-35 -46 3277
-34 -46 3605
-33 -46 4079
-32 -46 4430
-31 -46 4718
-30 -46 4779
-29 -46 5171
-28 -46 5353
-27 -46 5727
-26 -46 5639
-25 -46 5830
-24 -46 6000
-23 -46 6039
-22 -46 6228
-21 -46 6286
-20 -46 6282
-19 -46 6329
-18 -46 6318
-17 -46 6461
-16 -46 6326
-15 -46 6573
-14 -46 6539
-13 -46 6587
-12 -46 6659
-11 -46 6791
-10 -46 6957
-9 -46 7212
-8 -46 7272
-7 -46 7643
-6 -46 7836
-5 -46 7955
-4 -46 8414
-3 -46 8607
-2 -46 9009
-1 -46 9114
0 -46 9446
1 -46 9574
2 -46 9286
3 -46 9407
4 -46 9461
5 -46 9407
6 -46 9407
7 -46 9281
8 -46 9451
9 -46 9080
10 -46 8991
11 -46 8883
12 -46 8662
13 -46 8553
14 -46 8263
15 -46 8166
16 -46 8149
17 -46 7618
18 -46 7478
19 -46 7296
20 -46 6837
21 -46 6659
22 -46 6535
23 -46 6032
24 -46 5941
25 -46 5595
26 -46 5435
27 -46 5441
28 -46 5142
29 -46 4878
30 -46 4831
31 -46 4654
32 -46 4579
33 -46 4522
34 -46 4036
35 -46 3997
36 -46 3820
37 -46 3856
38 -46 4017
39 -46 3573
40 -46 3228
41 -46 2987
42 -46 2796
43 -46 2557
44 -46 2318
45 -46 2169
46 -46 2083
47 -46 1876
48 -46 1528
49 -46 1269
50 -46 1131
51 -46 925
52 -46 763
53 -46 809
54 -46 650
55 -46 581
56 -46 456
57 -46 386
58 -46 328
59 -46 268
60 -46 227
-60 -45 65
-59 -45 68
-58 -45 106
-57 -45 131
-56 -45 188
-55 -45 255
-54 -45 318
-53 -45 310
-52 -45 434
-51 -45 507
-50 -45 617
-49 -45 662
-48 -45 681
-47 -45 886
-46 -45 1080
-45 -45 1233
-44 -45 1450
-43 -45 1567
-42 -45 1799
-41 -45 2154
-40 -45 2391
-39 -45 2407
-38 -45 2732
-37 -45 2987
-36 -45 3264
-35 -45 3731
-34 -45 3989
-33 -45 4413
-32 -45 4896
-31 -45 5158
-30 -45 5245
-29 -45 5578
-28 -45 5910
-27 -45 5965
-26 -45 6067
-25 -45 6196
-24 -45 6293
-23 -45 6242
-22 -45 6465
-21 -45 6377
-20 -45 6780
-19 -45 6719
-18 -45 6845
-17 -45 6715
-16 -45 6799
-15 -45 6976
-14 -45 7260
-13 -45 7296
-12 -45 7320
-11 -45 7161
-10 -45 7454
-9 -45 7972
-8 -45 8136
-7 -45 8180
-6 -45 8285
-5 -45 8342
-4 -45 8499
-3 -45 8675
-2 -45 8758
-1 -45 9190
0 -45 9296
1 -45 9534
2 -45 9495
3 -45 9451
4 -45 9446
5 -45 9643
6 -45 9569
7 -45 9574
8 -45 9466
9 -45 9373
10 -45 9133
11 -45 9042
12 -45 8953
13 -45 8920
14 -45 9000
15 -45 8360
16 -45 8036
17 -45 7773
18 -45 7823
19 -45 7389
20 -45 7284
21 -45 6891
22 -45 6629
23 -45 6439
24 -45 6461
25 -45 6000
26 -45 5972
27 -45 5618
28 -45 5622
29 -45 5297
30 -45 5216
31 -45 5000
32 -45 4841
33 -45 4684
34 -45 4510
35 -45 4424
36 -45 4028
37 -45 3964
38 -45 3733
39 -45 3552
40 -45 3266
41 -45 3175
42 -45 3041
43 -45 2904
44 -45 2620
45 -45 2434
46 -45 2223
47 -45 1973
48 -45 1596
49 -45 1452
50 -45 1366
51 -45 1148
52 -45 1118
53 -45 891
54 -45 810
55 -45 747
56 -45 603
57 -45 510
58 -45 382
59 -45 309
60 -45 287
-60 -44 57
-59 -44 73
-58 -44 105
-57 -44 135
-56 -44 175
-55 -44 261
-54 -44 399
-53 -44 515
-52 -44 641
-51 -44 707
-50 -44 815
-49 -44 912
-48 -44 1022
-47 -44 1253
-46 -44 1385
-45 -44 1498
-44 -44 1732
-43 -44 1899
-42 -44 2122
-41 -44 2514
-40 -44 2815
-39 -44 3026
-38 -44 3428
-37 -44 4031
-36 -44 4342
-35 -44 4757
-34 -44 4788
-33 -44 5085
-32 -44 5343
-31 -44 5558
-30 -44 5751
-29 -44 6029
-28 -44 6138
-27 -44 6210
-26 -44 6565
-25 -44 6685
-24 -44 6655
-23 -44 6753
-22 -44 6937
-21 -44 6945
-20 -44 6899
-19 -44 7062
-18 -44 7090
-17 -44 7031
-16 -44 7125
-15 -44 7292
-14 -44 7157
-13 -44 7256
-12 -44 7450
-11 -44 7515
-10 -44 7726
-9 -44 7925
-8 -44 8123
-7 -44 8580
-6 -44 8490
-5 -44 9047
-4 -44 9219
-3 -44 9175
-2 -44 9619
-1 -44 9609
0 -44 9708
1 -44 9743
2 -44 9778
3 -44 10261
4 -44 9951
5 -44 9966
6 -44 9925
7 -44 9961
8 -44 9688
9 -44 9609
10 -44 9713
11 -44 9539
12 -44 9090
13 -44 8939
14 -44 8776
15 -44 8369
16 -44 8391
17 -44 8062
18 -44 7802
19 -44 7685
20 -44 7434
21 -44 7292
22 -44 7789
23 -44 6980
24 -44 6625
25 -44 6432
26 -44 6121
27 -44 5857
28 -44 5639
29 -44 5366
30 -44 5385
31 -44 5197
32 -44 4834
33 -44 4504
34 -44 4392
35 -44 4377
36 -44 3992
37 -44 3826
38 -44 3666
39 -44 3581
40 -44 3323
41 -44 3029
42 -44 2849
43 -44 2690
44 -44 2432
45 -44 2197
46 -44 2105
47 -44 1786
48 -44 1614
49 -44 1485
50 -44 1335
51 -44 1189
52 -44 967
53 -44 915
54 -44 766
55 -44 656
56 -44 577
57 -44 498
58 -44 394
59 -44 333
60 -44 266
-60 -43 76
-59 -43 91
-58 -43 126
-57 -43 138
-56 -43 180
-55 -43 239
-54 -43 299
-53 -43 411
-52 -43 665
-51 -43 965
-50 -43 922
-49 -43 970
-48 -43 1015
-47 -43 1146
-46 -43 1346
-45 -43 1561
-44 -43 1882
-43 -43 2043
-42 -43 2289
-41 -43 2491
-40 -43 2938
-39 -43 3434
-38 -43 3666
-37 -43 3812
-36 -43 4436
-35 -43 4678
-34 -43 5082
-33 -43 5104
-32 -43 5274
-31 -43 5689
-30 -43 5951
-29 -43 6410
-28 -43 6584
-27 -43 6399
-26 -43 6584
-25 -43 6814
-24 -43 6883
-23 -43 7003
-22 -43 6922
-21 -43 7011
-20 -43 7141
-19 -43 7070
-18 -43 7192
-17 -43 7208
-16 -43 7454
-15 -43 7532
-14 -43 7827
-13 -43 7589
-12 -43 7622
-11 -43 7764
-10 -43 7963
-9 -43 8285
-8 -43 8458
-7 -43 8712
-6 -43 8888
-5 -43 9209
-4 -43 9358
-3 -43 9683
-2 -43 9890
-1 -43 9748
0 -43 9981
1 -43 10017
2 -43 9976
3 -43 10033
4 -43 10146
5 -43 9930
6 -43 9874
7 -43 10002
8 -43 9824
9 -43 9829
10 -43 9569
11 -43 9118
12 -43 8753
13 -43 8813
14 -43 8662
15 -43 8422
16 -43 8215
17 -43 8188
18 -43 7908
19 -43 7819
20 -43 7878
21 -43 7573
22 -43 7196
23 -43 6976
24 -43 6749
25 -43 6674
26 -43 6340
27 -43 6135
28 -43 5851
29 -43 5649
30 -43 5528
31 -43 5402
32 -43 5349
33 -43 4844
34 -43 4612
35 -43 4745
36 -43 4486
37 -43 4261
38 -43 4198
39 -43 4014
40 -43 3682
41 -43 3353
42 -43 3085
43 -43 2820
44 -43 2473
45 -43 2329
46 -43 2152
47 -43 2094
48 -43 2015
49 -43 2013
50 -43 1864
51 -43 1596
52 -43 1346
53 -43 1168
54 -43 985
55 -43 849
56 -43 620
57 -43 547
58 -43 449
59 -43 390
60 -43 295
-60 -42 101
-59 -42 102
-58 -42 164
-57 -42 227
-56 -42 286
-55 -42 336
-54 -42 419
-53 -42 512
-52 -42 683
-51 -42 777
-50 -42 1063
-49 -42 1244
-48 -42 1230
-47 -42 1350
-46 -42 1335
-45 -42 1971
-44 -42 2285
-43 -42 2801
-42 -42 2882
-41 -42 3279
-40 -42 3328
-39 -42 3722
-38 -42 3908
-37 -42 4204
-36 -42 4348
-35 -42 4703
-34 -42 5114
-33 -42 5475
-32 -42 5571
-31 -42 6348
-30 -42 6480
-29 -42 6629
-28 -42 6807
-27 -42 6803
-26 -42 6780
-25 -42 6996
-24 -42 7062
-23 -42 7280
-22 -42 7369
-21 -42 7348
-20 -42 7288
-19 -42 7184
-18 -42 7332
-17 -42 7405
-16 -42 7284
-15 -42 7442
-14 -42 7478
-13 -42 7895
-12 -42 8023
-11 -42 7993
-10 -42 8106
-9 -42 8334
-8 -42 8694
-7 -42 8818
-6 -42 9005
-5 -42 9281
-4 -42 9525
-3 -42 9604
-2 -42 9628
-1 -42 9895
0 -42 9773
1 -42 10110
2 -42 10131
3 -42 10250
4 -42 10408
5 -42 10398
6 -42 10177
7 -42 10141
8 -42 10074
9 -42 9951
10 -42 10074
11 -42 9951
12 -42 9799
13 -42 9559
14 -42 9363
15 -42 9009
16 -42 8809
17 -42 8841
18 -42 8517
19 -42 8080
20 -42 7810
21 -42 7626
22 -42 7328
23 -42 7027
24 -42 6681
25 -42 6632
26 -42 6539
27 -42 6297
28 -42 6355
29 -42 5903
30 -42 5551
31 -42 5488
32 -42 5320
33 -42 5012
34 -42 4871
35 -42 4862
36 -42 4724
37 -42 4630
38 -42 4436
39 -42 4401
40 -42 3997
41 -42 3747
42 -42 3163
43 -42 2994
44 -42 2808
45 -42 2445
46 -42 2236
47 -42 2100
48 -42 1971
49 -42 1799
50 -42 1843
51 -42 1521
52 -42 1230
53 -42 1098
54 -42 837
55 -42 836
56 -42 813
57 -42 641
58 -42 490
59 -42 405
60 -42 337
-60 -41 101
-59 -41 134
-58 -41 171
-57 -41 211
-56 -41 271
-55 -41 337
-54 -41 445
-53 -41 606
-52 -41 716
-51 -41 901
-50 -41 1232
-49 -41 1592
-48 -41 1552
-47 -41 1762
-46 -41 1909
-45 -41 2077
-44 -41 2173
-43 -41 2532
-42 -41 2767
-41 -41 3271
-40 -41 3499
-39 -41 3653
-38 -41 3889
-37 -41 4342
-36 -41 4785
-35 -41 5056
-34 -41 5458
-33 -41 5531
-32 -41 5605
-31 -41 5951
-30 -41 6308
-29 -41 6666
-28 -41 6906
-27 -41 6872
-26 -41 6761
-25 -41 7035
-24 -41 7256
-23 -41 7284
-22 -41 7548
-21 -41 7660
-20 -41 7610
-19 -41 7660
-18 -41 7693
-17 -41 7899
-16 -41 7972
-15 -41 7899
-14 -41 7899
-13 -41 8019
-12 -41 8396
-11 -41 8228
-10 -41 8427
-9 -41 8662
-8 -41 8800
-7 -41 9137
-6 -41 9383
-5 -41 9895
-4 -41 9773
-3 -41 9951
-2 -41 10022
-1 -41 10509
0 -41 10736
1 -41 10972
2 -41 10812
3 -41 10828
4 -41 10878
5 -41 10757
6 -41 10785
7 -41 10671
8 -41 10558
9 -41 10282
10 -41 10110
11 -41 9783
12 -41 9500
13 -41 9349
14 -41 9104
15 -41 9243
16 -41 9161
17 -41 8639
18 -41 8272
19 -41 8201
20 -41 8088
21 -41 7768
22 -41 7540
23 -41 7125
24 -41 6776
25 -41 6883
26 -41 6674
27 -41 6498
28 -41 6362
29 -41 6050
30 -41 5826
31 -41 5568
32 -41 5595
33 -41 5379
34 -41 5009
35 -41 4813
36 -41 4612
37 -41 4486
38 -41 4331
39 -41 4313
40 -41 3964
41 -41 3642
42 -41 3515
43 -41 3216
44 -41 2909
45 -41 2664
46 -41 2398
47 -41 2070
48 -41 1932
49 -41 1724
50 -41 1602
51 -41 1249
52 -41 1077
53 -41 889
54 -41 909
55 -41 750
56 -41 654
57 -41 577
58 -41 498
59 -41 413
60 -41 336
-60 -40 130
-59 -40 180
-58 -40 288
-57 -40 342
-56 -40 454
-55 -40 633
-54 -40 750
-53 -40 785
-52 -40 870
-51 -40 1063
-50 -40 1477
-49 -40 1750
-48 -40 1754
-47 -40 1895
-46 -40 2011
-45 -40 2336
-44 -40 2676
-43 -40 2977
-42 -40 3093
-41 -40 3223
-40 -40 3538
-39 -40 3839
-38 -40 4238
-37 -40 4816
-36 -40 5518
-35 -40 6064
-34 -40 6096
-33 -40 6550
-32 -40 6606
-31 -40 6715
-30 -40 6700
-29 -40 7039
-28 -40 7125
-27 -40 7361
-26 -40 7689
-25 -40 7714
-24 -40 7760
-23 -40 7756
-22 -40 7731
-21 -40 7647
-20 -40 7891
-19 -40 8019
-18 -40 8132
-17 -40 8084
-16 -40 7904
-15 -40 8080
-14 -40 8002
-13 -40 8258
-12 -40 8535
-11 -40 8653
-10 -40 8874
-9 -40 9014
-8 -40 9209
-7 -40 9495
-6 -40 9594
-5 -40 9728
-4 -40 9951
-3 -40 10229
-2 -40 10872
-1 -40 10938
0 -40 10671
1 -40 10878
2 -40 11133
3 -40 11246
4 -40 11128
5 -40 11089
6 -40 10856
7 -40 10779
8 -40 10627
9 -40 10541
10 -40 10261
11 -40 9997
12 -40 9783
13 -40 9490
14 -40 9446
15 -40 9123
16 -40 9171
17 -40 8846
18 -40 8671
19 -40 8535
20 -40 8311
21 -40 8054
22 -40 8171
23 -40 8006
24 -40 7660
25 -40 7446
26 -40 7308
27 -40 6910
28 -40 7519
29 -40 6876
30 -40 6565
31 -40 5941
32 -40 5868
33 -40 5558
34 -40 5422
35 -40 5652
36 -40 5075
37 -40 4718
38 -40 4594
39 -40 4302
40 -40 4000
41 -40 3850
42 -40 3544
43 -40 3351
44 -40 2984
45 -40 2767
46 -40 2608
47 -40 2336
48 -40 2208
49 -40 1936
50 -40 1724
51 -40 1469
52 -40 1359
53 -40 1235
54 -40 1164
55 -40 1010
56 -40 933
57 -40 701
58 -40 609
59 -40 415
60 -40 299
-60 -39 178
-59 -39 244
-58 -39 322
-57 -39 362
-56 -39 465
-55 -39 587
-54 -39 823
-53 -39 993
-52 -39 1034
-51 -39 1139
-50 -39 1432
-49 -39 1581
-48 -39 1450
-47 -39 1573
-46 -39 2150
-45 -39 2657
-44 -39 2732
-43 -39 2763
-42 -39 2885
-41 -39 3254
-40 -39 3462
-39 -39 3964
-38 -39 4127
-37 -39 4510
-36 -39 4751
-35 -39 4915
-34 -39 5435
-33 -39 5823
-32 -39 5837
-31 -39 6315
-30 -39 6833
-29 -39 7046
-28 -39 7365
-27 -39 7573
-26 -39 7552
-25 -39 7752
-24 -39 7870
-23 -39 7785
-22 -39 7963
-21 -39 8193
-20 -39 8219
-19 -39 8219
-18 -39 8193
-17 -39 8084
-16 -39 8075
-15 -39 8127
-14 -39 8215
-13 -39 8232
-12 -39 8351
-11 -39 8708
-10 -39 8841
-9 -39 9024
-8 -39 9378
-7 -39 9584
-6 -39 9693
-5 -39 9609
-4 -39 10028
-3 -39 10271
-2 -39 10235
-1 -39 10531
0 -39 10435
1 -39 10611
2 -39 10861
3 -39 10916
4 -39 10999
5 -39 10768
6 -39 10671
7 -39 10736
8 -39 10938
9 -39 10654
10 -39 10408
11 -39 10028
12 -39 9864
13 -39 9849
14 -39 9753
15 -39 9520
16 -39 9271
17 -39 8841
18 -39 8864
19 -39 8485
20 -39 8241
21 -39 7998
22 -39 7972
23 -39 7823
24 -39 7823
25 -39 7308
26 -39 7070
27 -39 6769
28 -39 6580
29 -39 6587
30 -39 6214
31 -39 5830
32 -39 5713
33 -39 5545
34 -39 5435
35 -39 5339
36 -39 4965
37 -39 5053
38 -39 4552
39 -39 4124
40 -39 3828
41 -39 3538
42 -39 3233
43 -39 3277
44 -39 3148
45 -39 2975
46 -39 2919
47 -39 2685
48 -39 2423
49 -39 2107
50 -39 1829
51 -39 1581
52 -39 1485
53 -39 1249
54 -39 1105
55 -39 1080
56 -39 876
57 -39 746
58 -39 677
59 -39 561
60 -39 422
-60 -38 145
-59 -38 183
-58 -38 240
-57 -38 383
-56 -38 531
-55 -38 659
-54 -38 790
-53 -38 837
-52 -38 967
-51 -38 1009
-50 -38 1134
-49 -38 1396
-48 -38 1385
-47 -38 1584
-46 -38 1754
-45 -38 2122
-44 -38 2414
-43 -38 2775
-42 -38 3135
-41 -38 3226
-40 -38 3739
-39 -38 4570
-38 -38 4797
-37 -38 5178
-36 -38 5561
-35 -38 5683
-34 -38 6053
-33 -38 6178
-32 -38 6569
-31 -38 6988
-30 -38 7129
-29 -38 7495
-28 -38 7643
-27 -38 7735
-26 -38 7810
-25 -38 7853
-24 -38 8180
-23 -38 8084
-22 -38 8123
-21 -38 8067
-20 -38 8232
-19 -38 8267
-18 -38 8449
-17 -38 8382
-16 -38 8373
-15 -38 8387
-14 -38 8378
-13 -38 8584
-12 -38 8920
-11 -38 9267
-10 -38 9329
-9 -38 9594
-8 -38 9768
-7 -38 9935
-6 -38 9758
-5 -38 10033
-4 -38 10387
-3 -38 10558
-2 -38 10525
-1 -38 10719
0 -38 10850
1 -38 11167
2 -38 11161
3 -38 11229
4 -38 11297
5 -38 11263
6 -38 10961
7 -38 11016
8 -38 10972
9 -38 10977
10 -38 10779
11 -38 10531
12 -38 10350
13 -38 10079
14 -38 9814
15 -38 9728
16 -38 9485
17 -38 9247
18 -38 8906
19 -38 8698
20 -38 8675
21 -38 8449
22 -38 8184
23 -38 7976
24 -38 7806
25 -38 7565
26 -38 7421
27 -38 7228
28 -38 6880
29 -38 6803
30 -38 6318
31 -38 6189
32 -38 5903
33 -38 5737
34 -38 5402
35 -38 5494
36 -38 5139
37 -38 5085
38 -38 4822
39 -38 4588
40 -38 4224
41 -38 4042
42 -38 3758
43 -38 3669
44 -38 3292
45 -38 3241
46 -38 2779
47 -38 2678
48 -38 2432
49 -38 2320
50 -38 2047
51 -38 1801
52 -38 1488
53 -38 1374
54 -38 1146
55 -38 1004
56 -38 858
57 -38 718
58 -38 638
59 -38 525
60 -38 456
-60 -37 122
-59 -37 168
-58 -37 182
-57 -37 247
-56 -37 354
-55 -37 409
-54 -37 593
-53 -37 732
-52 -37 801
-51 -37 1037
-50 -37 1262
-49 -37 1555
-48 -37 1467
-47 -37 1676
-46 -37 1992
-45 -37 2267
-44 -37 2627
-43 -37 2911
-42 -37 3496
-41 -37 3758
-40 -37 3878
-39 -37 4483
-38 -37 4856
-37 -37 5274
-36 -37 5568
-35 -37 5672
-34 -37 6036
-33 -37 6279
-32 -37 6753
-31 -37 7176
-30 -37 7240
-29 -37 7747
-28 -37 7798
-27 -37 7819
-26 -37 8002
-25 -37 7933
-24 -37 7976
-23 -37 8114
-22 -37 8228
-21 -37 8153
-20 -37 8276
-19 -37 8373
-18 -37 8223
-17 -37 8490
-16 -37 8418
-15 -37 8494
-14 -37 8698
-13 -37 8685
-12 -37 8883
-11 -37 8925
-10 -37 9085
-9 -37 9633
-8 -37 9783
-7 -37 10229
-6 -37 9900
-5 -37 10162
-4 -37 10435
-3 -37 10676
-2 -37 10938
-1 -37 11212
0 -37 11246
1 -37 11382
2 -37 11365
3 -37 11480
4 -37 11354
5 -37 11308
6 -37 11297
7 -37 11167
8 -37 11105
9 -37 11122
10 -37 11094
11 -37 10961
12 -37 10681
13 -37 10499
14 -37 10340
15 -37 10141
16 -37 9854
17 -37 9718
18 -37 9663
19 -37 9383
20 -37 9161
21 -37 8869
22 -37 8685
23 -37 8494
24 -37 8463
25 -37 8058
26 -37 7844
27 -37 7710
28 -37 7413
29 -37 7121
30 -37 7039
31 -37 6822
32 -37 6506
33 -37 6443
34 -37 6189
35 -37 6067
36 -37 5632
37 -37 5399
38 -37 5178
39 -37 4837
40 -37 4681
41 -37 4436
42 -37 4138
43 -37 3878
44 -37 3717
45 -37 3364
46 -37 3085
47 -37 2919
48 -37 2594
49 -37 2412
50 -37 2113
51 -37 1986
52 -37 1671
53 -37 1544
54 -37 1210
55 -37 952
56 -37 817
57 -37 724
58 -37 651
59 -37 587
60 -37 459
-60 -36 128
-59 -36 147
-58 -36 217
-57 -36 236
-56 -36 310
-55 -36 392
-54 -36 590
-53 -36 709
-52 -36 933
-51 -36 1120
-50 -36 1389
-49 -36 1786
-48 -36 1602
-47 -36 2017
-46 -36 2117
-45 -36 2459
-44 -36 2865
-43 -36 3201
-42 -36 3706
-41 -36 3842
-40 -36 4175
-39 -36 4395
-38 -36 4727
-37 -36 5372
-36 -36 5488
-35 -36 5920
-34 -36 6517
-33 -36 6992
-32 -36 7121
-31 -36 7478
-30 -36 7589
-29 -36 7912
-28 -36 8145
-27 -36 8427
-26 -36 8405
-25 -36 8530
-24 -36 8539
-23 -36 8553
-22 -36 8621
-21 -36 8621
-20 -36 8625
-19 -36 8786
-18 -36 8818
-17 -36 8800
-16 -36 8883
-15 -36 8986
-14 -36 9095
-13 -36 9057
-12 -36 9325
-11 -36 9422
-10 -36 9633
-9 -36 9864
-8 -36 10151
-7 -36 10209
-6 -36 10324
-5 -36 10520
-4 -36 10644
-3 -36 10763
-2 -36 11022
-1 -36 11116
0 -36 11229
1 -36 11314
2 -36 11388
3 -36 11497
4 -36 11394
5 -36 11440
6 -36 11388
7 -36 11229
8 -36 11229
9 -36 11089
10 -36 10922
11 -36 10818
12 -36 10698
13 -36 10525
14 -36 10377
15 -36 10240
16 -36 10038
17 -36 9829
18 -36 9515
19 -36 9262
20 -36 9061
21 -36 8920
22 -36 8888
23 -36 8607
24 -36 8280
25 -36 8041
26 -36 7959
27 -36 7710
28 -36 7462
29 -36 7216
30 -36 7117
31 -36 6543
32 -36 6282
33 -36 6092
34 -36 5713
35 -36 5851
36 -36 5545
37 -36 5713
38 -36 5561
39 -36 5161
40 -36 4931
41 -36 4909
42 -36 4651
43 -36 4235
44 -36 3936
45 -36 3798
46 -36 3530
47 -36 3115
48 -36 2818
49 -36 2502
50 -36 2278
51 -36 2062
52 -36 1819
53 -36 1604
54 -36 1389
55 -36 1201
56 -36 970
57 -36 868
58 -36 841
59 -36 696
60 -36 602
-60 -35 158
-59 -35 233
-58 -35 310
-57 -35 394
-56 -35 429
-55 -35 510
-54 -35 807
-53 -35 948
-52 -35 1210
-51 -35 1355
-50 -35 1708
-49 -35 1860
-48 -35 1988
-47 -35 2145
-46 -35 2441
-45 -35 2671
-44 -35 3034
-43 -35 3402
-42 -35 3834
-41 -35 4172
-40 -35 4684
-39 -35 4757
-38 -35 5281
-37 -35 5792
-36 -35 5913
-35 -35 6435
-34 -35 6689
-33 -35 7046
-32 -35 7328
-31 -35 7585
-30 -35 7853
-29 -35 8080
-28 -35 8365
-27 -35 8356
-26 -35 8436
-25 -35 8630
-24 -35 8744
-23 -35 8800
-22 -35 8767
-21 -35 8827
-20 -35 9147
-19 -35 9123
-18 -35 9161
-17 -35 9228
-16 -35 9076
-15 -35 9310
-14 -35 9267
-13 -35 9412
-12 -35 9344
-11 -35 9604
-10 -35 9723
-9 -35 9864
-8 -35 9986
-7 -35 10193
-6 -35 10483
-5 -35 10796
-4 -35 10812
-3 -35 10927
-2 -35 11128
-1 -35 11360
0 -35 11382
1 -35 11445
2 -35 11480
3 -35 11503
4 -35 11434
5 -35 11532
6 -35 11486
7 -35 11457
8 -35 11365
9 -35 11371
10 -35 11342
11 -35 11223
12 -35 10933
13 -35 10856
14 -35 10633
15 -35 10509
16 -35 10219
17 -35 9956
18 -35 9728
19 -35 9584
20 -35 9461
21 -35 9325
22 -35 9066
23 -35 8832
24 -35 8671
25 -35 8580
26 -35 8485
27 -35 8123
28 -35 7870
29 -35 7581
30 -35 7417
31 -35 7078
32 -35 6887
33 -35 6454
34 -35 6326
35 -35 6513
36 -35 6366
37 -35 5934
38 -35 5575
39 -35 5385
40 -35 4862
41 -35 4761
42 -35 4410
43 -35 4087
44 -35 3771
45 -35 3413
46 -35 3019
47 -35 2829
48 -35 2634
49 -35 2409
50 -35 2100
51 -35 1976
52 -35 1667
53 -35 1435
54 -35 1259
55 -35 1141
56 -35 902
57 -35 746
58 -35 741
59 -35 651
60 -35 632
-60 -34 182
-59 -34 253
-58 -34 372
-57 -34 494
-56 -34 565
-55 -34 721
-54 -34 1079
-53 -34 1207
-52 -34 1418
-51 -34 1563
-50 -34 1780
-49 -34 2036
-48 -34 2228
-47 -34 2450
-46 -34 2583
-45 -34 2975
-44 -34 3211
-43 -34 3444
-42 -34 3496
-41 -34 3826
-40 -34 4398
-39 -34 4962
-38 -34 5528
-37 -34 6128
-36 -34 6311
-35 -34 6795
-34 -34 7109
-33 -34 7442
-32 -34 7503
-31 -34 7904
-30 -34 8080
-29 -34 8180
-28 -34 8485
-27 -34 8598
-26 -34 8598
-25 -34 8530
-24 -34 8809
-23 -34 8953
-22 -34 8621
-21 -34 8589
-20 -34 8888
-19 -34 9061
-18 -34 9152
-17 -34 9175
-16 -34 9052
-15 -34 9291
-14 -34 9195
-13 -34 9407
-12 -34 9708
-11 -34 10064
-10 -34 9986
-9 -34 10198
-8 -34 10493
-7 -34 10552
-6 -34 10736
-5 -34 11167
-4 -34 11145
-3 -34 11150
-2 -34 11445
-1 -34 11457
0 -34 11491
1 -34 11400
2 -34 11742
3 -34 11434
4 -34 11480
5 -34 11520
6 -34 11480
7 -34 11252
8 -34 11145
9 -34 11145
10 -34 11061
11 -34 10938
12 -34 10796
13 -34 10719
14 -34 10515
15 -34 10445
16 -34 10398
17 -34 10209
18 -34 9981
19 -34 9753
20 -34 9515
21 -34 9589
22 -34 9281
23 -34 9080
24 -34 8883
25 -34 8598
26 -34 8373
27 -34 8045
28 -34 7981
29 -34 7840
30 -34 7726
31 -34 7507
32 -34 7161
33 -34 7015
34 -34 6864
35 -34 6837
36 -34 6326
37 -34 6210
38 -34 6380
39 -34 5972
40 -34 5666
41 -34 5104
42 -34 4918
43 -34 4862
44 -34 4681
45 -34 4375
46 -34 3878
47 -34 3397
48 -34 2892
49 -34 2749
50 -34 2664
51 -34 2445
52 -34 2066
53 -34 1678
54 -34 1428
55 -34 1287
56 -34 1125
57 -34 938
58 -34 873
59 -34 709
60 -34 606
-60 -33 266
-59 -33 329
-58 -33 426
-57 -33 436
-56 -33 498
-55 -33 602
-54 -33 852
-53 -33 1000
-52 -33 1118
-51 -33 1417
-50 -33 1823
-49 -33 2028
-48 -33 2141
-47 -33 2566
-46 -33 3053
-45 -33 3473
-44 -33 3693
-43 -33 4000
-42 -33 4152
-41 -33 4618
-40 -33 4909
-39 -33 5297
-38 -33 5751
-37 -33 5851
-36 -33 6261
-35 -33 6587
-34 -33 7117
-33 -33 7328
-32 -33 7470
-31 -33 7891
-30 -33 8062
-29 -33 8378
-28 -33 8508
-27 -33 8892
-26 -33 8902
-25 -33 9042
-24 -33 9267
-23 -33 9190
-22 -33 9133
-21 -33 9441
-20 -33 9344
-19 -33 9262
-18 -33 9446
-17 -33 9451
-16 -33 9584
-15 -33 9799
-14 -33 9804
-13 -33 10002
-12 -33 10022
-11 -33 10229
-10 -33 10472
-9 -33 10828
-8 -33 10709
-7 -33 10752
-6 -33 10801
-5 -33 11066
-4 -33 11252
