time	Pitch	Yaw	Roll
0.364	-0.0003417053348	-0.0003491402318	-0.0003942334873
0.368	-0.0003489544113	-0.0004015586093	-0.0004405741706
0.372	-0.0003298686233	-0.00042955319	-0.0004817509719
0.376	-0.0002797773852	-0.0004711436053	-0.000484635794
0.38	-0.0002539703109	-0.0006722900909	-0.0006649601383
0.384	-0.0002360362161	-0.0006735430136	-0.0006398411256
0.388	-0.0002495291731	-0.0005853927858	-0.0005786988225
0.392	-0.0004210235716	-0.0003388769798	-0.0004728653078
0.396	-0.0004389237669	-0.0003301918974	-0.0004581411876
0.4	-0.0004951032238	-0.0003541701478	-0.000503114208
0.404	-0.0005169257452	-0.0003101824167	-0.0004635447857
0.408	-0.0005798718878	-0.000230082722	-0.000461218694
0.412	-0.0005626178854	-0.00024414408	-0.0004352987939
0.416	-0.0005019128101	-0.0002517543221	-0.0003888129497
0.42	-0.0005759073384	-0.000116244371	-0.0002908858034
0.424	-0.0005773586652	-6.46E-05	-0.0002458459846
0.428	-0.0005561268607	-0.000167449622	-0.0003327661673
0.432	-0.0005422235335	-0.0001686693926	-0.0003287161524
0.436	-0.0005545859405	-0.0001582397287	-0.0003287482021
0.44	-0.0005373259021	-0.0001578920262	-0.0003186206406
0.444	-0.0003963105143	-0.0002377857024	-0.0002921970705
0.448	-0.0003826744845	-0.0002151726247	-0.0002873067244
0.452	-0.0003613987626	-0.0002253322504	-0.0002694942913
0.456	-0.0003441071341	-0.0002341809554	-0.0002748744133
0.46	-0.0003383328571	-0.0002803699818	-0.0003498498532
0.464	-0.0003252741198	-0.0002560342342	-0.0003414815186
0.468	-0.0003262249688	-0.0002764792072	-0.000378205892
0.472	-0.0002922131004	-0.0002873555642	-0.0003564737957
0.476	-0.0002433319211	-0.000249858733	-0.0002748562266
0.48	-0.0002454682231	-0.00022613017	-0.0002427606619
0.484	-0.0002421990683	-0.0002134172745	-0.0002440734551
0.488	-8.51E-05	-0.0002939543869	-0.0002104898882
0.492	-4.68E-05	-0.0003111914186	-0.0001996662045
0.496	-0.0001348833657	-0.0003073489509	-0.0002648052004
0.5	-0.0001408743231	-0.0002732544481	-0.0002304470415
0.504	-0.0001516813748	-0.0002371153038	-0.0001873441395
0.508	-0.000129912798	-0.0002529639538	-0.0001731440695
0.512	-0.0001620743566	-0.0002212814823	-0.000172011025
0.516	-0.0001636045673	-0.0002067696491	-0.000151895823
0.52	-0.0001364224915	-0.0002959668589	-0.0002130300259
0.524	-9.20E-05	-0.0005037448263	-0.0003701352083
0.528	-0.0001250609054	-0.0005014677603	-0.0003687352258
0.532	-0.0001270318358	-0.0004889531304	-0.0003206369363
0.536	-0.0002382777014	-0.0003415328746	-0.0002356401008
0.54	-0.0002111321029	-0.000345246845	-0.0002304952645
0.544	-0.0001733861526	-0.0003325489894	-0.000232261869
0.548	-0.0001873308162	-0.000286658801	-0.0001724306945
0.552	-0.0001970843077	-0.0003525954904	-0.0002836642854
0.556	-6.96E-05	-0.0005873310377	-0.0004404844266
0.56	-2.53E-05	-0.0005900383117	-0.0003862509857
0.564	-5.39E-05	-0.0005714167338	-0.000385696311
0.568	-0.0001090381507	-0.000504117834	-0.0003396482492
0.572	-8.59E-05	-0.0005051918142	-0.0003091756123
0.576	-8.29E-05	-0.0004919892256	-0.0002961029699
0.58	-8.52E-05	-0.0004928275396	-0.000287984861
0.584	-9.11E-05	-0.0005327567282	-0.000322418301
0.588	8.82E-05	-0.0007531854845	-0.0004386530894
0.592	0.0001128921091	-0.0007149109021	-0.0003634237534
0.596	8.17E-05	-0.0006374284084	-0.000294915454
0.6	7.62E-05	-0.0005984981388	-0.0002714624639
0.604	0.0001513566463	-0.0006650052282	-0.0002956472447
0.608	0.0002167550389	-0.0006601630908	-0.0002495844994
0.612	0.0001849532956	-0.0006203487886	-0.0002194356341
0.616	0.0001373362394	-0.0006156120603	-0.0002307735417
0.62	8.38E-05	-0.0006191056068	-0.0003017602577
0.624	0.0001447125372	-0.0006192330582	-0.0002544173622
0.628	9.35E-05	-0.0005773381462	-0.0002491293354
0.632	7.73E-05	-0.0005292506507	-0.0001845352038
0.636	0.0001993164515	-0.0005967152403	-0.0001528564629
0.64	0.0002407197677	-0.0006845672721	-0.0002215595517
