time	P	Y	R
2.092	7.10E-06	6.06E-05	-7.56E-05
2.096	1.88E-05	6.60E-05	-8.11E-05
2.1	2.11E-05	6.80E-05	-9.89E-05
2.104	1.53E-05	6.60E-05	-0.000106006546
2.108	1.67E-05	5.99E-05	-9.88E-05
2.112	2.07E-06	4.66E-05	-9.38E-05
2.116	-1.46E-05	4.09E-05	-9.83E-05
2.12	-4.28E-06	3.15E-05	-0.0001198449491
2.124	-7.34E-06	2.96E-05	-0.0001266898157
2.128	-4.89E-06	2.38E-05	-0.0001149614578
2.132	-6.38E-06	3.00E-05	-0.0001151280164
2.136	-2.09E-06	3.59E-05	-9.74E-05
2.14	6.95E-06	3.40E-05	-8.90E-05
2.144	1.61E-06	4.38E-05	-9.55E-05
2.148	4.94E-06	4.96E-05	-8.84E-05
2.152	-5.01E-06	5.16E-05	-9.12E-05
2.156	-2.35E-06	4.19E-05	-7.89E-05
2.16	5.33E-06	3.23E-05	-9.90E-05
2.164	-1.78E-05	3.09E-05	-9.42E-05
2.168	-1.74E-05	2.89E-05	-8.86E-05
2.172	-2.41E-05	2.70E-05	-8.85E-05
2.176	-1.71E-05	3.30E-05	-6.54E-05
2.18	-1.74E-05	2.73E-05	-5.85E-05
2.184	-2.08E-05	2.17E-05	-6.60E-05
2.188	-1.90E-05	2.39E-05	-8.80E-05
2.192	-1.02E-05	2.96E-05	-8.44E-05
2.196	5.56E-06	2.77E-05	-9.12E-05
2.2	-7.16E-06	2.60E-05	-8.79E-05
2.204	-1.45E-05	2.40E-05	-9.00E-05
2.208	-3.06E-05	3.02E-05	-9.72E-05
2.212	-1.84E-05	2.82E-05	-0.0001039576835
2.216	-1.16E-05	3.77E-05	-0.0001108306913
2.22	9.01E-07	3.20E-05	-9.79E-05
2.224	-6.17E-06	2.62E-05	-9.01E-05
2.228	5.02E-06	2.79E-05	-9.15E-05
2.232	1.64E-05	2.59E-05	-0.0001043535937
2.236	1.28E-05	3.55E-05	-9.84E-05
2.24	2.06E-05	2.60E-05	-9.27E-05
2.244	2.46E-05	2.38E-05	-8.22E-05
2.248	5.70E-06	1.83E-05	-5.34E-05
2.252	7.82E-06	1.27E-05	-6.34E-05
2.256	2.86E-06	1.10E-05	-6.62E-05
2.26	-9.41E-06	9.32E-06	-6.80E-05
2.264	-3.32E-06	7.71E-06	-6.10E-05
2.268	5.72E-06	6.00E-06	-4.61E-05
2.272	1.71E-06	4.09E-07	-4.12E-05
2.276	8.91E-06	-5.34E-06	-4.40E-05
2.28	3.17E-05	-3.39E-06	-3.70E-05
2.284	2.80E-05	-4.90E-06	-4.41E-05
2.288	2.74E-05	-9.81E-06	-3.74E-05
2.292	3.67E-05	-1.12E-05	-2.97E-05
2.296	2.96E-05	-1.28E-05	-3.85E-05
2.3	2.70E-05	-1.02E-05	-4.11E-05
2.304	2.34E-05	-1.16E-05	-4.41E-05
2.308	2.94E-05	-1.32E-05	-3.56E-05
2.312	3.05E-05	-1.05E-05	-1.70E-05
2.316	3.69E-05	-1.20E-05	-1.97E-05
2.32	3.46E-05	-1.72E-05	1.41E-06
2.324	3.54E-05	-1.10E-05	1.17E-05
2.328	3.71E-05	-8.64E-06	7.05E-07
2.332	4.52E-05	-2.19E-05	1.04E-05
2.336	3.76E-05	-3.10E-05	1.36E-05
2.34	4.11E-05	-2.45E-05	4.05E-05
2.344	3.18E-05	-2.22E-05	3.52E-05
2.348	2.75E-05	-2.35E-05	2.42E-05
2.352	2.16E-05	-1.70E-05	2.23E-05
2.356	2.66E-05	-2.25E-05	2.94E-05
2.36	2.20E-05	-2.39E-05	2.64E-05
2.364	2.02E-05	-1.78E-05	3.83E-05
2.368	2.42E-05	-2.35E-05	4.17E-05
2.372	1.31E-05	-2.07E-05	3.70E-05
2.376	1.90E-05	-3.00E-05	2.72E-05
2.38	2.90E-05	-3.15E-05	1.80E-05
2.384	2.41E-05	-2.52E-05	2.16E-05
2.388	8.21E-06	-1.09E-05	2.83E-05
2.392	1.76E-05	-2.02E-05	2.17E-05
2.396	1.90E-05	-2.56E-05	2.09E-05
2.4	1.49E-05	-3.05E-05	1.82E-05
2.404	1.31E-05	-3.12E-05	1.42E-05
2.408	1.98E-05	-2.49E-05	2.09E-05
2.412	1.75E-05	-2.22E-05	2.53E-05
2.416	2.88E-05	-1.95E-05	3.63E-05
2.42	2.51E-05	-1.71E-05	2.48E-05
2.424	1.72E-05	-1.42E-05	1.95E-05
2.428	3.09E-05	-1.58E-05	2.94E-05
2.432	3.69E-05	-1.68E-05	4.13E-05
2.436	3.23E-05	-1.80E-05	3.64E-05
2.44	3.33E-05	-1.94E-05	4.14E-05
2.444	3.43E-05	-1.70E-05	3.04E-05
2.448	3.08E-05	-1.08E-05	2.91E-05
2.452	3.12E-05	-8.47E-06	4.40E-05
2.456	3.53E-05	1.60E-06	5.09E-05
2.46	3.95E-05	7.71E-06	5.85E-05
2.464	4.12E-05	1.37E-05	6.40E-05
2.468	5.57E-05	2.35E-05	4.30E-05
2.472	5.75E-05	2.20E-05	1.81E-05
2.476	5.74E-05	2.79E-05	1.32E-05
2.48	5.73E-05	4.11E-05	1.87E-05
2.484	6.43E-05	4.65E-05	1.23E-07
2.488	6.41E-05	4.81E-05	2.41E-05
2.492	5.80E-05	4.21E-05	1.36E-05
2.496	5.03E-05	3.24E-05	7.16E-06
2.5	6.68E-05	3.05E-05	-3.07E-07
2.504	6.99E-05	2.48E-05	8.55E-06
2.508	7.93E-05	3.06E-05	1.10E-05
2.512	8.26E-05	3.25E-05	2.22E-05
2.516	8.42E-05	3.07E-05	2.97E-05
2.52	8.20E-05	2.90E-05	1.90E-05
2.524	7.61E-05	3.48E-05	2.60E-05
2.528	7.29E-05	4.85E-05	2.97E-05
2.532	6.68E-05	5.01E-05	4.20E-05
2.536	6.12E-05	3.67E-05	3.33E-05
2.54	5.01E-05	3.46E-05	1.22E-05
2.544	4.47E-05	3.25E-05	3.54E-06
2.548	4.55E-05	2.33E-05	1.27E-05
2.552	5.04E-05	2.93E-05	2.03E-05
2.556	4.11E-05	3.14E-05	2.41E-05
2.56	4.51E-05	3.32E-05	1.92E-05
2.564	2.99E-05	3.56E-05	2.26E-05
2.568	2.85E-05	4.15E-05	1.88E-05
2.572	2.13E-05	3.95E-05	1.78E-05
2.576	1.97E-05	4.14E-05	2.24E-05
2.58	1.31E-05	3.97E-05	1.64E-05
2.584	1.05E-05	4.17E-05	3.31E-05
2.588	1.00E-06	3.21E-05	2.81E-05
2.592	-4.93E-06	2.25E-05	4.50E-07
2.596	4.60E-06	3.22E-05	-4.11E-06
2.6	6.69E-06	3.81E-05	5.41E-06
2.604	2.33E-05	4.38E-05	3.70E-05
2.608	1.12E-05	4.57E-05	3.05E-05
2.612	6.04E-08	4.75E-05	2.58E-05
2.616	-3.76E-06	5.28E-05	1.32E-05
2.62	-2.61E-06	4.71E-05	1.96E-05
2.624	2.89E-06	5.25E-05	3.44E-05
2.628	6.86E-06	5.82E-05	3.27E-05
2.632	-1.44E-07	6.37E-05	3.87E-05
2.636	-2.17E-06	6.53E-05	5.38E-05
2.64	2.62E-06	7.06E-05	6.49E-05
2.644	2.63E-06	7.62E-05	6.49E-05
2.648	4.16E-06	7.42E-05	5.37E-05
2.652	9.96E-06	6.78E-05	3.82E-05
2.656	1.51E-05	6.94E-05	3.12E-05
2.66	1.99E-05	6.72E-05	4.46E-05
2.664	1.75E-05	6.52E-05	4.20E-05
2.668	1.77E-05	5.91E-05	3.42E-05
2.672	1.34E-05	6.82E-05	3.13E-05
2.676	1.98E-05	7.71E-05	2.71E-05
2.68	2.21E-05	8.26E-05	2.53E-05
2.684	2.09E-05	8.41E-05	4.18E-05
2.688	2.14E-05	8.92E-05	3.38E-05
2.692	2.44E-05	8.64E-05	2.04E-05
2.696	3.33E-05	8.38E-05	-9.10E-07
2.7	3.05E-05	8.13E-05	-4.07E-06
2.704	3.76E-05	8.27E-05	3.41E-07
2.708	4.02E-05	8.02E-05	1.70E-05
2.712	5.15E-05	8.87E-05	3.78E-05
2.716	6.16E-05	9.38E-05	3.54E-05
2.72	6.15E-05	9.54E-05	3.57E-05
2.724	6.53E-05	0.0001004829463	3.12E-05
2.728	5.69E-05	0.0001055681151	2.84E-05
2.732	6.26E-05	0.0001101306719	2.93E-05
2.736	7.96E-05	0.0001110673217	3.30E-05
2.74	8.50E-05	0.0001159203573	4.83E-05
2.744	8.17E-05	0.000113384153	6.06E-05
2.748	8.67E-05	0.0001143057958	6.06E-05
2.752	8.79E-05	0.0001228171763	5.53E-05
2.756	8.00E-05	0.0001275610971	4.99E-05
2.76	6.56E-05	0.000132709866	6.14E-05
2.764	6.66E-05	0.0001375605848	5.80E-05
2.768	5.72E-05	0.0001381846319	4.44E-05
2.772	4.47E-05	0.0001509245866	4.53E-05
2.776	4.19E-05	0.0001516028007	3.60E-05
2.78	3.87E-05	0.0001408705236	4.07E-05
2.784	2.83E-05	0.0001380111005	3.92E-05
2.788	3.57E-05	0.0001237919429	4.04E-05
2.792	3.64E-05	0.0001247111234	4.35E-05
2.796	3.89E-05	0.0001331083876	5.72E-05
2.8	3.58E-05	0.0001303865406	3.36E-05
2.804	4.05E-05	0.0001352863986	2.81E-05
2.808	4.27E-05	0.0001280989023	2.91E-05
2.812	5.46E-05	0.0001248979748	2.70E-05
2.816	6.09E-05	0.0001220210686	1.93E-05
2.82	6.16E-05	0.0001229199408	2.42E-05
2.824	6.44E-05	0.0001162607151	4.08E-05
2.828	5.96E-05	0.0001134540054	5.54E-05
2.832	5.66E-05	0.0001104768621	5.28E-05
2.836	6.14E-05	0.000111564274	6.17E-05
2.84	6.49E-05	0.0001241062442	8.62E-05
2.844	6.96E-05	0.0001214444499	0.0001194737381
2.848	6.90E-05	0.000130046008	0.0001252555708
2.852	5.88E-05	0.0001272690032	0.0001182917023
2.856	6.22E-05	0.000135783962	0.0001018015133
2.86	6.81E-05	0.0001442969696	0.0001097485832
2.864	6.58E-05	0.0001487560779	0.000115196658
2.868	6.44E-05	0.0001416578535	0.0001280509046
2.872	5.88E-05	0.0001387451163	0.0001131688809
2.876	5.00E-05	0.0001355283679	0.0001097007255
2.88	4.96E-05	0.0001283037337	0.0001119150157
2.884	5.81E-05	0.000133056127	0.0001111206174
2.888	5.15E-05	0.000122236511	0.0001073903884
2.892	6.30E-05	0.0001191596262	0.0001103939923
2.896	7.09E-05	0.0001200681056	0.0001156781027
2.9	7.30E-05	0.0001210563351	0.0001191399902
2.904	7.88E-05	0.0001297725064	0.0001127042859
2.908	7.18E-05	0.0001230444967	0.000138260057
2.912	6.07E-05	0.0001121031854	0.0001421745394
2.916	5.11E-05	9.78E-05	0.0001364401417
2.92	4.31E-05	9.50E-05	0.0001371119138
2.924	4.73E-05	9.93E-05	0.0001259633421
2.928	5.00E-05	0.0001004125829	0.0001123579941
2.932	5.42E-05	0.0001013151815	0.0001197700747
2.936	4.27E-05	0.0001062442663	0.0001301802997
2.94	2.69E-05	0.0001071660443	0.0001204868626
2.944	1.97E-05	0.0001040458867	0.0001173927115
2.948	4.98E-06	0.0001087968259	0.0001142926756
2.952	9.79E-06	0.0001174912904	0.0001281943621
2.956	1.28E-05	0.0001141189241	0.0001433445346
2.96	1.29E-05	0.0001071284732	0.00014856557
2.964	8.41E-06	0.0001003965488	0.0001407282502
2.968	-3.29E-06	0.0001017777333	0.0001381475492
2.972	-1.39E-05	0.0001065376627	0.0001331505183
2.976	-2.85E-05	0.0001077052944	0.0001090873008
2.98	-3.09E-05	0.0001005527758	0.0001208960983
2.984	-4.77E-05	9.43E-05	0.0001265704328
2.988	-5.54E-05	9.14E-05	0.0001247904959
2.992	-6.17E-05	8.47E-05	0.0001208345668
2.996	-7.40E-05	8.32E-05	0.0001233872631
3	-6.80E-05	7.66E-05	0.000130349343
3.004	-7.01E-05	7.79E-05	0.0001229960735
3.008	-6.83E-05	7.55E-05	0.0001185539515
3.012	-6.23E-05	6.92E-05	0.0001089520289
3.016	-6.88E-05	6.64E-05	9.88E-05
3.02	-6.50E-05	7.15E-05	9.50E-05
3.024	-6.49E-05	8.02E-05	8.69E-05
3.028	-6.59E-05	7.36E-05	7.20E-05
3.032	-6.09E-05	7.09E-05	6.96E-05
3.036	-5.92E-05	7.21E-05	8.82E-05
3.04	-6.41E-05	8.13E-05	9.28E-05
3.044	-6.14E-05	8.99E-05	5.77E-05
3.048	-5.90E-05	0.0001023789501	3.45E-05
3.052	-6.73E-05	0.0001033240944	1.66E-05
3.056	-5.45E-05	0.0001041805942	2.15E-05
3.06	-4.42E-05	0.000108362956	2.27E-05
3.064	-5.15E-05	0.0001053533774	1.55E-05
3.068	-5.97E-05	0.0001024110019	8.96E-06
3.072	-7.04E-05	0.0001032420715	-1.93E-06
3.076	-8.01E-05	0.0001080389984	-9.01E-06
3.08	-6.83E-05	9.71E-05	-5.56E-07
3.084	-6.71E-05	9.44E-05	9.45E-06
3.088	-8.41E-05	9.14E-05	-2.72E-06
3.092	-8.71E-05	8.86E-05	-1.42E-05
3.096	-8.43E-05	8.56E-05	1.77E-06
3.1	-8.79E-05	8.27E-05	2.52E-05
3.104	-8.72E-05	8.42E-05	3.60E-05
3.108	-7.53E-05	8.11E-05	3.46E-05
3.112	-7.61E-05	8.21E-05	3.88E-05
3.116	-8.67E-05	8.34E-05	2.14E-05
3.12	-8.25E-05	8.84E-05	5.65E-06
3.124	-8.88E-05	8.94E-05	2.18E-05
3.128	-8.62E-05	9.78E-05	3.79E-05
3.132	-8.09E-05	9.88E-05	5.83E-05
3.136	-6.20E-05	0.0001027026507	4.85E-05
3.14	-6.05E-05	0.000103512876	5.14E-05
3.144	-7.03E-05	9.30E-05	5.92E-05
3.148	-7.20E-05	9.37E-05	8.51E-05
3.152	-7.84E-05	9.11E-05	9.62E-05
3.156	-8.25E-05	8.79E-05	0.000107683026
3.16	-8.76E-05	8.51E-05	8.76E-05
3.164	-8.50E-05	7.85E-05	7.31E-05
3.168	-8.82E-05	7.18E-05	6.51E-05
3.172	-7.99E-05	6.89E-05	6.95E-05
3.176	-7.36E-05	6.26E-05	7.04E-05
3.18	-6.09E-05	6.35E-05	6.95E-05
3.184	-6.41E-05	6.46E-05	4.73E-05
3.188	-5.62E-05	6.56E-05	2.05E-05
3.192	-4.97E-05	6.31E-05	2.20E-05
3.196	-5.07E-05	6.05E-05	1.23E-05
3.2	-4.75E-05	6.56E-05	2.03E-05
3.204	-6.07E-05	6.70E-05	3.21E-05
3.208	-6.74E-05	7.18E-05	2.60E-05
3.212	-6.37E-05	6.51E-05	2.58E-05
3.216	-7.29E-05	5.90E-05	2.85E-06
3.22	-7.24E-05	5.63E-05	1.25E-05
3.224	-6.00E-05	6.09E-05	1.78E-05
3.228	-5.27E-05	5.80E-05	1.72E-05
3.232	-5.82E-05	5.16E-05	-7.55E-07
3.236	-6.69E-05	5.31E-05	-5.00E-07
3.24	-7.82E-05	4.33E-05	-8.94E-06
3.244	-8.70E-05	3.32E-05	-1.10E-05
3.248	-0.000101482001	3.44E-05	3.22E-07
3.252	-0.0001260793941	2.82E-05	2.35E-06
3.256	-0.0001164714401	2.57E-05	9.83E-06
3.26	-0.0001173340414	2.31E-05	1.92E-05
3.264	-0.0001157511392	2.46E-05	3.36E-05
3.268	-0.0001166272646	1.85E-05	3.42E-05
3.272	-0.0001086986231	1.14E-05	2.17E-05
3.276	-9.41E-05	4.64E-06	1.23E-05
3.28	-9.15E-05	9.83E-06	2.26E-05
3.284	-8.82E-05	7.32E-06	3.04E-05
3.288	-8.38E-05	-2.43E-06	4.23E-05
3.292	-7.13E-05	-8.80E-07	4.76E-05
3.296	-7.55E-05	8.33E-07	3.50E-05
3.3	-8.50E-05	1.01E-05	3.12E-05
3.304	-8.76E-05	7.86E-06	3.38E-05
3.308	-8.41E-05	9.21E-06	2.31E-05
3.312	-8.98E-05	-4.80E-06	1.78E-05
3.316	-8.16E-05	-1.88E-05	1.88E-05
3.32	-8.74E-05	-1.71E-05	2.46E-05
3.324	-8.54E-05	-1.17E-05	2.59E-05
3.328	-7.68E-05	-2.32E-06	3.03E-05
3.332	-7.04E-05	-6.24E-07	3.08E-05
3.336	-6.04E-05	4.75E-06	5.13E-05
3.34	-5.47E-05	6.34E-06	4.25E-05
3.344	-5.88E-05	1.58E-05	3.78E-05
3.348	-7.27E-05	2.91E-05	5.64E-05
3.352	-7.76E-05	2.29E-05	3.46E-05
3.356	-6.87E-05	2.46E-05	5.37E-05
3.36	-5.54E-05	2.20E-05	6.97E-05
3.364	-6.02E-05	1.99E-05	8.19E-05
3.368	-6.07E-05	2.15E-05	7.13E-05
3.372	-6.39E-05	1.93E-05	5.48E-05
3.376	-6.94E-05	1.72E-05	3.95E-05
3.38	-5.49E-05	2.22E-05	4.04E-05
3.384	-6.19E-05	2.40E-05	1.80E-05
3.388	-6.80E-05	2.20E-05	2.16E-06
3.392	-7.16E-05	3.16E-05	-1.03E-06
3.396	-7.38E-05	3.30E-05	-1.43E-05
3.4	-6.93E-05	3.80E-05	-1.66E-05
3.404	-7.75E-05	3.96E-05	-2.31E-06
3.408	-7.71E-05	3.70E-05	1.24E-05
3.412	-8.22E-05	3.82E-05	-8.15E-07
3.416	-8.78E-05	3.56E-05	-1.49E-05
3.42	-7.79E-05	3.29E-05	-1.45E-05
3.424	-7.82E-05	3.80E-05	-2.00E-05
3.428	-7.88E-05	4.34E-05	-3.49E-05
3.432	-7.96E-05	4.47E-05	-2.91E-05
3.436	-7.10E-05	3.46E-05	-2.76E-05
3.44	-6.05E-05	3.18E-05	-4.71E-05
3.444	-6.39E-05	3.69E-05	-6.02E-05
3.448	-6.46E-05	3.05E-05	-5.32E-05
3.452	-5.61E-05	3.53E-05	-5.60E-05
3.456	-5.82E-05	3.69E-05	-5.80E-05
3.46	-4.92E-05	4.18E-05	-6.86E-05
3.464	-4.16E-05	3.53E-05	-8.12E-05
3.468	-3.28E-05	3.28E-05	-7.95E-05
3.472	-2.46E-05	3.39E-05	-6.24E-05
3.476	-2.35E-05	3.52E-05	-7.18E-05
3.48	-1.78E-05	4.78E-05	-9.02E-05
3.484	-2.17E-05	4.51E-05	-0.0001063945093
3.488	-1.62E-05	4.24E-05	-9.35E-05
3.492	-2.19E-05	4.37E-05	-8.11E-05
3.496	-2.59E-05	4.94E-05	-6.96E-05
3.5	-1.84E-05	4.29E-05	-7.35E-05
3.504	-1.63E-05	4.03E-05	-8.80E-05
3.508	-1.55E-05	3.76E-05	-8.01E-05
3.512	-5.59E-06	2.73E-05	-8.02E-05
3.516	4.17E-07	2.85E-05	-6.73E-05
3.52	-3.72E-07	2.61E-05	-7.52E-05
3.524	-6.65E-06	2.36E-05	-7.58E-05
3.528	-1.51E-05	9.59E-06	-7.13E-05
3.532	-1.09E-05	1.10E-05	-5.90E-05
3.536	-5.78E-06	8.86E-06	-5.38E-05
3.54	-1.38E-06	1.04E-05	-5.77E-05
3.544	-4.67E-06	1.21E-05	-5.86E-05
3.548	-2.26E-06	1.73E-05	-4.82E-05
3.552	-2.37E-06	1.49E-05	-4.64E-05
3.556	5.45E-06	1.24E-05	-4.15E-05
3.56	7.92E-06	2.61E-06	-3.21E-05
3.564	8.77E-06	-7.24E-06	-4.38E-05
3.568	3.16E-06	-1.71E-05	-5.58E-05
3.572	-8.24E-06	-1.50E-05	-4.88E-05
3.576	-1.29E-05	-1.32E-05	-2.86E-05
3.58	-1.01E-05	-1.16E-05	-1.81E-05
3.584	-2.57E-05	-5.81E-06	-2.51E-05
3.588	-4.97E-05	-4.06E-06	-3.72E-05
3.592	-5.23E-05	-6.02E-06	-3.47E-05
3.596	-4.63E-05	-8.13E-06	-2.30E-05
3.6	-4.77E-05	-1.02E-05	-2.08E-05
3.604	-4.82E-05	-1.97E-05	-2.08E-05
3.608	-5.45E-05	-2.96E-05	-4.29E-05
3.612	-6.86E-05	-3.88E-05	-5.32E-05
3.616	-7.32E-05	-4.48E-05	-6.94E-05
3.62	-7.56E-05	-4.64E-05	-5.46E-05
3.624	-7.21E-05	-4.82E-05	-4.60E-05
3.628	-7.81E-05	-3.80E-05	-3.67E-05
3.632	-8.93E-05	-4.37E-05	-5.03E-05
3.636	-8.86E-05	-4.93E-05	-6.14E-05
3.64	-7.12E-05	-4.35E-05	-6.77E-05
3.644	-6.13E-05	-4.92E-05	-5.84E-05
3.648	-5.51E-05	-6.30E-05	-6.44E-05
3.652	-5.64E-05	-6.90E-05	-6.55E-05
3.656	-6.16E-05	-6.71E-05	-8.41E-05
3.66	-5.51E-05	-6.88E-05	-0.0001037787805
3.664	-5.51E-05	-7.45E-05	-9.86E-05
3.668	-3.95E-05	-8.07E-05	-8.15E-05
3.672	-2.97E-05	-8.26E-05	-7.87E-05
3.676	-1.93E-05	-8.84E-05	-6.11E-05
3.68	-9.97E-06	-9.03E-05	-5.85E-05
3.684	-7.49E-06	-8.04E-05	-4.67E-05
3.688	-1.48E-05	-7.80E-05	-5.08E-05
3.692	-1.76E-05	-7.19E-05	-4.72E-05
3.696	-1.76E-05	-6.20E-05	-2.77E-05
3.7	-1.80E-05	-5.96E-05	-2.58E-05
3.704	-2.42E-05	-5.31E-05	-2.12E-05
3.708	-2.41E-05	-5.09E-05	-2.10E-05
3.712	-2.80E-05	-5.25E-05	-1.45E-05
3.716	-2.25E-05	-5.42E-05	-1.88E-05
3.72	-2.87E-05	-5.94E-05	-1.29E-05
3.724	-2.83E-05	-5.72E-05	-1.77E-05
3.728	-3.09E-05	-5.87E-05	-2.16E-05
3.732	-4.02E-05	-5.24E-05	-2.98E-05
3.736	-4.13E-05	-5.75E-05	-2.58E-05
3.74	-5.12E-05	-6.67E-05	-5.98E-06
3.744	-4.69E-05	-6.83E-05	2.12E-05
3.748	-5.37E-05	-6.56E-05	1.75E-05
3.752	-5.62E-05	-5.93E-05	6.48E-06
3.756	-5.71E-05	-5.32E-05	9.15E-06
3.76	-5.80E-05	-6.25E-05	2.53E-06
3.764	-7.17E-05	-6.00E-05	-4.97E-06
3.768	-8.27E-05	-5.78E-05	4.34E-06
3.772	-9.94E-05	-5.93E-05	-1.44E-05
3.776	-0.0001031831697	-5.35E-05	-1.85E-05
3.78	-0.0001106814001	-5.54E-05	-3.45E-05
3.784	-0.0001239498803	-5.72E-05	-4.18E-05
3.788	-0.0001350109581	-5.50E-05	-5.92E-05
3.792	-0.000147198259	-4.87E-05	-6.59E-05
3.796	-0.0001485747672	-5.05E-05	-6.00E-05
3.8	-0.0001393986384	-4.81E-05	-6.25E-05
3.804	-0.0001551373661	-4.56E-05	-5.43E-05
3.808	-0.0001614007299	-4.31E-05	-3.34E-05
3.812	-0.0001827595396	-4.43E-05	-3.56E-05
3.816	-0.0002116001547	-4.84E-05	-1.19E-05
3.82	-0.0002199860892	-5.69E-05	-6.81E-07
3.824	-0.0002409942773	-6.81E-05	-1.50E-06
3.828	-0.0002600141648	-8.03E-05	-4.03E-05
3.832	-0.0002603580678	-9.31E-05	-3.14E-05
3.836	-0.0002605066939	-9.82E-05	-2.08E-05
3.84	-0.0002538151996	-0.0001078900706	5.71E-06
3.844	-0.0002384144196	-0.0001261805992	7.87E-06
3.848	-0.0002307207335	-0.0001319657337	-2.64E-06
3.852	-0.0002273261175	-0.0001380905901	-7.86E-07
3.856	-0.0002027505588	-0.0001409897903	4.59E-06
3.86	-0.000175618488	-0.0001441800109	2.27E-05
3.864	-0.0001467887755	-0.0001547864082	2.32E-05
3.868	-0.000125914174	-0.0001534334509	3.53E-05
3.872	-9.76E-05	-0.0001516210029	3.77E-05
3.876	-5.50E-05	-0.0001502933752	3.09E-05
3.88	-3.64E-05	-0.0001560364271	3.48E-05
3.884	-8.51E-06	-0.0001468503871	3.42E-05
3.888	-1.40E-05	-0.0001368802749	1.12E-05
3.892	-7.40E-07	-0.0001394083705	1.82E-06
3.896	1.34E-05	-0.000122640301	8.15E-06
3.9	1.22E-05	-0.0001123312505	2.04E-06
3.904	7.88E-06	-9.80E-05	1.50E-05
3.908	1.62E-07	-8.00E-05	-3.33E-06
3.912	-1.35E-05	-5.75E-05	6.70E-06
3.916	-3.77E-05	-4.20E-05	3.82E-06
3.92	-4.95E-05	-2.71E-05	2.74E-05
3.924	-8.75E-05	-1.01E-05	3.23E-05
3.928	-0.0001306493532	6.61E-06	5.34E-05
3.932	-0.0001618128662	1.11E-05	6.07E-05
3.936	-0.0001896089638	1.61E-05	4.69E-05
3.94	-0.0002133301698	2.02E-05	5.18E-05
3.944	-0.0002524326775	9.49E-06	6.36E-05
3.948	-0.0002951701861	3.32E-06	7.92E-05
3.952	-0.000331417856	5.10E-07	9.40E-05
3.956	-0.000354441681	-6.60E-06	9.93E-05
3.96	-0.0003713658882	-1.80E-05	9.78E-05
3.964	-0.0003857366037	-2.58E-05	9.30E-05
3.968	-0.0004041795802	-3.74E-05	0.0001085840302
3.972	-0.0004137718156	-5.35E-05	0.0001285402539
3.976	-0.0004194318471	-6.19E-05	0.0001179582924
3.98	-0.000407604556	-7.88E-05	0.0001141925117
3.984	-0.0003846784115	-8.10E-05	0.0001141622219
3.988	-0.0003562075005	-9.49E-05	0.0001325474278
3.992	-0.0003249137068	-0.0001010947586	0.0001390825545
3.996	-0.000278704848	-0.0001079231811	0.0001484680652
4	-0.0002469809273	-0.0001068146761	0.0001484388275
4.004	-0.0002267204052	-0.0001052760371	0.0001558838507
4.008	-0.0002031142998	-0.0001038934232	0.0001534927737
4.012	-0.0001655297206	-0.0001029862856	0.0001486310159
4.016	-0.0001344648821	-0.000102598616	0.0001615475973
4.02	-0.0001176752599	-0.0001019061841	0.0001720968583
4.024	-5.74E-05	-9.97E-05	0.0001756349835
4.028	-2.69E-05	-0.0001032449803	0.0001801526059
4.032	-1.23E-05	-9.81E-05	0.0001940161391
4.036	1.62E-05	-9.71E-05	0.000179659796
4.04	3.52E-05	-7.95E-05	0.0001842483228
4.044	4.87E-05	-6.63E-05	0.0002032767379
4.048	4.56E-05	-5.27E-05	0.0002097776505
4.052	5.58E-05	-4.29E-05	0.0002029805278
4.056	5.29E-05	-3.28E-05	0.0001779472206
4.06	5.94E-05	-1.90E-05	0.0001718975227
4.064	4.17E-05	-4.86E-06	0.0001596742659
4.068	2.02E-05	1.02E-05	0.000156667601
4.072	-1.33E-05	7.07E-06	0.0001675140829
4.076	-4.31E-05	2.26E-05	0.0001642530197
4.08	-0.0001050887029	3.96E-05	0.0001515773616
4.084	-0.0001638858358	5.45E-05	0.0001717383256
4.088	-0.0001881167687	6.60E-05	0.0001895635981
4.092	-0.0002126515863	6.98E-05	0.0002044564705
4.096	-0.0002269518973	7.66E-05	0.000203576835
4.1	-0.0002510506986	7.19E-05	0.000198978682
4.104	-0.0002832310119	6.42E-05	0.0001912624318
4.108	-0.0002952556688	6.33E-05	0.0002059621775
4.112	-0.000305854806	4.71E-05	0.000210376652
4.116	-0.0003090602094	4.19E-05	0.0002178534834
4.12	-0.0003233562468	4.16E-05	0.0002104656154
4.124	-0.0003310459721	3.20E-05	0.0001909997782
4.128	-0.0003055932928	1.80E-05	0.0001920816952
4.132	-0.0002982014897	8.15E-06	0.0001928706035
4.136	-0.0002804967506	1.48E-06	0.0001883819819
4.14	-0.0002674816361	-1.29E-05	0.0001819598319
4.144	-0.0002543213521	-3.11E-05	0.000179147735
4.148	-0.000239730619	-3.75E-05	0.000172015258
4.152	-0.0002254611092	-5.53E-05	0.0001648308806
4.156	-0.0002134999426	-6.18E-05	0.0001549299308
4.16	-0.0001810954316	-6.50E-05	0.0001387365572
4.164	-0.0001468272428	-6.86E-05	0.0001070898315
4.168	-0.0001337849744	-7.13E-05	7.93E-05
4.172	-0.0001285316395	-7.39E-05	6.63E-05
4.176	-0.0001194603368	-6.87E-05	6.84E-05
