time	P	Y	R
0.34	0.0002216451681	0.002699005086	0.0006680080055
0.344	0.000231944804	0.002726768475	0.0006959574966
0.348	0.0002377823085	0.00279740874	0.0007719209194
0.352	0.0002087685587	0.002970742866	0.0009211818817
0.356	0.0002604316843	0.002684770996	0.0007183373474
0.36	0.0002818172536	0.002599605847	0.0006682003408
0.364	0.0003084872928	0.002566720847	0.0006888889552
0.368	0.0003009205385	0.002568080542	0.0007118443046
0.372	0.0002686167929	0.002621763566	0.000734376365
0.376	0.0002793323896	0.002638987966	0.0007723015815
0.38	0.0003633713481	0.002451000667	0.0006391709098
0.384	0.000441075349	0.002339067178	0.0005798160443
0.388	0.0004113160562	0.002313007329	0.0005581227445
0.392	0.0004076996736	0.002298197107	0.0005660228618
0.396	0.0003845232989	0.00236848853	0.0006307689987
0.4	0.0004025696233	0.002335965499	0.0006530402719
0.404	0.0004164902388	0.0023411619	0.0006814970544
0.408	0.0004043809527	0.002321022446	0.0006692026762
0.412	0.0004325026325	0.002259448073	0.0006578970188
0.416	0.000628015616	0.002003107195	0.0005087864128
0.42	0.0005872470011	0.001991036288	0.0004569203704
0.424	0.000540918737	0.002052731614	0.0005053869027
0.428	0.0004782948318	0.002259912462	0.0007053184083
0.432	0.0004826775137	0.002261865826	0.0007258229825
0.436	0.0003955823002	0.002307066464	0.0007573159386
0.44	0.000372698907	0.002225355223	0.0006757933254
0.444	0.0003747954265	0.002217727128	0.0006873002945
0.448	0.0004270251858	0.00205133971	0.0005938250587
0.452	0.0004283711075	0.002011813702	0.0005852812896
0.456	0.0004294179724	0.002172477218	0.0007602145674
0.46	0.0004213428244	0.002197156733	0.0007638361207
0.464	0.0004077999888	0.002185644551	0.0007768194564
0.468	0.0003740331322	0.002193353551	0.0007917485139
0.472	0.0002505429121	0.0022023518	0.0007252953828
0.476	0.0003094160171	0.00216939163	0.00071327611
0.48	0.0003333684191	0.002115097021	0.0006947429079
0.484	0.0003442957022	0.002054240366	0.00068936138
0.488	0.0002759848378	0.002300072778	0.0008617360868
0.492	0.0002851102834	0.002299591968	0.0008853995628
0.496	0.0003146173997	0.00222155395	0.0008709061062
0.5	0.0002906093321	0.00213767656	0.0008074269229
0.504	0.0002639120016	0.002098891294	0.00074700757
0.508	0.0002613811622	0.002105058896	0.0007610862261
0.512	0.0003261722973	0.002018559245	0.0007551414334
0.516	0.0003571535493	0.002056505927	0.0008811583245
0.52	0.0002782342687	0.002110793522	0.000931292215
0.524	0.0002427013847	0.002140731371	0.001000703468
0.528	0.0003174913901	0.001941564799	0.0009006508631
0.532	0.0004292924011	0.001785507032	0.000865054293
0.536	0.000405917204	0.001734548734	0.0008566856436
0.54	0.0003711009926	0.001680006158	0.0008023383868
0.544	0.0002396962256	0.0018938572	0.0009607128069
0.548	0.0002230317509	0.00186776208	0.0009497864134
0.552	0.0001148008226	0.00196154607	0.0009571930832
0.556	7.21E-05	0.001872088152	0.0008547655355
0.56	0.000154508576	0.00176220545	0.0008509815418
0.564	0.0001680939985	0.001693366814	0.0008136461708
0.568	0.0001765087118	0.001566757815	0.0007339638934
0.572	0.0001709961923	0.001502107862	0.00070575964
0.576	0.0001783614591	0.001446515365	0.0006895260117
0.58	0.000179682544	0.001402112126	0.0006807748056
0.584	0.0001280690342	0.0013403344	0.0006199505808
0.588	9.60E-05	0.001247674923	0.0005289829052
0.592	8.48E-05	0.001156393353	0.000463538694
0.596	9.70E-05	0.001102742727	0.0004664438872
0.6	0.0001051231913	0.000978811157	0.0003586871531
0.604	0.0001233155676	0.0009221112686	0.0003428955703
0.608	0.0002150937974	0.0008631815641	0.0003612009995
0.612	0.0002123616242	0.0008031423282	0.000353001895
0.616	0.000174963106	0.0007512700354	0.0003194293144
0.62	0.0001408861025	0.0007527883579	0.0003030025686
0.624	0.000152446252	0.000583805203	0.0001190353806
0.628	0.000126319867	0.0005629851066	0.0001201151994
0.632	0.0001232937236	0.0005183609649	0.0001106392558
0.636	6.89E-05	0.0004956595331	6.43E-05
0.64	8.15E-05	0.000483214382	0.0001141196421
0.644	0.0001439050591	0.000394970168	0.0001107318447
0.648	0.0001635568583	0.0002633605002	2.71E-05
0.652	0.0001136120482	0.000225740156	-7.25E-06
0.656	0.0001410567839	0.0001962473845	1.92E-05
0.66	0.000146305694	0.0001485572142	8.23E-06
0.664	0.000144149583	6.82E-05	-3.92E-05
0.668	0.0001326520338	0.0001314446633	4.64E-05
0.672	0.0001081063139	0.0001059597159	3.03E-05
0.676	0.0001073812005	4.15E-05	-7.48E-06
0.68	8.67E-05	-3.18E-05	-0.0001402903627
0.684	0.0001095050495	-5.44E-05	-9.33E-05
0.688	2.93E-05	-6.01E-05	-0.000119637069
0.692	-3.37E-06	-0.0001113905318	-0.0001882452809
0.696	-5.78E-05	7.80E-05	6.84E-06
0.7	-7.07E-05	6.87E-05	1.58E-05
0.704	-6.87E-05	-2.67E-05	-5.31E-05
0.708	7.66E-06	-0.0002489704437	-0.0001682744433
0.712	-5.05E-05	-0.0003071148386	-0.0002132184961
0.716	-6.06E-05	-0.000337886231	-0.0002394569711
0.72	-3.67E-05	-0.0004114702206	-0.000277205021
0.724	-2.87E-05	-0.0004438231322	-0.0002617501928
0.728	-8.43E-05	-0.0003189455095	-0.000121860548
0.732	-6.72E-05	-0.0004022296525	-0.0001752267834
0.736	-7.60E-05	-0.0004845459365	-0.0002610080397
0.74	-0.0001178917811	-0.0005379810036	-0.000335272574
0.744	-0.0001311366729	-0.0005337627523	-0.0003263274084
0.748	-0.0001348861596	-0.0005790758498	-0.0003647712541
0.752	-0.000170248953	-0.0005866018661	-0.0003613646695
0.756	-0.0001623892389	-0.0005642381579	-0.0002968384147
0.76	-0.000235157151	-0.0005917203733	-0.0003514990806
0.764	-0.0002045296264	-0.0006348479021	-0.0003469591971
0.768	-0.000210665428	-0.000634507794	-0.0003306300472
0.772	-0.0002402188168	-0.0007103837444	-0.0004084344816
0.776	-0.0002467160951	-0.0007536565956	-0.000401679667
0.78	-0.0002339049471	-0.0008161174706	-0.0004309256362
0.784	-0.0002644084106	-0.0008032610803	-0.0003961460894
0.788	-0.0002571642817	-0.0007269566888	-0.0002663295781
0.792	-0.0002469550274	-0.0007806622123	-0.0002676662007
0.796	-0.0002039126525	-0.0008688388	-0.0003179919357
0.8	-0.0001723157567	-0.0009640080574	-0.0003625974373
0.804	-0.0001856556362	-0.0009995572072	-0.0004015025362
0.808	-0.0003542684026	-0.000880455299	-0.0003962565477
0.812	-0.0003440578685	-0.0009122316093	-0.0003705542694
0.816	-0.0003377082131	-0.0009133950134	-0.000346730835
0.82	-0.0002937400101	-0.0009744986072	-0.0003692857028
0.824	-0.0002683945628	-0.00109925156	-0.0004640490359
0.828	-0.0002028823651	-0.001249389022	-0.0005613035063
0.832	-0.0002245307942	-0.001289782667	-0.0006164788332
0.836	-0.0002266158517	-0.001256848746	-0.0005679864403
0.84	-0.0002772620959	-0.001196096855	-0.000524754809
0.844	-0.0003017110492	-0.001070430929	-0.0004221004151
0.848	-0.0002774472779	-0.0011196005	-0.0004196052308
0.852	-0.0001736626581	-0.00107180332	-0.0002612071159
0.856	-0.0001802058234	-0.001081310546	-0.0002632449665
0.86	-5.45E-05	-0.001248796465	-0.0003910004685
0.864	-2.58E-05	-0.001283338851	-0.0003711982363
0.868	-4.55E-05	-0.001313225708	-0.0003762816027
0.872	-0.0001168630304	-0.001232743069	-0.0002941692441
0.876	-0.0001151735889	-0.001228841649	-0.0002841298887
0.88	-0.0001121696863	-0.001280339914	-0.0003267344005
0.884	-0.0001334960599	-0.001301873163	-0.000330918815
0.888	-0.0001715361384	-0.00134222242	-0.000400787746
0.892	-0.0001774705615	-0.001390120599	-0.0004467166615
0.896	-2.28E-05	-0.001556620288	-0.0004995617514
0.9	-4.92E-05	-0.001482692267	-0.0004375416186
0.904	-8.50E-05	-0.001455611556	-0.0004275047804
0.908	-8.95E-05	-0.001503426122	-0.00044041029
0.912	1.28E-05	-0.001702025709	-0.0005458956112
0.916	8.78E-05	-0.001778789375	-0.0005556974474
0.92	1.94E-05	-0.001794130137	-0.0005870138884
0.924	-5.98E-05	-0.00182690068	-0.0006446692341
0.928	-7.79E-05	-0.001751059721	-0.0005656602924
0.932	-0.0001325074185	-0.001583461283	-0.0004266804575
0.936	-0.0001462480171	-0.001608686739	-0.0004155992827
0.94	-0.0001433630366	-0.001705212714	-0.000493515149
0.944	-0.000142823596	-0.0017581808	-0.0005654438895
0.948	-0.0001355508938	-0.001768302858	-0.0005613460821
0.952	-0.0001528439029	-0.001781002427	-0.0005834987983
0.956	-0.0001591342613	-0.001798780427	-0.0005555633561
0.96	-0.0001722202108	-0.001621458892	-0.000420578557
0.964	-0.0001886159438	-0.001586871719	-0.0003868285071
0.968	-0.0001875371832	-0.001616199022	-0.0004144965245
0.972	-0.0001878010098	-0.001701295635	-0.0004903165554
0.976	-0.0001885647857	-0.001777937675	-0.0005327094765
0.98	-0.0001791884087	-0.001786617927	-0.0005501252073
0.984	-0.000206723798	-0.001815360401	-0.0005750907107
0.988	-0.0001866923805	-0.001834916738	-0.0005597780493
0.992	-0.000221837935	-0.001829401713	-0.000551244304
0.996	-0.000208864636	-0.001823307923	-0.000530895284
1	-0.0001955943055	-0.001826201801	-0.000535969923
1.004	-0.0002236329474	-0.001872057568	-0.0005675147893
1.008	-0.0002970882105	-0.001777063604	-0.0005543201735
1.012	-0.0003277998414	-0.001783702844	-0.0005864105033
1.016	-0.0003129830396	-0.001798177722	-0.0005843958559
1.02	-0.0004122545011	-0.001546894611	-0.0004446534514
1.024	-0.0004228487672	-0.001504624593	-0.0004027146665
1.028	-0.0003457564327	-0.001614781215	-0.0004452986144
1.032	-0.0001829362292	-0.001976392547	-0.0007087225744
1.036	-0.0001505385786	-0.002009095279	-0.0007328378922
1.04	-0.0001672636004	-0.0020513127	-0.0007876228226
1.044	-0.000163982353	-0.002086096847	-0.0007934751918
1.048	-0.000127028797	-0.002111291549	-0.0007844952673
1.052	-0.0001063252447	-0.002070432417	-0.0007144653996
1.056	-9.72E-05	-0.002083218351	-0.0007186385165
1.06	-0.000124745783	-0.002129491708	-0.0007501551509
1.064	-0.000215969212	-0.002054535355	-0.0007612529455
1.068	-0.0002063273714	-0.002086019102	-0.0007765959713
1.072	-0.0002211923328	-0.002085844356	-0.0007860719687
1.076	-0.0002005810859	-0.002073245604	-0.0007688621856
1.08	-0.000236401244	-0.001966547912	-0.0006947063585
1.084	-0.0002028600164	-0.001956855398	-0.0006332557841
1.088	-0.000150932145	-0.002007971107	-0.0006726011321
1.092	-0.0001558690823	-0.002119891439	-0.0007668078832
1.096	-0.0001617661764	-0.00211379411	-0.0007685192497
1.1	-0.0002220093765	-0.002088353741	-0.0007962166733
1.104	-0.0002233624513	-0.002065259171	-0.0007630089449
1.108	-0.0002038455431	-0.002007817221	-0.0007022115084
1.112	-5.99E-05	-0.002116653758	-0.0007284849951
1.116	-1.10E-05	-0.002153633047	-0.0007084177067
1.12	-6.34E-05	-0.002109048581	-0.0007196558706
1.124	-6.92E-05	-0.002250308762	-0.0008355707914
1.128	-1.46E-05	-0.002401134797	-0.000922741079
1.132	-9.15E-05	-0.00226380982	-0.0008468850101
1.136	-0.0001042518963	-0.002224222715	-0.0008151727734
1.14	-0.0001246569009	-0.002151550069	-0.0007478318516
1.144	-0.0001241753392	-0.002152559503	-0.0007525937819
1.148	-0.0001156362103	-0.002166136964	-0.0007492629107
1.152	-0.0001299281159	-0.002149056041	-0.0007316443275
1.156	-0.0001073055268	-0.002131236816	-0.0007019580666
1.16	-0.0001311596966	-0.002069430559	-0.0006590562836
1.164	-0.0001215500442	-0.002087572656	-0.0006478668524
1.168	-0.0001327277474	-0.001963996207	-0.0005306324839
1.172	-0.0001637127926	-0.00194157166	-0.0005418639465
1.176	-0.0001897756045	-0.001980394246	-0.0005934139592
1.18	-0.0001635990322	-0.002023579216	-0.000615706493
1.184	-0.0001506877124	-0.001991883669	-0.0005853503708
1.188	-0.0001521168136	-0.002066086283	-0.0006862958606
1.192	-0.0001444107881	-0.001968569389	-0.0006074382305
1.196	-0.0001433221218	-0.001921070007	-0.0005575826253
1.2	-0.0001393467244	-0.00184699828	-0.0004827447493
1.204	-0.0001466368251	-0.001831579959	-0.0004834627823
1.208	-4.40E-05	-0.001956806782	-0.000562772786
1.212	-4.93E-05	-0.001942894396	-0.0005808531559
1.216	-8.53E-05	-0.001878894666	-0.0005422496102
1.22	-6.69E-05	-0.001818441418	-0.0004716019218
1.224	-8.80E-05	-0.001764039513	-0.0004360745434
1.228	-0.000143859174	-0.001708652029	-0.000422532433
1.232	-0.000126780861	-0.001723574223	-0.0004411486021
1.236	-0.0001569121973	-0.001725011022	-0.000485894777
1.24	-0.0001709566331	-0.001708014764	-0.0005081283773
1.244	-0.0001044040554	-0.001843710195	-0.0005813101751
1.248	-0.0001036069405	-0.001857455201	-0.0005959912466
1.252	-1.49E-05	-0.001793621636	-0.0004852205473
1.256	5.49E-06	-0.001734277108	-0.0004157318276
1.26	-5.46E-05	-0.001619869142	-0.0003506616214
1.264	-4.07E-05	-0.00164308018	-0.0003775240366
1.268	3.32E-05	-0.001737252713	-0.0004009557419
1.272	-1.80E-05	-0.001587176777	-0.0003055829929
1.276	-0.0001020164909	-0.001506347178	-0.0002865345287
1.28	-0.000126724821	-0.00144988694	-0.0002523657791
1.284	-9.85E-05	-0.001335986088	-0.0001139483733
1.288	-9.31E-05	-0.001198771479	-2.33E-05
1.292	-0.0001596167745	-0.001128578608	-2.59E-05
1.296	-0.000144844098	-0.001150210165	-4.78E-05
1.3	-0.0001705220795	-0.001117345906	-7.18E-05
1.304	-0.0001670829785	-0.00111792057	-9.06E-05
1.308	-0.0001289471481	-0.00118898001	-0.0001454473534
1.312	-0.0001315462209	-0.001167738	-0.0001187092914
1.316	-0.0001506863814	-0.001011227572	-9.65E-06
1.32	-0.0001604336559	-0.0009776903901	8.52E-06
1.324	-0.0001539702059	-0.001020188543	-2.29E-05
1.328	-0.0001630150896	-0.001018266231	-5.49E-05
1.332	-0.0001249526787	-0.0009482482485	3.94E-05
1.336	-0.0001252264592	-0.000947104178	3.59E-05
1.34	-9.14E-05	-0.0009495757944	2.86E-05
1.344	-7.73E-05	-0.000927587399	3.78E-05
1.348	-0.0001216176541	-0.0007673357664	0.0001702141065
1.352	-0.0001566921611	-0.0007504872651	0.0001538165285
1.356	-0.0001386070822	-0.0008251470049	5.37E-05
1.36	-5.40E-05	-0.0008197988677	8.49E-05
1.364	-2.93E-05	-0.0008050401585	9.65E-05
1.368	-2.31E-05	-0.0008009925089	0.0001048415474
1.372	4.32E-05	-0.0006740927779	0.0002487896542
1.376	2.29E-05	-0.0006134317331	0.0002709245818
1.38	-1.89E-05	-0.0005662156028	0.0002999611956
1.384	1.13E-05	-0.0007035414709	0.0001537526237
1.388	-3.93E-05	-0.0006982322021	8.68E-05
1.392	-0.0001017697032	-0.0006136753901	0.0001002015224
1.396	-0.0001457771083	-0.0005510748952	0.0001099924222
1.4	-0.0001645196222	-0.0005217180802	0.0001368485245
1.404	-0.0001533930926	-0.0005025953204	0.000145225622
1.408	-0.0001615520067	-0.0004327583502	0.0001940447301
1.412	-0.000205916967	-0.0004335875903	0.0001135542486
1.416	-0.0001858542797	-0.0004965404254	8.12E-05
1.42	-0.0001984512798	-0.0004776170075	6.06E-05
1.424	-0.0002725671715	-0.0001793507621	0.0002886366125
1.428	-0.0002689739631	-0.0001557942209	0.0002974807008
1.432	-0.0002729786173	-0.0001285794537	0.0002961427498
1.436	-0.0003349155234	-5.87E-05	0.000303241181
1.44	-0.0003144546853	-8.19E-05	0.0002213200345
1.444	-0.0002836158345	-0.0001642905096	0.0001505931588
1.448	-0.0002435309846	-0.0001613318733	0.000158826399
1.452	-0.0002802698889	-0.0001396534485	0.0001063380015
1.456	-0.000221890458	-0.0001454308213	0.0001042860483
1.46	-0.0002094121801	-0.0001438093903	0.0001003671823
1.464	-0.0002178063251	-9.49E-05	0.000130330537
1.468	-0.0002343804747	-0.0001137698814	5.58E-05
1.472	-0.0003116755861	-5.30E-05	2.37E-05
1.476	-0.0002794695265	-7.22E-05	-3.73E-06
1.48	-0.0002599091781	-0.0001167151111	-4.75E-05
1.484	-0.0003389637611	-8.16E-05	-7.87E-05
1.488	-0.0003551592081	5.45E-05	4.34E-05
1.492	-0.0003719508674	0.0002555588665	0.0001676935451
1.496	-0.000390255374	0.0003256779864	0.000199056118
1.5	-0.0003585850049	0.0003125775046	0.0002150074659
1.504	-0.0002912230587	0.0002148843955	0.0001416204403
1.508	-0.0002673359137	0.0002112142157	0.0001318659661
1.512	-0.0002625758518	0.0001755321489	0.0001044447589
1.516	-0.0002647062241	0.0002394264985	0.0001621637031
1.52	-0.0002496353362	0.0002387145137	0.0001463644672
1.524	-0.0002278769635	0.0002445113538	0.0001513983352
1.528	-0.0001351353148	0.0002054588277	0.0001678907263
1.532	-0.0001121456658	0.0002135045712	0.000157397219
1.536	-0.0001625918641	0.0001633957381	3.93E-05
1.54	-8.99E-05	7.18E-05	-2.13E-06
1.544	-0.0001542370359	0.0002353549968	9.54E-05
1.548	-0.0001735888342	0.0003055341733	0.0001480609466
1.552	-0.0002160915134	0.0004454409763	0.0002216183314
1.556	-0.0002112242287	0.0004361672468	0.0002197325747
1.56	-7.00E-05	0.0002352064079	8.59E-05
1.564	0.0001208449231	-8.02E-05	-0.0001164364336
1.568	0.0001054538519	-5.91E-05	-0.000128309721
1.572	0.0001055122335	-2.58E-05	-0.0001229739163
1.576	0.0001698483329	-4.53E-05	-7.77E-05
1.58	0.0001949555571	0.0001522327155	0.0001620708089
1.584	0.0001855429363	0.0001869459885	0.0001822036465
1.588	0.0001521789483	0.0001742264668	0.0001221926495
1.592	8.62E-05	2.04E-05	-0.0001024134379
1.596	6.33E-05	2.82E-05	-0.0001248454533
1.6	2.19E-05	8.99E-05	-9.81E-05
1.604	-5.90E-06	0.0001260954699	-0.0001050619902
1.608	-1.29E-05	0.0001657602359	-5.44E-05
1.612	0.0001051693676	0.0001666462612	3.64E-05
1.616	0.0001279213038	0.0001677145595	1.97E-05
1.62	0.0001009974176	0.0001097761592	-8.98E-05
1.624	0.0001053554873	-8.00E-05	-0.0002398836733
1.628	9.71E-05	-2.83E-05	-0.0002258131845
1.632	5.57E-05	0.0002549395682	-3.04E-05
1.636	7.98E-05	0.0002820200103	-9.92E-06
1.64	8.71E-05	0.0003107567374	-1.87E-06
1.644	0.0001068594184	0.0003216968547	1.92E-05
1.648	0.0001806190565	0.0001499992434	-0.0001196048428
1.652	0.0002218228033	3.13E-05	-0.0001983267042
1.656	0.0002193890237	5.91E-05	-0.0002184984799
1.66	0.0001567361283	0.0002393935952	-9.16E-05
1.664	0.0001533846207	0.0001870002969	-0.0001648326735
1.668	0.0001662635209	0.0002247571646	-0.0001317312826
1.672	0.0001494046274	0.0002677533752	-8.59E-05
1.676	0.0001678063803	0.0002759027836	-8.07E-05
1.68	0.0002071966675	0.0002211899902	-0.0001346670971
1.684	0.0002531871908	0.0001532211481	-0.0001706529557
1.688	0.0002298159177	0.0002064185412	-0.0001199169291
1.692	0.0001330815111	0.0003740742184	-2.59E-05
1.696	8.61E-05	0.0005440678168	8.89E-05
1.7	9.99E-05	0.0005891126571	0.0001338368589
1.704	8.46E-05	0.0006215676278	0.000127037735
1.708	7.51E-05	0.0005759221498	7.34E-05
1.712	-1.01E-05	0.0005024223252	-6.88E-05
1.716	-5.05E-05	0.0004732983396	-0.0001483802708
1.72	-2.38E-06	0.0004722148724	-0.0001254855352
1.724	4.69E-05	0.0004588011828	-0.0001088621783
1.728	6.77E-05	0.0005561690839	2.75E-06
1.732	0.000125778376	0.0007791285131	0.0002463858494
1.736	0.0001564235293	0.0007253284378	0.0001909276821
1.74	0.0001870885437	0.0006751802385	0.0001782504841
1.744	0.0001386591397	0.0006759744373	9.19E-05
1.748	8.54E-05	0.0007573261585	0.0001223269462
1.752	5.96E-05	0.0008583575471	0.0001756764566
1.756	4.42E-05	0.0009561311271	0.000255128842
1.76	6.17E-05	0.0009928720082	0.0002761331893
1.764	4.08E-05	0.001009167204	0.0002719709486
1.768	-2.48E-06	0.0009366794635	0.000181826953
1.772	7.36E-06	0.0009081857987	0.0001667457756
1.776	0.000153021478	0.0008008160291	0.000154014366
1.78	0.0001895671833	0.0008653061827	0.0002531425154
1.784	0.0001776270802	0.0009428854192	0.0003220713193
1.788	0.0003067956456	0.001014139899	0.000472969819
1.792	0.0004226498309	0.0009445970126	0.0005119462136
1.796	0.0004199820131	0.0009339321146	0.0005106763312
1.8	0.0001981726548	0.001059033928	0.0004389580011
1.804	0.000163852471	0.001084830281	0.0004068651243
1.808	0.0002474700604	0.001073096936	0.000443228721
1.812	0.0003096874407	0.001075096599	0.0004974598818
1.816	0.0002441436938	0.001253711535	0.0006084613861
1.82	0.0002531152265	0.001234425881	0.0005958835714
1.824	0.0003215161536	0.001181773581	0.0005897965861
1.828	0.0004297294964	0.0009921149114	0.0004952914893
1.832	0.0004449639877	0.0008712765523	0.0003719559731
1.836	0.0003595647416	0.000977607972	0.0004149468514
1.84	0.0002180504934	0.001323524515	0.0006540747199
1.844	0.0002319746638	0.001401383	0.0007338746087
1.848	0.0002219975109	0.001423009929	0.0007556577451
1.852	0.0001725835537	0.001468748064	0.0007632727306
1.856	0.0001878771441	0.001420763558	0.0007245125076
1.86	0.0002415612395	0.001202178425	0.0005527527338
1.864	0.0002515240471	0.001200716302	0.0005488755398
1.868	0.0002207406817	0.001288361513	0.0006003564725
1.872	0.0003294605658	0.001186972094	0.0005874311871
1.876	0.0003234769126	0.001184647155	0.0005741266258
1.88	0.0002773133546	0.001295140872	0.0006861560902
1.884	0.0002639342481	0.001297196309	0.0006630997069
1.888	0.0002480766808	0.001215909007	0.0005729841607
1.892	0.0003276283297	0.001045363198	0.0004504949536
1.896	0.0003806319039	0.00104511862	0.0004769376038
1.9	0.0003385517906	0.001101549826	0.0005016548549
1.904	0.0003467626739	0.001186777591	0.0005839992495
1.908	0.0003550491596	0.00115676462	0.0005811490666
1.912	0.0004247012979	0.001091419684	0.0005612885028
1.916	0.0004544119384	0.0009747654923	0.0004551751576
1.92	0.0003719044676	0.001014402094	0.0003961128166
1.924	0.0003386681777	0.001101545494	0.0004613933305
1.928	0.0003009464733	0.001164440206	0.000493166682
1.932	0.0002690134099	0.001199571036	0.0005023569853
1.936	0.0002783137834	0.001193354728	0.0005098595304
1.94	0.000258536361	0.001232763928	0.0005311022568
1.944	0.0001507445652	0.001288019351	0.0004753428424
1.948	0.0001375626338	0.001198945681	0.0003385334109
1.952	0.0001304123082	0.001178874814	0.0003276234073
1.956	0.0001226501176	0.001292670734	0.0004252992919
1.96	0.0001062013362	0.001334307149	0.000455895639
1.964	4.38E-05	0.001475617316	0.0005455313745
1.968	6.25E-05	0.001459023066	0.0005559019765
1.972	0.0001297575809	0.00132146791	0.0004642548158
1.976	0.0001371366364	0.001149762824	0.0002923221837
1.98	0.0001211963209	0.001158839315	0.0003316028849
